AdjOE_diff,AdjDE_diff,EFG%_diff,EFGD%_diff,TOR_diff,TORD_diff,ORB_diff,DRB_diff,ADJ T_diff,WAB_diff,y,TeamA,TeamB
4.837999999999994,2.1196000000000055,2.6000000000000014,1.0,-1.3999999999999986,0.9000000000000021,-1.7999999999999972,-1.2000000000000028,7.4535999999999945,-0.7945499999999996,1,Xavier,Pittsburgh
-4.837999999999994,-2.1196000000000055,-2.6000000000000014,-1.0,1.3999999999999986,-0.9000000000000021,1.7999999999999972,1.2000000000000028,-7.4535999999999945,0.7945499999999996,0,Pittsburgh,Xavier
-8.745000000000005,-1.856100000000012,-6.600000000000001,0.7000000000000028,-2.6999999999999993,-0.3999999999999986,-6.700000000000003,-6.899999999999999,-6.6292999999999935,-2.88912,1,Butler,Syracuse
8.745000000000005,1.856100000000012,6.600000000000001,-0.7000000000000028,2.6999999999999993,0.3999999999999986,6.700000000000003,6.899999999999999,6.6292999999999935,2.88912,0,Syracuse,Butler
0.32399999999999807,-3.855400000000003,-1.6000000000000014,1.1999999999999957,1.8999999999999986,5.699999999999999,5.399999999999999,4.100000000000001,0.6062000000000012,3.8505399999999996,1,Kansas St.,Xavier
-0.32399999999999807,3.855400000000003,1.6000000000000014,-1.1999999999999957,-1.8999999999999986,-5.699999999999999,-5.399999999999999,-4.100000000000001,-0.6062000000000012,-3.8505399999999996,0,Xavier,Kansas St.
-2.5160000000000053,-12.813000000000002,-3.5,-5.0,1.6999999999999993,-1.0,8.799999999999997,1.9000000000000021,3.9101,6.65935,1,Kentucky,Cornell
2.5160000000000053,12.813000000000002,3.5,5.0,-1.6999999999999993,1.0,-8.799999999999997,-1.9000000000000021,-3.9101,-6.65935,0,Cornell,Kentucky
4.234999999999999,-0.8938999999999879,-0.8000000000000043,0.3999999999999986,0.8000000000000007,-1.3999999999999986,5.100000000000001,-0.10000000000000142,-9.6357,6.822799999999999,1,West Virginia,Washington
-4.234999999999999,0.8938999999999879,0.8000000000000043,-0.3999999999999986,-0.8000000000000007,1.3999999999999986,-5.100000000000001,0.10000000000000142,9.6357,-6.822799999999999,0,Washington,West Virginia
4.527000000000001,-3.3676999999999992,-0.8999999999999986,-1.6000000000000014,3.1999999999999993,1.8000000000000007,3.9000000000000057,2.1000000000000014,-2.0156000000000063,3.5160399999999994,1,Baylor,Saint Mary's
-4.527000000000001,3.3676999999999992,0.8999999999999986,1.6000000000000014,-3.1999999999999993,-1.8000000000000007,-3.9000000000000057,-2.1000000000000014,2.0156000000000063,-3.5160399999999994,0,Saint Mary's,Baylor
12.537000000000006,1.4525000000000006,1.3999999999999986,-1.0999999999999943,0.1999999999999993,-2.099999999999998,11.300000000000004,0.49999999999999645,-1.2312000000000012,1.8759000000000006,1,Duke,Purdue
-12.537000000000006,-1.4525000000000006,-1.3999999999999986,1.0999999999999943,-0.1999999999999993,2.099999999999998,-11.300000000000004,-0.49999999999999645,1.2312000000000012,-1.8759000000000006,0,Purdue,Duke
4.030999999999992,2.9912000000000063,2.0,0.0,3.1000000000000014,-1.5999999999999979,9.099999999999998,1.5999999999999979,6.567399999999999,-0.38019000000000025,1,Michigan St.,Northern Iowa
-4.030999999999992,-2.9912000000000063,-2.0,0.0,-3.1000000000000014,1.5999999999999979,-9.099999999999998,-1.5999999999999979,-6.567399999999999,0.38019000000000025,0,Northern Iowa,Michigan St.
-8.542000000000002,-1.261099999999999,-5.5,-1.8999999999999986,1.3999999999999986,1.3000000000000007,4.0,2.8999999999999986,2.971599999999995,-1.73307,1,Tennessee,Ohio St.
8.542000000000002,1.261099999999999,5.5,1.8999999999999986,-1.3999999999999986,-1.3000000000000007,-4.0,-2.8999999999999986,-2.971599999999995,1.73307,0,Ohio St.,Tennessee
-7.140000000000001,-2.431200000000004,0.3999999999999986,-0.19999999999999574,-1.1999999999999993,-1.8999999999999986,-10.200000000000003,-6.600000000000001,-6.073699999999995,-2.0914099999999998,1,Butler,Kansas St.
7.140000000000001,2.431200000000004,-0.3999999999999986,0.19999999999999574,1.1999999999999993,1.8999999999999986,10.200000000000003,6.600000000000001,6.073699999999995,2.0914099999999998,0,Kansas St.,Butler
1.7349999999999994,3.7561000000000035,-4.100000000000001,3.799999999999997,-2.0,0.9000000000000021,1.1000000000000014,0.3000000000000007,-6.0244,-0.6532700000000009,1,West Virginia,Kentucky
-1.7349999999999994,-3.7561000000000035,4.100000000000001,-3.799999999999997,2.0,-0.9000000000000021,-1.1000000000000014,-0.3000000000000007,6.0244,0.6532700000000009,0,Kentucky,West Virginia
1.3799999999999955,-6.116,-3.8999999999999986,-0.7999999999999972,-3.8000000000000007,3.5,2.5,-0.9000000000000057,0.7048000000000059,2.866320000000001,1,Duke,Baylor
-1.3799999999999955,6.116,3.8999999999999986,0.7999999999999972,3.8000000000000007,-3.5,-2.5,0.9000000000000057,-0.7048000000000059,-2.866320000000001,0,Baylor,Duke
4.043999999999997,2.2353999999999985,1.0,1.3999999999999986,2.1000000000000014,-4.300000000000001,6.299999999999997,-3.8999999999999986,-2.238900000000001,-0.3839299999999999,1,Michigan St.,Tennessee
