Team,AdjOE,AdjDE,BARTHAG,EFG%,EFGD%,TOR,TORD,ORB,DRB,ADJ T,Season,WAB
Georgia Tech,100.772,96.9118,0.610443,49.2,45.7,21.0,18.7,25.3,31.6,66.961,2019,-4.76531
Kent St.,109.964,107.058,0.576403,49.6,52.7,16.4,19.0,33.2,30.6,67.4508,2019,-2.49266
High Point,99.804,104.88,0.361121,49.1,50.3,20.4,16.3,34.1,25.5,63.5025,2019,-10.0372
Weber St.,101.062,106.178,0.361733,53.2,49.0,16.0,15.8,19.2,26.9,70.7158,2019,-10.425
Maine,94.107,111.803,0.121157,48.6,55.3,22.2,19.1,25.9,27.2,63.8826,2019,-20.6134
Sam Houston St.,106.683,107.321,0.482871,51.8,51.2,18.3,21.2,29.7,28.6,66.1337,2019,-6.51003
Incarnate Word,98.307,120.045,0.0913387,51.9,59.3,24.1,19.7,23.1,32.7,64.8342,2019,-20.0511
SMU,113.201,105.319,0.696356,51.2,50.0,16.6,17.5,33.4,31.6,64.8557,2019,-6.3118
Richmond,109.059,108.65,0.510788,54.1,53.1,15.3,18.5,19.1,29.9,65.7925,2019,-13.247
Providence,105.181,96.167,0.736995,48.0,49.7,18.7,20.2,31.8,28.3,67.7046,2019,-3.27947
Louisville,113.706,94.2657,0.896246,50.9,46.7,17.5,16.1,29.1,25.9,67.1044,2019,2.31263
Davidson,108.362,100.882,0.694783,53.1,48.3,16.7,16.7,23.3,24.8,64.7432,2019,-0.660323
St. Bonaventure,102.116,96.1345,0.666877,48.3,47.2,18.7,19.8,29.2,28.7,64.2259,2019,-7.99679
North Florida,103.484,104.839,0.462689,52.1,48.1,21.8,16.9,29.4,32.7,71.9093,2019,-7.75572
Missouri St.,102.784,103.541,0.478924,51.2,53.5,18.2,21.8,25.4,25.3,65.8692,2019,-9.67052
Vanderbilt,101.145,101.316,0.495135,48.6,49.5,20.5,16.4,29.0,29.3,67.3088,2019,-9.0883
Washington St.,105.964,109.875,0.397278,52.8,54.7,19.2,17.1,25.2,29.5,70.1643,2019,-12.0508
Akron,99.3895,93.964,0.656007,48.2,45.5,17.3,19.1,25.1,29.9,66.0823,2019,-7.8571
Bowling Green,108.468,103.008,0.644269,50.5,50.8,16.6,17.8,30.7,24.8,70.0964,2019,-4.03841
Memphis,109.037,97.103,0.791348,51.0,48.6,19.8,21.3,33.4,30.9,74.1865,2019,-1.25476
Central Arkansas,99.6843,111.573,0.214889,49.1,51.9,19.7,18.0,24.5,30.9,70.4249,2019,-13.2311
Murray St.,111.46,99.6211,0.784381,54.8,46.5,17.2,19.4,32.0,30.7,68.6642,2019,1.34955
American,102.821,104.373,0.457038,53.2,48.2,18.7,17.7,26.1,27.4,66.6263,2019,-11.0976
Notre Dame,108.12,100.962,0.68735,46.2,49.0,14.0,16.4,29.0,31.1,65.1614,2019,-5.64024
Creighton,111.817,98.2169,0.81628,56.2,52.8,18.6,19.1,24.7,26.8,68.5149,2019,-2.18337
Duke,119.638,90.3783,0.961776,53.6,45.0,17.5,19.4,35.6,29.5,72.1743,2019,11.2139
Indiana St.,102.141,105.289,0.413619,48.6,51.5,18.6,19.4,23.7,27.2,68.6403,2019,-9.28617
UCLA,109.511,103.007,0.66911,52.0,49.6,19.0,15.1,30.8,27.1,72.39,2019,-5.07135
Pacific,99.4559,103.62,0.38421,47.7,54.2,19.6,19.2,26.8,23.1,64.8607,2019,-9.39395
Texas A&M,107.214,99.5691,0.700721,49.3,49.3,20.0,18.5,32.7,32.5,67.4045,2019,-4.40252
North Texas,98.4663,98.5746,0.496839,49.2,47.4,20.1,19.8,30.7,24.4,65.4915,2019,-6.88295
Nevada,113.521,96.9542,0.859858,53.7,47.7,14.6,19.2,27.2,24.9,69.1724,2019,4.11906
UTSA,106.144,103.615,0.568891,49.5,49.5,16.4,18.1,26.1,28.4,71.9233,2019,-8.58357
Hartford,107.986,111.58,0.406968,54.2,52.6,17.8,19.3,25.3,31.0,66.8791,2019,-9.02155
Mississippi Valley St.,91.0062,113.995,0.0697799,41.9,54.1,18.5,17.5,28.4,31.7,69.0128,2019,-20.0023
Gardner Webb,107.084,107.577,0.486812,54.8,50.5,17.1,18.2,22.4,31.3,67.2404,2019,-4.85882
Norfolk St.,97.8784,105.58,0.295032,49.6,49.2,20.3,20.7,27.4,28.9,68.7028,2019,-8.8209
Chattanooga,102.032,108.538,0.329404,51.5,52.9,19.1,15.4,24.6,28.4,66.3575,2019,-12.4596
Georgia Southern,108.31,101.33,0.68267,54.3,51.4,18.6,20.0,27.4,28.7,73.2404,2019,-4.58339
Northern Arizona,100.537,112.952,0.207669,50.3,55.0,17.0,16.6,25.8,26.5,68.1437,2019,-16.4246
Nebraska,113.258,99.3523,0.818541,49.2,48.1,14.3,19.3,28.5,32.1,66.46,2019,-0.0586649
Yale,111.582,103.536,0.702787,55.6,47.3,17.8,15.2,26.3,24.6,70.7543,2019,-0.702416
Tennessee Martin,105.695,115.305,0.268795,50.4,57.1,18.8,19.3,31.5,34.7,68.1056,2019,-13.096
Morehead St.,102.166,110.248,0.294111,48.4,52.5,17.2,17.7,27.8,31.6,67.2757,2019,-12.4214
Tennessee,123.522,96.502,0.944741,55.3,48.1,15.8,18.0,31.6,30.2,67.251,2019,9.82619
Texas St.,101.994,99.4829,0.571181,50.0,48.5,19.6,20.7,33.2,24.7,64.8263,2019,-3.05797
Jackson St.,91.1798,104.861,0.166901,44.6,49.2,20.4,20.7,28.7,27.0,65.3904,2019,-14.3174
Mississippi,114.034,99.0299,0.835122,53.1,51.0,18.2,20.6,30.2,29.3,68.0717,2019,0.951726
Wyoming,95.2666,107.586,0.198047,49.1,51.7,19.9,17.4,15.9,28.8,68.313,2019,-17.3891
Minnesota,111.114,97.5122,0.817817,48.2,49.5,17.1,16.9,31.4,28.4,67.2653,2019,2.68383
Illinois,110.496,100.394,0.750745,49.6,52.2,18.4,21.8,29.1,31.9,70.3706,2019,-5.57115
LIU,98.467,105.742,0.305816,50.7,48.2,20.1,18.5,28.3,29.5,70.9733,2019,-12.8088
UTEP,89.9388,100.982,0.20886,45.7,49.5,22.8,19.1,26.7,26.9,68.0794,2019,-15.2685
Loyola Chicago,105.21,99.1747,0.663594,55.1,51.1,18.8,20.5,19.9,21.7,62.6852,2019,-6.96327
Texas,114.139,94.9418,0.89262,50.9,48.7,16.2,18.9,28.1,29.5,64.5612,2019,-0.530545
Maryland Eastern Shore,86.811,115.229,0.037088,43.5,54.4,20.7,19.0,22.8,31.7,63.0736,2019,-19.7248
Western Illinois,98.009,107.821,0.250256,49.8,52.2,16.3,14.5,22.6,25.5,67.1191,2019,-15.7692
Fairleigh Dickinson,105.696,111.196,0.358163,54.2,52.0,19.7,20.2,29.5,33.2,66.6984,2019,-9.15161
Cornell,99.5882,104.528,0.364301,51.1,50.5,18.9,17.4,18.8,28.8,67.9373,2019,-8.27807
West Virginia,109.663,101.956,0.698063,47.5,52.4,21.3,18.5,36.9,28.7,70.3498,2019,-3.73012
Cleveland St.,102.453,111.592,0.272377,51.5,51.6,18.5,16.8,26.3,33.0,69.3615,2019,-14.9744
Southern Illinois,103.036,103.249,0.494055,52.8,49.6,21.0,19.1,28.8,29.2,65.6715,2019,-7.97264
San Diego St.,103.323,97.8298,0.652086,49.9,48.2,18.3,18.8,28.9,28.4,66.3848,2019,-3.94223
Nebraska Omaha,109.51,110.471,0.474897,54.4,55.0,13.5,16.8,24.8,25.6,67.8826,2019,-4.40248
DePaul,112.57,107.411,0.631697,52.7,53.2,18.8,17.7,32.7,25.6,69.4818,2019,-5.09699
UT Rio Grande Valley,99.1059,101.9,0.420742,46.3,50.4,18.0,24.3,26.5,32.6,70.1035,2019,-7.94551
Chicago St.,89.5756,118.275,0.0393084,44.2,57.8,22.5,16.7,22.1,33.9,70.3176,2019,-20.6391
South Dakota,101.259,105.881,0.374404,50.1,51.7,16.1,17.4,21.5,25.6,66.7489,2019,-11.4983
Montana St.,106.717,116.632,0.264713,53.4,57.1,17.1,17.2,26.3,26.6,69.5899,2019,-12.0461
Oklahoma St.,109.721,101.667,0.706149,50.1,50.3,18.0,17.6,26.4,29.4,65.902,2019,-4.06374
Wagner,93.9579,107.266,0.178963,44.0,51.1,20.8,19.8,33.4,28.9,63.7672,2019,-13.2932
Bethune Cookman,94.1644,105.652,0.210188,48.3,47.8,21.5,19.7,33.5,31.5,71.8157,2019,-13.0762
Wofford,117.309,98.1543,0.885958,57.5,49.9,16.1,19.1,31.8,25.2,65.542,2019,4.18115
Cal Poly,98.2043,115.895,0.129567,47.2,52.6,17.0,15.6,26.1,31.4,65.8343,2019,-18.4297
Towson,100.795,110.518,0.257502,48.0,52.0,18.8,15.2,35.1,27.2,63.4845,2019,-16.7138
Delaware St.,85.4086,113.005,0.0384245,40.0,52.4,19.0,18.9,27.8,31.6,70.1382,2019,-21.499
Prairie View A&M,102.877,106.502,0.401723,49.0,51.2,17.4,24.7,29.7,34.3,70.6089,2019,-6.88478
Alcorn St.,90.1744,113.396,0.0669135,45.7,52.7,24.1,18.2,30.1,31.5,65.4701,2019,-16.5197
Liberty,110.196,100.573,0.74092,55.9,48.9,17.2,20.5,25.2,26.4,61.9619,2019,-0.428456
UNC Wilmington,104.91,113.982,0.278126,50.5,56.0,18.5,14.5,31.7,26.7,69.2446,2019,-16.4618
Presbyterian,108.968,110.769,0.453,53.4,53.4,14.7,17.9,25.3,27.4,67.3473,2019,-9.47156
Michigan,115.322,86.7684,0.963441,51.6,44.1,13.9,18.0,24.7,24.8,64.4157,2019,9.18282
East Carolina,99.8039,106.323,0.325705,46.1,51.0,19.0,19.5,28.2,31.0,68.3669,2019,-12.1256
Northwestern,102.051,94.0051,0.720001,46.6,46.7,16.1,17.9,24.2,26.3,65.7984,2019,-5.68302
Eastern Illinois,100.44,111.623,0.228991,49.6,53.6,18.8,18.4,29.2,30.5,66.7369,2019,-11.9076
Buffalo,114.535,96.3906,0.879049,53.4,47.3,16.0,20.3,31.7,26.9,73.5044,2019,5.7494
Northern Kentucky,108.868,102.345,0.670505,54.6,49.1,17.8,18.4,30.6,26.0,68.2083,2019,-2.03253
Valparaiso,97.7195,102.501,0.366003,48.9,49.9,20.3,18.9,26.7,27.1,64.8848,2019,-11.9459
Elon,100.271,110.913,0.238657,52.0,53.6,18.4,15.2,22.4,28.3,68.2054,2019,-16.0423
Appalachian St.,106.542,109.066,0.43309,51.4,53.8,17.8,17.4,25.9,29.8,71.2485,2019,-13.675
North Alabama,95.1353,105.791,0.227778,44.5,52.6,19.3,17.2,27.3,25.1,68.3405,2019,-14.4663
Oklahoma,111.252,94.3008,0.870014,50.4,47.5,17.0,17.3,25.8,27.8,68.7434,2019,2.5329
Mississippi St.,117.685,97.9824,0.891592,54.6,50.3,19.2,19.5,34.7,29.6,67.4455,2019,4.55169
St. John's,108.307,100.625,0.699727,51.9,50.7,14.3,21.2,21.8,29.4,70.8754,2019,-1.08338
Long Beach St.,100.967,106.283,0.356626,47.6,51.1,19.0,18.9,28.9,33.0,71.2969,2019,-11.5961
Samford,106.283,104.314,0.553553,54.1,49.6,19.3,18.1,28.1,31.2,68.9901,2019,-8.64201
Eastern Washington,101.232,107.366,0.337031,50.3,52.5,17.1,16.6,24.6,23.6,67.3017,2019,-11.666
Kansas St.,108.777,88.9733,0.90979,49.4,48.2,17.4,22.8,28.3,25.7,63.3666,2019,6.55722
Pepperdine,108.1,106.352,0.546743,52.0,53.9,18.0,20.9,24.9,29.5,70.1994,2019,-9.47999
Charleston,107.97,104.102,0.60339,54.2,52.1,15.6,19.1,25.6,25.9,65.4905,2019,-2.86296
Grambling St.,96.1279,104.78,0.2707,50.0,45.1,22.1,18.0,25.8,29.4,69.0773,2019,-11.3023
Texas Southern,104.015,109.848,0.348078,50.8,51.6,19.8,19.9,32.5,31.7,74.1082,2019,-6.40788
Colorado,106.669,96.7924,0.753505,51.0,48.4,19.1,17.4,30.7,23.6,67.8791,2019,-3.36483
VMI,102.254,113.323,0.234685,50.1,56.9,16.5,16.9,21.7,27.6,71.5142,2019,-12.8769
Auburn,122.021,96.4109,0.93756,54.4,51.7,16.8,24.6,31.6,32.8,67.7556,2019,6.12164
New Orleans,97.2708,106.103,0.269051,48.0,50.0,21.8,22.5,32.8,34.2,68.1013,2019,-8.56821
Idaho St.,103.935,117.498,0.196158,52.0,56.1,17.6,15.0,25.8,29.8,66.5613,2019,-14.0922
Columbia,102.548,106.001,0.40591,51.5,52.1,18.0,18.9,24.3,27.2,67.5519,2019,-12.316
IU Indy,103.399,106.493,0.416034,50.2,52.6,19.6,19.6,34.3,27.8,68.9911,2019,-10.2345
Western Carolina,100.864,110.665,0.256069,53.6,55.3,25.1,14.7,28.4,25.7,69.5844,2019,-16.3423
Eastern Kentucky,99.7803,106.07,0.331153,47.8,53.2,18.2,21.5,27.3,31.1,77.0299,2019,-11.1419
Penn,104.676,98.2047,0.67566,52.6,49.1,18.4,19.0,24.8,26.3,67.2025,2019,-4.85247
South Carolina St.,98.4159,118.634,0.104457,47.2,56.4,20.8,20.4,31.6,30.2,66.8765,2019,-20.0389
Idaho,95.7039,118.974,0.0756563,50.3,53.7,20.0,13.3,24.2,32.0,64.7915,2019,-23.1825
Stony Brook,98.6953,100.466,0.449048,48.1,46.0,20.7,18.6,33.2,26.1,69.3995,2019,-3.61958
Evansville,99.0988,106.591,0.301937,49.4,50.0,18.5,17.1,18.9,26.2,69.457,2019,-14.2624
Saint Peter's,95.1429,107.764,0.192721,48.7,51.2,23.3,18.7,29.9,27.8,63.5796,2019,-16.8857
Virginia,123.771,91.0975,0.971383,55.2,44.7,14.7,17.5,30.4,25.4,59.2465,2019,11.0925
UCF,113.59,94.3899,0.89372,52.9,45.4,17.6,18.0,29.5,29.6,64.8682,2019,2.16927
Drexel,104.242,113.919,0.26484,51.3,55.6,16.6,14.6,29.2,26.3,69.4474,2019,-13.3235
Charleston Southern,100.931,101.646,0.479712,49.8,50.9,18.0,21.1,29.1,27.7,68.9655,2019,-9.11162
Northern Iowa,101.463,102.059,0.483177,48.9,51.1,17.9,18.2,23.2,23.1,64.0817,2019,-10.7671
South Carolina,108.582,97.4781,0.775663,48.3,49.5,19.2,20.3,31.8,31.1,70.2605,2019,-2.07523
Lamar,104.126,107.941,0.397998,49.3,52.2,20.0,19.8,36.2,27.4,68.0553,2019,-8.8217
Kentucky,118.256,90.9655,0.953347,53.0,46.6,18.6,17.9,36.8,25.5,65.2929,2019,8.76375
