Team,AdjOE,AdjDE,BARTHAG,EFG%,EFGD%,TOR,TORD,ORB,DRB,ADJ T,Season,WAB
Marist,94.6907,110.868,0.140176,44.1,49.6,21.9,16.4,27.8,33.7,64.7991,2011,-19.8199
Toledo,91.2477,113.455,0.0755069,45.7,53.1,24.8,19.2,28.1,34.8,62.897,2011,-21.2071
Denver,99.3591,102.523,0.41085,54.2,50.4,20.8,23.4,20.0,31.6,56.502,2011,-12.0508
Cal St. Northridge,99.7311,105.096,0.353752,48.1,50.0,22.6,20.9,32.4,33.0,67.707,2011,-12.0299
Maryland,109.571,94.6527,0.843313,50.9,45.6,19.0,20.9,35.8,31.8,70.0931,2011,-1.6188
Rice,105.064,103.678,0.538092,48.3,52.4,19.1,20.7,32.2,28.0,63.0756,2011,-10.0724
Rider,106.716,103.391,0.590003,53.5,46.1,20.0,18.6,30.3,34.5,67.464,2011,-3.51036
Boston College,116.944,104.25,0.789416,54.5,50.8,17.2,16.2,30.4,33.2,62.3816,2011,-0.137138
Arizona,118.691,98.0063,0.900446,54.1,48.6,18.8,18.5,34.0,29.2,64.8621,2011,4.62388
Penn St.,113.119,97.9588,0.839531,50.1,50.7,17.6,18.0,32.2,30.2,59.3638,2011,1.46772
Hawaii,101.372,99.9453,0.540661,50.8,45.4,23.0,18.6,31.6,31.9,66.8673,2011,-6.15819
San Diego,93.6066,103.94,0.230724,46.5,50.9,22.7,20.0,25.7,36.8,63.3216,2011,-16.1609
UC Davis,102.687,110.394,0.303167,52.9,51.8,20.2,19.4,23.0,34.8,66.2499,2011,-14.6803
LSU,96.9085,98.961,0.440035,45.0,46.4,21.7,20.0,32.1,35.0,64.5229,2011,-11.8416
St. Francis NY,98.0402,101.959,0.389188,46.1,49.2,19.7,24.6,32.2,35.8,66.1254,2011,-10.4164
Fresno St.,101.352,103.306,0.445333,47.7,50.0,20.3,20.4,33.6,30.9,65.0275,2011,-10.0508
UMKC,102.43,110.728,0.289913,50.9,52.9,20.7,19.2,31.5,33.3,64.321,2011,-7.85776
Baylor,107.225,98.2641,0.731774,51.4,47.8,23.4,21.8,36.2,30.9,65.0309,2011,-3.49018
Oral Roberts,110.158,106.162,0.604639,52.4,51.3,19.1,19.1,36.3,31.6,65.7783,2011,-7.15077
Ohio,107.499,104.555,0.579165,49.8,50.7,18.9,21.6,33.4,32.4,67.1644,2011,-8.98833
Winthrop,95.2901,102.391,0.304384,44.8,48.1,18.8,21.1,32.5,31.2,64.5816,2011,-12.2552
Northern Illinois,97.4886,109.013,0.216722,47.1,50.0,20.5,16.7,30.9,29.7,67.4152,2011,-15.4035
Georgia Tech,101.123,95.0888,0.669869,45.7,50.2,19.6,23.8,33.5,29.1,68.0585,2011,-6.95794
Kent St.,106.209,100.668,0.649353,48.5,47.1,18.8,20.6,35.9,35.6,65.9136,2011,-3.96266
High Point,94.7456,109.906,0.153565,46.2,51.4,22.2,21.3,31.6,34.8,66.0294,2011,-14.6115
Weber St.,103.373,104.131,0.478994,51.1,48.9,19.4,17.0,26.7,28.2,63.9764,2011,-7.13486
Maine,105.155,108.951,0.399437,51.4,48.6,19.7,17.9,30.7,32.3,64.4954,2011,-10.1261
Sam Houston St.,103.789,103.005,0.521777,49.7,50.3,20.3,20.6,34.8,28.6,65.2594,2011,-8.41625
SMU,104.286,101.173,0.586244,56.3,49.5,22.6,21.6,23.9,33.3,59.4926,2011,-8.56291
Richmond,112.311,97.6339,0.833481,53.1,45.1,16.3,19.4,28.6,33.4,61.8579,2011,1.83305
Providence,108.583,103.503,0.634361,47.7,49.6,17.6,19.5,37.2,35.4,71.0643,2011,-5.24211
Louisville,111.798,90.6009,0.918162,52.6,44.5,19.0,23.4,34.8,35.2,66.5853,2011,4.55588
Davidson,104.55,103.224,0.536622,49.6,48.3,20.9,18.8,35.4,29.4,67.1886,2011,-7.66506
Savannah St.,89.7311,100.571,0.212237,43.8,46.6,22.8,22.5,28.8,34.6,62.3577,2011,-11.3389
North Florida,99.286,104.844,0.348326,49.4,48.2,24.4,21.4,31.3,40.5,65.4502,2011,-9.17882
Missouri St.,113.616,103.111,0.753177,51.8,49.9,16.6,17.7,33.2,26.9,62.0852,2011,-0.0918371
Vanderbilt,116.998,99.299,0.868325,52.9,46.0,19.0,17.5,32.9,32.1,66.3105,2011,1.80023
Washington St.,109.037,95.4064,0.822848,51.6,46.1,18.3,20.9,28.2,33.3,66.8091,2011,-0.807824
Akron,102.91,99.1693,0.604867,49.6,46.7,17.5,20.5,28.1,32.7,65.6886,2011,-5.48574
Bowling Green,97.5992,104.336,0.316994,47.0,50.9,20.4,22.7,30.3,33.2,64.3187,2011,-12.838
Memphis,104.775,97.2866,0.701158,50.5,46.8,21.9,21.3,35.3,35.0,67.6767,2011,0.0735346
Central Arkansas,90.7177,111.254,0.0873304,45.5,56.2,22.2,22.2,29.2,35.8,69.6559,2011,-19.5634
Murray St.,104.157,101.405,0.576392,51.3,49.2,21.7,23.3,34.2,31.1,62.1042,2011,-3.63892
American,103.831,104.581,0.479335,50.6,47.5,17.7,16.5,29.8,26.2,60.2694,2011,-3.47781
Notre Dame,123.132,98.1068,0.931681,53.5,46.7,16.4,15.8,33.4,29.5,63.0443,2011,7.66416
Creighton,110.987,102.317,0.718175,52.9,48.8,18.9,15.0,30.9,27.4,63.3667,2011,-6.04651
Duke,120.595,91.4723,0.960021,53.7,44.5,17.2,21.0,35.1,33.2,68.4869,2011,9.28864
Indiana St.,103.525,97.2836,0.671537,48.8,46.3,21.4,19.4,31.2,30.2,64.6785,2011,-4.09511
UCLA,109.207,94.5566,0.839767,50.2,46.3,21.9,17.9,36.1,31.5,65.1464,2011,1.30895
Pacific,104.606,103.085,0.541994,50.6,49.3,18.8,17.1,30.4,28.4,59.7097,2011,-8.78132
Texas A&M,108.817,95.9881,0.808853,49.3,46.6,20.3,20.8,37.6,29.5,61.2837,2011,2.40645
North Texas,108.033,109.407,0.463721,53.0,49.1,19.5,16.1,30.8,30.2,66.8032,2011,-6.988
Nevada,104.154,102.904,0.534654,48.3,48.1,20.7,17.8,33.8,32.2,66.9015,2011,-11.4266
UTSA,102.899,105.695,0.42353,49.0,49.1,19.7,19.9,29.9,33.4,66.5051,2011,-9.07743
Hartford,93.7617,103.085,0.251577,45.8,51.3,19.3,25.1,27.6,33.0,63.1616,2011,-14.8889
Mississippi Valley St.,93.9966,108.097,0.166963,46.0,48.5,23.4,20.4,31.8,30.7,71.1721,2011,-11.954
Gardner Webb,94.0359,104.948,0.220537,46.9,51.5,22.6,21.4,30.7,29.1,63.6346,2011,-15.0178
Prairie View A&M,85.2112,107.441,0.065019,41.8,49.0,21.5,19.8,30.2,35.7,66.4663,2011,-17.1012
Chattanooga,97.5151,107.412,0.247561,48.3,53.4,21.2,17.9,30.4,26.1,68.9062,2011,-9.94457
Georgia Southern,90.1412,107.967,0.11154,47.9,55.5,25.7,22.6,30.4,34.6,66.5282,2011,-21.0361
Northern Arizona,103.667,102.145,0.542395,54.1,47.0,20.0,19.4,30.1,32.7,64.8742,2011,-6.56952
Nebraska,104.282,94.5979,0.754149,51.0,45.6,20.7,20.2,30.0,27.2,62.2306,2011,-2.14336
Yale,99.2448,102.056,0.420382,49.4,47.0,20.3,17.5,27.2,28.8,65.3397,2011,-7.35472
Tennessee Martin,97.6836,110.175,0.200391,47.4,52.7,21.7,20.9,29.3,35.6,67.7827,2011,-15.5204
Morehead St.,105.083,99.8368,0.643131,50.6,49.6,23.3,22.6,41.1,27.8,63.0508,2011,-3.42583
Tennessee,109.339,95.3394,0.828589,47.6,47.9,19.8,20.7,37.8,32.3,65.7116,2011,-1.06168
Texas St.,99.9716,107.703,0.298041,49.3,51.5,19.4,21.9,30.5,32.5,72.7953,2011,-11.044
Jackson St.,95.0226,107.654,0.192276,47.0,50.1,22.7,25.1,34.4,29.6,62.9283,2011,-10.9074
Mississippi,112.84,102.403,0.753268,50.8,48.1,18.9,19.1,35.3,31.8,66.0769,2011,-3.26773
Wyoming,99.0926,102.909,0.393035,46.9,52.9,21.1,21.6,28.5,33.3,65.8911,2011,-12.2982
Minnesota,110.377,97.4523,0.807248,49.9,47.3,20.4,17.6,37.6,31.6,65.0516,2011,-0.892487
Illinois,114.876,92.5405,0.923183,52.9,45.7,19.2,18.3,31.7,31.5,65.1871,2011,1.35475
LIU,107.913,104.309,0.596437,51.9,48.3,20.1,19.8,37.4,32.3,73.4616,2011,0.0
UTEP,105.622,94.18,0.788944,51.9,45.9,18.3,21.2,24.4,30.6,66.4383,2011,-1.44454
Loyola Chicago,105.938,103.438,0.568219,48.5,50.4,19.4,20.8,36.0,32.2,64.072,2011,-8.31118
Texas,115.462,90.0191,0.945966,50.2,42.5,17.3,18.8,38.2,30.6,65.4685,2011,5.40672
Maryland Eastern Shore,91.5413,113.23,0.0797887,44.2,53.3,20.2,20.6,32.3,36.3,68.7225,2011,-17.6626
Western Illinois,87.904,107.257,0.0920955,46.4,49.9,21.8,17.8,22.1,30.4,60.886,2011,-17.9205
Fairleigh Dickinson,94.4535,109.535,0.153997,44.4,49.3,22.1,16.2,33.4,32.3,65.6451,2011,-19.0284
Cornell,104.899,107.953,0.418218,49.6,51.3,18.2,20.7,29.5,32.0,65.5377,2011,-11.8283
West Virginia,115.534,95.2185,0.902387,48.5,45.9,18.8,18.6,40.2,35.5,62.1439,2011,2.92742
Oklahoma,104.908,103.103,0.549735,50.7,50.9,20.9,20.4,27.3,32.1,63.4829,2011,-5.15411
Southern Illinois,98.1626,100.044,0.44563,47.1,48.8,22.2,19.2,30.4,28.2,63.3059,2011,-10.8582
San Diego St.,113.722,90.9329,0.929025,50.5,44.1,16.9,19.4,37.5,29.8,62.1511,2011,8.73689
DePaul,103.222,107.116,0.395134,47.1,54.1,19.4,22.1,29.9,39.1,68.0242,2011,-11.9037
UT Rio Grande Valley,94.5267,114.701,0.09756,48.4,55.1,23.0,21.1,28.9,32.1,65.3277,2011,-20.5632
Chicago St.,89.4571,119.307,0.0351839,43.7,55.4,22.6,17.5,27.8,35.3,71.452,2011,-18.8426
South Dakota,100.221,112.896,0.202689,49.9,48.6,16.8,17.2,28.1,31.3,70.6612,2011,-11.4209
Montana St.,99.3362,108.332,0.269542,47.2,51.2,18.5,19.9,31.0,33.2,64.4507,2011,-12.8854
Oklahoma St.,105.819,96.6903,0.738374,47.5,46.9,20.0,20.2,32.9,30.1,64.323,2011,-1.33509
Wagner,99.2962,106.136,0.317343,49.8,47.5,22.2,22.2,25.1,35.7,66.4032,2011,-11.2976
Bethune Cookman,100.636,111.757,0.230499,46.7,53.0,18.4,21.1,33.1,32.3,60.262,2011,-8.16166
Wofford,112.329,103.44,0.720728,53.0,49.8,18.0,20.2,34.1,32.4,63.3184,2011,-4.52493
Cal Poly,97.7427,98.118,0.488983,45.5,45.1,18.9,21.6,32.0,31.6,59.2724,2011,-8.54877
Towson,106.727,116.602,0.265488,49.3,55.0,18.2,17.6,30.3,35.3,64.9805,2011,-19.466
Delaware St.,98.3454,113.82,0.15702,48.5,54.2,17.8,24.5,26.9,43.3,58.7432,2011,-15.8036
Norfolk St.,97.7844,110.702,0.193577,48.6,48.5,22.6,18.3,32.2,33.6,68.2453,2011,-15.4207
Vermont,102.056,99.1235,0.583043,49.1,44.4,20.6,18.3,37.3,29.3,64.3242,2011,-2.71825
Liberty,97.0468,105.071,0.286273,47.1,49.4,22.8,20.3,37.8,31.4,64.136,2011,-8.62449
Cal St. Bakersfield,97.0445,110.335,0.186021,45.0,53.0,19.4,19.8,31.8,35.9,67.9341,2011,-13.7403
Presbyterian,99.9395,110.461,0.240279,51.5,51.4,22.2,18.2,26.8,33.3,59.1304,2011,-11.8539
Boise St.,107.283,100.509,0.679214,49.5,52.2,17.3,24.7,31.2,28.1,66.8786,2011,-4.8229
East Carolina,104.609,103.666,0.526036,49.3,49.5,20.8,20.5,30.3,35.6,64.7016,2011,-6.8254
Northwestern,116.791,101.743,0.830102,53.4,52.5,15.3,19.6,27.5,30.6,63.0067,2011,-0.28267
Eastern Illinois,92.9709,106.602,0.171737,45.7,49.3,22.1,19.0,32.0,31.0,62.7825,2011,-15.7379
Buffalo,103.521,99.4624,0.613001,52.5,47.4,22.7,22.4,36.5,33.2,65.2842,2011,-7.71171
Valparaiso,105.691,100.225,0.648104,51.8,48.6,20.1,21.2,32.2,33.2,65.3549,2011,-2.76346
Elon,105.02,110.562,0.356306,49.9,53.1,18.0,19.5,27.8,33.4,67.0347,2011,-11.8476
Appalachian St.,104.71,108.751,0.392821,50.5,52.4,18.6,17.6,29.9,31.0,65.9712,2011,-8.8581
Cleveland St.,108.811,98.1188,0.766643,49.2,47.1,17.3,21.9,30.9,33.7,65.0665,2011,0.134029
Mississippi St.,108.58,102.569,0.658137,50.7,47.7,19.6,16.1,28.9,32.3,66.3621,2011,-4.8583
St. John's,112.195,94.9457,0.872105,49.5,50.8,18.5,24.1,32.5,33.1,65.5159,2011,3.0779
Long Beach St.,106.288,99.8815,0.671499,49.7,50.4,20.1,19.1,33.3,28.8,68.3849,2011,-2.95045
Samford,96.5372,110.824,0.169779,51.9,51.0,21.5,20.5,19.9,37.3,60.021,2011,-14.3869
Eastern Washington,99.6911,107.714,0.29108,46.6,50.0,20.4,19.3,32.3,34.9,64.0168,2011,-14.2736
Kansas St.,112.583,93.1194,0.898691,49.6,47.3,21.3,22.2,40.9,30.9,66.8158,2011,1.98456
Pepperdine,103.533,109.953,0.333629,47.0,53.3,19.6,17.7,34.1,30.5,65.6798,2011,-12.5913
Charleston,114.305,102.448,0.778913,54.8,48.5,17.9,19.3,32.8,35.4,66.2181,2011,0.0
Grambling St.,87.812,107.829,0.0861569,42.5,47.8,21.9,21.0,29.3,30.9,66.924,2011,-16.7767
Texas Southern,91.274,105.084,0.165163,48.3,47.6,24.1,23.5,30.6,33.6,64.4908,2011,-7.04891
Central Connecticut,101.145,100.221,0.526355,47.9,47.1,21.1,23.4,36.6,35.1,65.5731,2011,-7.5893
VMI,109.017,115.184,0.346862,52.8,51.0,17.0,19.0,28.9,37.0,74.8919,2011,-8.94417
Auburn,96.5792,101.822,0.352542,43.9,49.8,21.5,22.8,33.8,33.6,64.5063,2011,-11.653
Idaho St.,98.7061,111.307,0.200748,44.6,52.7,19.8,18.8,33.5,35.0,63.5417,2011,-13.8455
IU Indy,111.369,108.464,0.575398,52.0,53.7,17.6,19.0,32.9,33.4,61.0033,2011,-5.60171
Western Carolina,99.4961,99.3275,0.504876,47.5,50.0,20.0,22.4,33.5,31.5,67.9852,2011,-8.35658
Eastern Kentucky,102.763,109.396,0.327548,51.1,52.0,19.3,22.0,25.9,33.8,60.5824,2011,-11.3453
Penn,102.451,104.394,0.446196,51.9,52.5,21.2,21.1,26.3,29.2,62.4829,2011,-8.48975
South Carolina St.,93.1174,109.963,0.128722,46.6,51.3,24.4,20.6,35.8,36.1,66.3544,2011,-18.5785
Idaho,105.351,103.355,0.554772,51.9,47.4,22.2,19.7,30.5,33.5,63.2329,2011,-6.52012
Stony Brook,94.406,98.3086,0.385605,44.1,45.3,19.2,21.0,31.5,31.7,62.5728,2011,-12.2612
SIU Edwardsville,88.4762,113.461,0.0541499,46.7,53.6,23.7,18.2,22.1,37.0,68.8807,2011,-16.3732
Saint Peter's,94.9334,92.1891,0.583543,45.5,42.4,22.9,21.6,32.1,34.3,63.6043,2011,-5.73657
Virginia,105.036,96.2215,0.732616,48.5,50.2,17.6,19.7,26.2,28.5,59.2752,2011,-3.64211
UCF,105.039,99.7163,0.645199,50.3,46.4,21.0,19.5,33.7,32.9,64.4641,2011,-4.03279
Drexel,99.1335,92.4269,0.691165,45.8,43.8,18.8,15.8,37.6,23.6,62.815,2011,-2.63469
Charleston Southern,101.188,108.702,0.304965,48.0,50.9,21.3,21.4,36.6,33.3,65.8672,2011,-11.4005
Northern Iowa,108.713,102.175,0.671137,49.8,51.7,15.3,20.3,24.5,26.7,58.9567,2011,-4.55478
South Carolina,99.6658,98.0539,0.546742,45.0,47.7,19.3,21.4,36.7,34.9,67.599,2011,-4.91397
Lamar,100.524,107.129,0.324785,47.3,49.8,20.1,20.0,36.5,33.5,73.2086,2011,-13.1684
Kentucky,119.308,93.3652,0.94373,52.3,44.2,16.1,18.2,34.3,30.7,64.8352,2011,5.16692
Lafayette,101.843,107.066,0.360044,49.7,50.9,19.7,19.8,26.1,32.3,64.8775,2011,-13.0881
VCU,112.63,99.8674,0.799476,51.1,49.2,17.1,22.1,30.9,36.4,65.1161,2011,-1.92985
Iowa,105.057,96.5706,0.724844,48.1,50.0,21.3,21.2,34.5,32.3,66.528,2011,-6.83757
Alabama,105.306,91.051,0.84193,48.7,43.7,21.2,23.9,36.8,33.8,63.4502,2011,-1.20124
Tennessee Tech,100.076,104.744,0.371849,50.7,49.8,22.0,21.0,33.8,29.5,69.4928,2011,-7.54019
NJIT,92.7297,106.738,0.1655,47.9,49.7,19.1,19.3,28.9,28.5,64.733,2011,-11.6047
Alabama A&M,88.5063,104.552,0.1283,43.3,46.5,22.4,23.9,31.0,34.1,68.1576,2011,-11.8294
Dartmouth,92.3909,107.617,0.1475,44.2,52.1,20.6,21.2,26.5,35.5,64.6511,2011,-17.5344
La Salle,106.664,106.775,0.497022,49.6,50.2,21.0,18.8,37.3,35.1,70.8734,2011,-9.8882
Tulsa,107.198,99.9314,0.691527,50.1,47.4,20.5,17.5,34.1,26.8,65.7376,2011,-4.89107
Kansas,120.868,90.9616,0.963349,57.0,44.5,19.1,20.1,36.7,27.9,67.9962,2011,10.2174
Michigan St.,109.177,95.2197,0.828208,48.6,47.8,20.1,18.0,34.6,28.8,65.1413,2011,1.97302
Cal St. Fullerton,104.768,113.363,0.287674,50.4,52.3,20.8,18.9,31.3,32.4,67.6546,2011,-14.5964
Southeastern Louisiana,99.627,107.698,0.289912,46.8,51.1,19.3,20.6,31.4,34.0,63.8747,2011,-9.1851
UC Riverside,97.2052,108.384,0.22238,46.5,51.8,20.7,19.6,32.9,32.6,63.972,2011,-13.0164
Clemson,110.452,91.7979,0.893537,50.3,45.6,20.1,23.2,34.2,32.5,63.4014,2011,0.51484
Colorado,117.549,104.344,0.797441,52.5,50.6,16.8,19.2,34.6,32.6,66.3775,2011,-0.802833
Coastal Carolina,103.571,101.995,0.543981,50.6,46.0,19.4,18.6,35.3,30.1,65.3488,2011,-1.69453
North Carolina A&T,98.7014,113.027,0.173858,48.3,49.4,21.0,19.1,31.3,38.4,67.6333,2011,-11.7936
Washington,118.37,97.1452,0.906575,53.7,46.4,16.8,20.4,37.7,31.9,70.4032,2011,1.74202
Colorado St.,107.857,98.8286,0.732096,51.7,49.2,20.7,20.1,31.6,30.6,65.8283,2011,-1.89089
UMBC,95.0312,119.736,0.0655288,45.3,55.1,19.3,18.5,29.5,34.5,66.9777,2011,-19.5584
Louisiana Monroe,94.3098,113.484,0.106367,46.3,54.6,22.6,19.6,32.5,31.8,61.8731,2011,-19.3282
The Citadel,100.19,111.689,0.222804,47.2,53.0,19.5,15.9,32.8,28.6,62.1887,2011,-15.4383
Hofstra,108.776,107.378,0.53712,49.6,50.2,15.9,19.0,28.9,36.1,64.466,2011,-3.53943
South Alabama,99.9696,112.543,0.203851,46.5,52.7,20.2,20.4,35.1,35.1,66.8669,2011,-11.3107
Butler,112.201,95.9661,0.857831,49.8,48.1,16.9,18.9,33.2,28.1,63.2687,2011,-0.376352
Evansville,101.465,102.262,0.477521,48.9,52.0,19.6,22.2,25.2,29.7,65.8202,2011,-7.00753
Northern Colorado,105.924,102.656,0.589121,49.8,48.8,21.6,20.1,35.3,29.0,66.073,2011,-4.46272
Wisconsin,123.053,97.8279,0.933277,51.8,48.2,13.1,16.8,33.8,27.1,56.49,2011,5.63691
Florida A&M,89.0027,106.92,0.108204,43.7,47.0,23.7,19.9,34.2,36.0,66.6199,2011,-16.0612
TCU,102.485,102.144,0.509597,49.3,51.6,18.6,19.5,27.3,28.1,66.1437,2011,-11.6578
Middle Tennessee,97.0591,99.9176,0.417316,47.4,49.1,22.4,24.3,34.6,31.1,65.4658,2011,-11.4043
Oregon,107.398,98.1496,0.737986,48.2,51.7,17.8,22.2,30.1,32.2,66.6063,2011,-5.67986
Harvard,111.503,102.969,0.714163,54.1,49.5,20.2,19.8,30.9,30.5,63.1437,2011,0.268068
Florida,116.421,95.3957,0.908095,52.1,47.2,18.7,19.1,37.2,30.0,62.4251,2011,5.23493
Saint Joseph's,105.717,108.792,0.418307,47.3,49.6,17.1,16.7,28.5,34.7,62.9253,2011,-12.1271
Saint Mary's,117.785,102.056,0.838679,55.7,49.1,16.6,19.6,33.0,28.9,64.6417,2011,0.48752
Texas A&M Corpus Chris,94.4817,108.881,0.163659,47.0,51.6,26.2,19.1,33.7,33.9,63.4894,2011,-15.12
Ohio St.,125.961,91.8423,0.97424,56.3,48.3,15.8,23.2,35.7,28.4,63.7552,2011,11.6897
Florida St.,103.714,87.994,0.868787,49.0,42.4,22.9,21.9,35.6,30.7,67.6725,2011,1.11115
Seton Hall,104.117,91.7451,0.810725,46.4,46.4,17.8,20.9,30.1,31.9,67.6778,2011,-4.75701
North Carolina,112.688,90.6689,0.924157,49.1,46.2,18.3,19.6,37.1,30.1,70.3666,2011,7.28522
Houston Christian,91.9583,113.793,0.0794335,45.2,52.6,22.3,22.2,31.0,38.0,70.1955,2011,-20.8736
Lehigh,102.163,105.24,0.4155,46.5,48.7,18.0,20.7,30.8,31.3,69.9045,2011,-9.92241
Navy,92.5797,102.171,0.243489,46.3,51.1,20.4,25.3,22.3,33.9,70.0183,2011,-15.446
Saint Francis,98.3114,111.452,0.191119,48.4,53.1,22.8,20.2,29.6,34.4,65.0963,2011,0.0
Santa Clara,107.763,103.334,0.618366,49.1,50.6,19.9,20.3,35.6,29.7,66.9477,2011,-6.53077
Loyola Marymount,101.843,104.814,0.418092,46.7,48.7,20.0,18.1,34.8,32.3,66.149,2011,-14.0111
Delaware,100.439,103.18,0.4232,47.3,46.5,18.6,15.0,28.1,32.4,63.0607,2011,-9.34683
Miami OH,104.794,106.959,0.44147,50.1,50.6,21.5,16.3,28.7,32.1,62.5805,2011,-6.88253
New Mexico,111.63,98.1841,0.813969,51.3,48.3,19.9,19.2,35.6,27.8,64.6724,2011,-1.85448
Coppin St.,97.2031,108.277,0.22431,49.1,49.7,18.8,20.8,30.8,35.1,67.8769,2011,-9.2689
Temple,110.216,94.5608,0.853438,50.0,46.3,16.3,19.9,32.1,28.7,64.0903,2011,2.19486
Monmouth,94.3105,105.253,0.220569,46.5,49.2,22.5,20.9,31.3,33.3,62.3424,2011,-16.4614
Southern,82.8867,113.842,0.0253487,42.8,49.2,24.7,19.1,28.1,38.8,64.6635,2011,-20.2399
Southern Miss,112.795,101.692,0.767044,49.7,48.6,18.1,20.1,38.4,29.7,64.365,2011,-2.52433
California,110.624,99.9094,0.763433,50.8,50.4,19.5,18.2,30.4,29.1,67.2067,2011,-1.64665
Georgia St.,94.9096,99.5163,0.367011,47.5,46.3,23.0,20.8,35.8,31.5,63.0237,2011,-12.6393
Miami FL,113.691,99.9736,0.814365,51.8,47.8,20.9,18.0,35.7,31.3,64.1712,2011,-2.17458
Georgia,110.004,95.115,0.841902,49.5,44.8,20.4,18.2,36.8,31.7,63.1931,2011,0.140875
North Dakota,93.1875,105.251,0.19782,47.6,49.2,20.6,19.7,28.6,28.3,65.6705,2011,-10.0218
Princeton,107.23,98.6302,0.7234,52.0,47.1,18.7,18.3,31.1,26.9,62.4115,2011,-0.110237
Saint Louis,99.3398,95.5339,0.61046,48.8,47.5,20.8,21.5,28.5,30.5,63.2258,2011,-10.1134
Arizona St.,104.881,100.381,0.623459,50.1,49.1,18.9,19.9,27.7,33.0,62.3152,2011,-7.59719
Purdue Fort Wayne,104.91,105.852,0.47431,52.6,51.0,18.1,20.3,28.4,28.6,64.9279,2011,0.0
Iona,113.688,102.223,0.772492,54.4,49.8,17.9,20.8,33.2,29.0,68.2069,2011,-4.92045
Stetson,97.153,109.729,0.197837,48.0,51.5,23.7,21.5,33.6,36.5,65.0954,2011,-16.4227
Marshall,109.578,101.211,0.713696,49.7,47.0,19.7,17.8,37.2,31.9,66.2904,2011,-2.82978
Eastern Michigan,90.503,99.9028,0.242989,44.5,47.6,22.0,20.6,27.1,28.6,66.0969,2011,-17.2073
Niagara,91.5998,104.945,0.173055,42.1,49.2,20.4,22.6,29.7,38.8,67.2168,2011,-16.9546
Campbell,97.623,105.689,0.286387,48.5,49.5,22.0,22.2,34.4,34.4,63.8497,2011,-13.9978
Mercer,100.991,104.328,0.4076,47.6,49.5,20.3,22.3,30.2,33.5,65.4461,2011,-11.3241
