Team,AdjOE,AdjDE,BARTHAG,EFG%,EFGD%,TOR,TORD,ORB,DRB,ADJ T,Season,WAB
Boston College,105.022,106.501,0.459892,48.9,51.9,17.3,15.5,28.8,30.0,66.9592,2025,-9.99577
Arizona,124.918,97.4057,0.945877,53.3,48.9,16.0,16.2,36.0,27.9,70.2748,2025,5.44612
Penn St.,114.365,100.783,0.810594,54.1,51.9,17.4,19.8,28.6,29.1,70.4424,2025,-3.22005
Hawaii,101.958,107.998,0.340333,50.6,49.5,20.7,13.1,31.0,24.9,66.0964,2025,-11.1064
San Diego,100.012,111.251,0.227121,45.7,54.0,18.4,18.5,29.9,31.6,71.2346,2025,-19.4959
UC Davis,97.216,104.209,0.310276,46.3,50.0,19.7,21.8,27.6,33.6,67.4018,2025,-11.3679
LSU,108.673,99.8049,0.726905,51.1,48.3,18.6,16.5,29.5,34.3,68.3664,2025,-3.88744
Fresno St.,100.532,108.639,0.290715,46.1,54.0,17.7,18.0,27.0,34.0,71.0546,2025,-16.471
UMKC,100.61,105.81,0.359042,48.4,51.2,18.6,17.1,32.8,29.7,64.6758,2025,-14.7066
Baylor,121.313,100.311,0.898998,51.1,52.0,15.9,18.6,36.0,30.9,64.7273,2025,2.06193
Oral Roberts,103.723,115.816,0.219551,50.0,55.0,16.3,13.9,22.6,33.1,67.4817,2025,-17.1671
Ohio,106.831,108.487,0.455908,53.4,52.3,14.9,17.8,23.9,29.0,70.5807,2025,-11.5962
Winthrop,107.546,108.196,0.482669,53.3,51.4,17.7,18.7,31.2,31.5,72.9219,2025,-6.15508
Northern Illinois,94.4045,112.24,0.120252,47.1,53.2,16.3,16.6,17.8,30.8,69.1341,2025,-20.8175
Georgia Tech,106.882,100.937,0.658839,50.2,49.3,17.4,15.8,30.3,28.6,69.0102,2025,-5.23375
Kent St.,106.531,101.74,0.629296,48.7,48.4,17.3,18.3,35.3,27.6,66.3765,2025,-5.73804
High Point,117.711,108.159,0.725771,56.3,49.1,15.3,16.4,33.6,30.6,66.6012,2025,-1.69133
Weber St.,100.919,112.106,0.229903,50.2,53.4,16.9,16.5,24.4,30.1,65.73,2025,-17.0331
Maine,99.1531,104.492,0.353624,51.6,50.4,15.5,21.9,21.8,32.3,66.2154,2025,-10.2107
Radford,109.962,109.492,0.512302,51.1,51.0,17.7,16.5,33.8,30.0,63.2047,2025,-7.22849
Kansas,116.042,93.7259,0.921012,53.1,46.3,16.9,15.6,30.5,27.6,68.5972,2025,4.18986
SMU,116.196,101.095,0.832148,54.5,48.1,17.2,17.9,36.3,29.9,69.2436,2025,-0.479651
Richmond,103.528,108.916,0.358127,48.4,52.7,15.4,15.8,19.3,27.7,64.0773,2025,-15.0422
Providence,110.799,105.121,0.646783,52.1,49.5,19.0,13.8,33.2,28.7,66.4659,2025,-8.48677
Louisville,117.958,95.9229,0.915138,53.2,49.7,16.3,18.5,31.9,27.1,69.1582,2025,5.49165
Davidson,109.148,107.552,0.542244,52.4,52.3,14.6,15.4,24.4,26.9,65.9603,2025,-9.18848
North Florida,107.796,117.307,0.274414,53.2,54.1,15.0,14.7,27.9,34.2,72.4653,2025,-11.5001
Missouri St.,102.177,105.395,0.411801,50.9,54.7,20.7,19.1,32.0,28.4,64.0383,2025,-16.91
Vanderbilt,118.601,101.134,0.862014,51.5,52.7,14.5,19.8,31.6,29.7,69.6754,2025,1.59857
Washington St.,113.093,106.909,0.656273,56.6,51.2,20.3,17.1,31.1,33.6,70.9651,2025,-4.70117
Akron,113.469,106.863,0.665922,54.9,50.1,16.4,17.3,32.5,29.4,71.4845,2025,-1.58041
Bowling Green,99.7749,108.55,0.275006,49.9,52.6,17.5,17.3,25.6,27.4,69.0365,2025,-14.1761
Memphis,112.146,99.3287,0.801496,53.5,48.6,19.3,18.9,35.3,32.3,70.8582,2025,4.96715
Central Arkansas,97.3949,117.367,0.104788,47.4,56.8,18.2,16.7,28.6,30.0,66.568,2025,-18.328
Murray St.,105.325,104.703,0.517026,49.3,51.2,16.9,17.3,29.1,26.4,64.9482,2025,-10.1481
American,101.716,108.681,0.318292,52.0,52.5,16.9,17.7,23.8,27.4,63.768,2025,-8.23046
Notre Dame,110.372,104.085,0.662495,51.7,51.4,16.5,14.9,29.6,26.0,64.9045,2025,-7.08472
Creighton,118.409,98.6874,0.890429,56.1,47.2,17.9,11.6,26.4,27.2,67.4397,2025,3.04901
Duke,130.568,92.0141,0.982441,57.9,44.4,14.0,17.1,34.0,27.3,65.9633,2025,9.47421
Indiana St.,109.201,112.196,0.422832,54.6,54.3,19.5,15.8,26.2,27.0,72.585,2025,-12.0369
UCLA,117.942,94.3373,0.928784,52.8,50.1,15.9,22.8,32.7,29.8,65.1252,2025,3.87453
Pacific,100.834,110.439,0.259927,48.1,53.2,19.3,15.4,28.8,28.2,66.7608,2025,-15.5947
Texas A&M,116.027,94.2054,0.916517,47.6,48.3,17.8,19.4,41.4,28.0,66.7138,2025,5.46453
North Texas,109.709,98.8591,0.768087,51.1,47.3,16.7,19.6,32.7,28.1,60.8192,2025,-1.66654
Nevada,112.182,104.157,0.701301,53.7,51.3,15.5,18.7,27.4,26.5,64.0978,2025,-6.45646
UTSA,107.093,109.067,0.447686,49.7,53.3,15.7,20.6,27.0,35.5,69.9777,2025,-12.6027
Mississippi Valley St.,83.0604,125.301,0.00876426,42.1,57.9,24.3,15.0,22.7,38.0,65.0714,2025,-21.0168
Gardner Webb,102.394,111.014,0.283016,51.9,52.0,20.8,14.8,33.4,30.2,69.3717,2025,-14.8479
Prairie View A&M,96.3027,117.924,0.088729,48.2,56.2,16.7,20.0,24.5,39.1,70.5452,2025,-21.1899
Chattanooga,115.228,110.601,0.61571,56.2,51.8,14.7,16.2,25.5,28.9,66.7688,2025,-3.95278
Georgia Southern,103.223,109.576,0.334731,50.6,50.1,19.0,18.4,33.0,33.0,69.8217,2025,-11.1761
Northern Arizona,104.297,111.57,0.315359,50.3,53.7,15.2,15.0,31.9,24.4,66.803,2025,-11.4495
Nebraska,113.377,98.8026,0.829533,52.1,50.5,16.2,17.6,27.1,28.5,67.8617,2025,-0.921768
Yale,113.991,104.103,0.739525,54.7,49.1,14.5,16.1,32.7,25.9,67.6768,2025,-2.55933
Tennessee Martin,102.159,112.691,0.244461,47.6,52.3,19.5,18.9,34.7,30.8,66.5459,2025,-15.3712
Morehead St.,98.2635,111.962,0.182309,45.9,50.3,18.4,14.4,31.2,25.4,64.297,2025,-13.0915
Tennessee,120.158,91.8776,0.956313,52.5,45.0,16.1,17.7,35.6,30.3,63.921,2025,9.32784
Texas St.,108.573,112.187,0.406957,50.7,49.9,18.1,16.1,35.2,31.5,66.2576,2025,-11.3994
Jackson St.,100.38,107.598,0.310328,47.7,50.6,19.5,17.4,30.1,30.0,68.7444,2025,-10.5758
Mississippi,119.263,97.0433,0.914592,51.4,50.5,12.9,20.2,25.5,30.4,68.0558,2025,4.93172
Wyoming,103.107,105.746,0.427868,50.3,51.0,19.9,15.8,30.0,27.2,64.7926,2025,-10.9118
Minnesota,110.184,101.417,0.721818,49.9,50.1,16.6,16.3,30.2,30.6,62.9558,2025,-3.88679
Illinois,122.51,98.4871,0.924844,52.4,47.4,16.0,12.4,35.8,25.8,71.5259,2025,3.9754
LIU,95.2689,104.215,0.262662,47.7,48.0,20.1,19.2,32.3,27.0,65.099,2025,-12.5936
UTEP,105.756,104.345,0.538547,49.3,52.4,16.6,22.0,25.4,32.4,68.6966,2025,-8.43641
Loyola Chicago,108.937,101.769,0.686263,52.7,48.8,17.2,17.3,29.3,27.7,67.0624,2025,-4.74519
Texas,117.41,100.996,0.849653,52.6,48.9,14.3,16.4,29.7,29.4,67.5506,2025,0.153661
Maryland Eastern Shore,95.3147,118.978,0.0724152,45.7,55.3,19.7,15.5,27.1,34.1,66.3841,2025,-19.298
Western Illinois,99.6653,116.873,0.13805,50.1,51.1,18.2,14.4,28.1,31.8,64.6357,2025,-16.2189
Fairleigh Dickinson,98.2271,109.994,0.213969,49.1,50.5,17.1,17.6,25.9,32.0,69.4932,2025,-15.6592
Cornell,114.867,111.0,0.597198,58.7,52.2,16.8,15.3,25.5,28.9,70.9793,2025,-7.13621
West Virginia,110.05,92.3928,0.881971,50.0,46.3,16.2,19.4,25.9,30.8,64.4357,2025,1.50623
Oklahoma,116.767,100.859,0.843471,54.4,51.0,17.3,18.2,26.6,31.8,68.7075,2025,2.158
Queens,106.676,110.608,0.397414,52.8,52.1,18.2,15.9,31.2,29.3,68.6843,2025,-8.66862
Southern Illinois,106.533,107.792,0.466275,51.6,52.6,18.3,15.2,30.3,28.0,68.1283,2025,-12.49
San Diego St.,108.885,95.8091,0.813245,50.5,45.9,16.8,19.5,29.2,31.0,66.1054,2025,0.982161
Nebraska Omaha,112.101,109.083,0.577814,52.6,53.2,15.6,14.8,29.8,25.9,67.7568,2025,-6.3968
DePaul,108.825,104.175,0.622989,52.5,51.6,18.1,15.5,26.9,28.7,67.5735,2025,-7.43989
UT Rio Grande Valley,105.574,109.239,0.403129,51.7,51.4,19.2,17.6,30.8,33.9,70.7491,2025,-9.70535
Chicago St.,92.7679,116.356,0.0687951,44.4,54.9,18.5,18.2,22.6,33.6,68.8317,2025,-21.7162
South Dakota,108.545,114.445,0.352348,50.1,54.8,12.6,17.3,30.0,35.7,74.7617,2025,-8.80193
Montana St.,104.895,107.011,0.442851,52.8,48.8,15.1,15.3,20.7,29.4,66.1996,2025,-11.9411
Oklahoma St.,108.036,99.7134,0.715433,48.6,53.0,19.0,20.3,31.1,29.6,71.8369,2025,-3.4395
Wagner,93.1042,108.781,0.14312,43.7,50.4,19.4,18.2,31.7,25.0,60.3847,2025,-13.0001
Bethune Cookman,97.6737,108.664,0.226847,48.2,48.8,19.5,16.7,28.8,30.0,69.1762,2025,-10.0661
Wofford,111.965,109.935,0.552415,53.2,51.9,16.9,14.7,35.5,26.3,64.2032,2025,-9.56858
Cal Poly,108.889,111.148,0.441228,55.2,53.2,20.7,19.1,27.6,33.2,74.7149,2025,-11.7507
Towson,106.284,107.015,0.480293,47.9,50.8,14.5,17.3,35.3,28.0,63.8023,2025,-5.75433
Delaware St.,101.146,114.723,0.190236,48.8,53.8,18.1,20.0,34.0,32.1,70.3614,2025,-10.9226
Norfolk St.,106.833,109.72,0.423927,52.2,50.0,18.3,18.6,33.1,34.6,66.5328,2025,-5.29055
Vermont,99.8884,104.894,0.363009,49.0,48.8,17.3,15.7,26.2,25.8,62.8444,2025,-8.0401
Liberty,112.068,99.0505,0.805331,57.8,46.5,15.4,17.0,19.0,28.1,65.7021,2025,-0.15863
UNC Wilmington,112.343,106.67,0.644739,52.1,50.8,16.0,17.1,35.1,28.2,65.6976,2025,-3.16547
Le Moyne,102.969,122.154,0.122943,51.5,54.7,19.6,16.3,25.7,32.9,68.8736,2025,-19.0627
Presbyterian,103.295,110.605,0.312973,51.1,52.9,16.2,17.8,29.4,31.1,64.6927,2025,-13.7852
Michigan,115.71,93.9385,0.916606,53.8,46.1,19.6,15.8,33.2,30.2,70.0288,2025,6.8452
Bellarmine,103.433,121.097,0.140244,53.7,58.1,17.4,15.4,20.2,30.0,66.5163,2025,-21.3256
East Carolina,106.534,108.7,0.442368,48.4,51.7,15.6,17.4,33.8,31.2,66.7414,2025,-8.86299
Northwestern,113.618,97.8707,0.847582,49.8,49.9,14.9,19.8,31.2,30.1,65.2499,2025,-2.15934
Eastern Illinois,93.7274,105.824,0.198457,44.1,51.0,18.7,20.8,30.0,30.9,66.3744,2025,-14.4152
Buffalo,95.8678,113.54,0.125033,48.8,54.2,19.5,16.2,24.8,31.3,70.876,2025,-17.2056
Northern Kentucky,103.197,109.042,0.346681,49.8,52.5,17.3,19.9,31.0,32.5,66.1873,2025,-10.9269
Valparaiso,105.946,109.654,0.402366,47.7,53.7,14.0,17.1,26.5,28.5,68.1712,2025,-12.5059
Mercyhurst,100.386,115.961,0.159942,48.6,55.0,16.4,20.3,22.2,33.3,64.8314,2025,-12.5527
Elon,106.492,112.139,0.355658,50.4,48.0,19.1,13.0,36.1,31.5,65.3213,2025,-10.9286
Appalachian St.,100.721,101.242,0.485161,49.6,46.1,16.9,14.8,27.6,29.6,63.4306,2025,-9.27682
West Georgia,96.9183,115.128,0.121311,47.2,56.1,16.3,16.6,26.1,29.2,68.3134,2025,-20.3945
Cleveland St.,104.277,104.084,0.505341,49.5,51.2,18.0,21.9,34.5,33.6,65.7946,2025,-7.43962
Mississippi St.,118.426,99.2345,0.884241,51.9,51.8,15.3,18.9,33.9,29.9,68.2385,2025,3.08509
Utah Tech,101.779,114.094,0.211897,48.8,53.0,18.3,17.4,26.2,33.5,67.6384,2025,-19.8685
St. John's,112.956,90.0335,0.9314,49.2,45.9,15.3,21.4,37.9,29.8,70.0578,2025,7.84787
Long Beach St.,100.577,114.074,0.190286,49.2,53.4,21.7,17.1,28.5,34.9,64.2981,2025,-19.0365
Samford,110.877,109.27,0.54185,54.6,53.4,18.6,21.6,34.7,33.5,71.1021,2025,-4.75701
Eastern Washington,101.961,112.026,0.253007,50.9,54.4,18.7,19.0,26.9,33.6,67.2658,2025,-16.3938
Kansas St.,109.336,96.1258,0.814692,50.6,49.0,17.7,18.1,29.4,31.7,67.2797,2025,-2.48913
Pepperdine,106.715,110.009,0.413466,49.6,52.5,16.1,15.3,27.7,30.0,69.3266,2025,-12.3752
Charleston,105.32,105.344,0.499323,52.4,50.1,16.2,16.4,26.5,28.3,70.5127,2025,-4.52844
UC San Diego,112.97,97.5494,0.843927,55.1,47.8,13.4,23.3,25.6,28.6,66.0045,2025,0.94624
Grambling St.,95.8083,108.685,0.189971,47.3,49.3,19.2,18.3,26.3,31.1,64.1257,2025,-16.7498
Texas Southern,95.6645,105.022,0.254796,47.5,47.4,19.8,19.6,30.5,34.7,70.1694,2025,-11.8686
Central Connecticut,99.256,101.716,0.430066,52.2,47.7,17.2,18.1,26.5,25.3,65.8237,2025,-4.60217
VMI,98.5454,111.602,0.192961,48.5,54.2,18.0,17.6,25.2,32.1,68.3582,2025,-14.6975
Auburn,127.683,92.9737,0.974622,54.9,46.1,13.6,17.4,34.2,29.7,68.2866,2025,12.7036
New Orleans,99.6337,117.382,0.131784,45.9,54.9,18.8,16.1,31.6,35.5,69.4503,2025,-19.419
Idaho St.,105.818,109.956,0.391451,47.8,54.1,16.3,17.9,38.3,25.9,66.1238,2025,-10.4618
Columbia,104.41,116.59,0.219459,52.6,56.4,15.4,16.4,25.9,26.7,71.0445,2025,-11.2702
IU Indy,109.553,123.299,0.204357,50.4,57.0,15.7,16.0,30.6,33.6,65.1157,2025,-17.4534
Western Carolina,95.6316,112.431,0.134573,45.4,51.1,19.0,13.5,25.7,29.4,70.7256,2025,-16.6059
Eastern Kentucky,109.264,111.355,0.445707,49.7,52.6,13.8,17.8,32.4,33.2,67.8453,2025,-8.82573
Penn,103.213,116.054,0.206123,49.4,53.0,16.4,13.4,26.8,29.7,67.1243,2025,-13.7964
South Carolina St.,102.641,104.571,0.446651,50.8,50.1,19.9,22.8,35.7,32.7,69.4266,2025,-9.15444
Idaho,107.863,115.448,0.313995,51.8,54.0,17.9,15.1,28.9,31.3,66.5975,2025,-14.0175
Stony Brook,101.576,117.776,0.154234,47.7,56.0,18.3,14.9,29.5,31.2,64.7306,2025,-19.538
Evansville,98.5134,105.666,0.308731,48.8,50.2,17.7,16.7,22.6,29.2,67.1436,2025,-14.6327
Saint Peter's,95.3576,105.643,0.235423,44.7,47.3,20.7,17.6,37.0,31.0,63.9933,2025,-13.2767
Virginia,111.352,104.732,0.669267,52.7,50.8,16.4,15.7,22.4,29.7,61.246,2025,-5.73952
UCF,116.024,104.009,0.778546,49.7,51.1,16.6,17.7,31.9,34.2,72.0374,2025,-1.99473
Drexel,104.031,105.781,0.452207,52.2,47.8,18.6,14.4,33.0,30.1,63.2068,2025,-11.5857
Charleston Southern,99.183,112.103,0.196517,48.7,53.4,19.9,13.5,31.2,28.2,67.7729,2025,-16.1302
Northern Iowa,108.635,102.926,0.650407,55.2,51.4,15.9,17.4,24.9,25.3,65.4015,2025,-6.17454
South Carolina,110.092,99.79,0.755818,48.9,51.5,18.4,15.6,30.4,27.3,65.659,2025,-5.54344
Lamar,102.281,101.71,0.516085,47.2,47.6,19.0,17.7,35.5,31.8,65.5264,2025,-6.90876
Kentucky,123.429,98.4956,0.930541,55.9,50.3,15.0,14.1,28.2,26.4,70.8577,2025,5.62218
Lafayette,97.815,108.857,0.226182,50.2,50.4,16.6,16.7,24.0,28.0,66.3826,2025,-16.7702
VCU,115.961,96.6809,0.890043,52.4,44.8,16.8,20.5,36.5,30.4,66.3788,2025,1.04808
Wisconsin,123.11,96.7586,0.941028,53.8,48.1,14.0,14.5,28.0,26.7,67.8732,2025,6.56606
Alabama,127.738,96.6229,0.961224,56.6,47.8,16.6,13.5,33.7,29.4,75.0636,2025,10.1171
Tennessee Tech,101.331,112.254,0.235533,50.7,49.6,17.4,15.2,25.0,32.4,68.0679,2025,-13.1428
NJIT,94.2581,113.784,0.102933,45.3,50.0,18.0,13.8,27.7,31.8,66.5519,2025,-21.4659
North Alabama,110.898,107.012,0.601129,51.3,50.4,12.8,16.6,33.4,28.8,66.8977,2025,-5.78158
Alabama A&M,92.9076,114.922,0.0797729,45.1,54.3,21.9,21.0,33.9,34.6,70.9964,2025,-18.7037
Cal Baptist,104.948,105.126,0.495112,48.3,50.1,17.7,18.1,33.3,29.6,66.0845,2025,-9.67672
Dartmouth,100.59,101.885,0.46329,50.3,49.1,16.2,13.8,22.8,24.9,71.0491,2025,-10.5508
La Salle,103.375,107.748,0.38308,46.1,52.6,15.5,16.7,30.5,29.5,68.9367,2025,-11.7488
East Texas A&M,99.8083,107.372,0.301533,49.2,53.8,22.5,19.9,28.1,35.9,67.6587,2025,-19.7181
Tulsa,102.098,108.182,0.339471,49.5,49.7,16.9,14.4,27.2,31.1,66.5187,2025,-14.3946
Incarnate Word,107.283,111.425,0.392803,51.5,51.9,17.5,17.4,34.5,31.8,64.8471,2025,-11.4333
St. Thomas,114.074,108.913,0.630064,57.8,52.5,13.7,18.5,21.5,31.2,68.105,2025,-5.14935
Grand Canyon,107.858,100.153,0.70107,50.7,47.3,18.5,20.3,32.4,28.9,71.4983,2025,-2.52595
Michigan St.,117.263,92.3313,0.939853,50.9,46.2,16.4,15.9,35.3,24.7,67.6495,2025,8.45895
Cal St. Fullerton,91.9323,112.421,0.0899842,44.2,54.3,21.3,16.1,25.9,29.8,68.357,2025,-19.474
Southeastern Louisiana,104.613,108.004,0.409287,49.2,51.4,17.4,18.8,30.9,29.4,67.1848,2025,-9.09671
UC Riverside,109.566,110.356,0.479355,49.4,52.2,16.0,15.6,32.1,28.8,67.2683,2025,-4.73625
Clemson,117.305,95.5404,0.913735,53.4,48.8,15.8,20.0,33.7,30.4,64.6306,2025,4.75238
Colorado,108.356,99.592,0.725093,50.4,49.9,21.0,16.2,29.2,28.3,67.9311,2025,-4.3579
Coastal Carolina,101.305,114.876,0.190651,49.4,48.6,18.4,10.5,29.0,28.7,63.3996,2025,-18.1486
North Carolina A&T,96.6022,112.82,0.143718,45.8,51.5,15.4,15.3,27.0,31.4,69.5413,2025,-20.0827
Washington,109.778,104.53,0.63724,50.6,53.0,17.5,16.7,27.5,28.5,67.9762,2025,-4.93932
Colorado St.,117.385,98.9755,0.876719,55.5,48.5,17.2,16.7,27.0,25.8,66.0989,2025,0.770692
UMBC,105.089,119.19,0.190312,55.2,54.1,15.9,17.4,19.4,33.7,70.7094,2025,-15.5942
Louisiana Monroe,96.89,114.562,0.127114,45.0,53.6,17.1,16.1,29.0,32.5,67.9932,2025,-20.7305
The Citadel,93.9676,117.592,0.0704931,46.9,54.5,19.5,15.2,27.2,32.0,64.8147,2025,-21.3672
Hofstra,97.9019,102.721,0.365278,48.9,45.9,17.6,16.4,25.8,28.6,63.8611,2025,-13.3525
UMass Lowell,107.533,115.896,0.297076,54.6,51.6,18.1,14.7,26.1,30.3,68.9021,2025,-11.5271
South Alabama,106.85,103.546,0.589341,50.8,48.5,14.6,20.6,28.3,32.2,63.3545,2025,-6.16129
Butler,116.966,106.684,0.742347,53.7,50.1,16.2,11.4,26.1,28.9,67.8423,2025,-6.05269
SIU Edwardsville,101.033,105.903,0.367865,48.5,47.6,17.2,17.1,31.3,29.7,66.194,2025,-7.6753
Northern Colorado,112.156,107.446,0.620897,57.0,52.3,15.9,15.4,25.8,22.4,68.9141,2025,-4.11901
Iowa,119.961,106.517,0.796886,56.8,54.4,13.7,17.9,25.1,32.2,70.0617,2025,-1.86839
Florida A&M,102.246,116.526,0.181911,50.6,51.4,20.7,15.4,27.7,31.9,67.448,2025,-10.7927
TCU,106.276,96.3134,0.756198,46.8,50.9,17.3,19.5,33.0,29.6,66.6956,2025,-1.67069
Middle Tennessee,108.761,104.37,0.616326,50.9,48.9,16.6,16.0,30.7,28.7,68.5523,2025,-4.11086
Oregon,116.469,96.2279,0.899833,52.5,48.9,16.2,17.5,30.5,29.1,68.1159,2025,5.80626
Harvard,102.173,107.929,0.347444,50.6,52.2,18.0,17.7,25.0,31.1,65.9357,2025,-10.7768
Florida,127.786,94.1803,0.970948,54.9,45.5,15.7,16.6,38.5,29.0,69.9039,2025,11.1457
Saint Joseph's,109.714,100.934,0.722968,51.6,46.9,16.4,16.2,30.3,27.9,68.3346,2025,-4.82291
Saint Mary's,114.146,92.9675,0.913734,50.2,46.5,14.9,16.3,39.9,24.6,61.883,2025,4.39442
Texas A&M Corpus Chris,106.802,104.634,0.558694,52.8,49.9,17.8,18.3,31.9,30.7,67.7001,2025,-7.9994
Ohio St.,117.511,99.6743,0.869116,53.5,48.6,15.6,16.8,28.9,30.5,67.3356,2025,-0.380217
Florida St.,107.78,100.947,0.679875,50.7,48.5,17.4,19.1,29.7,31.8,69.8898,2025,-5.25406
Seton Hall,97.336,101.586,0.379554,44.7,54.6,19.1,22.2,31.2,31.8,64.6678,2025,-13.1519
North Carolina,119.31,99.8235,0.88602,54.1,49.5,15.1,15.3,29.1,26.9,70.8367,2025,1.36167
Houston Christian,100.683,108.172,0.304691,49.1,52.6,18.0,17.9,26.0,32.0,64.8172,2025,-14.1957
Lehigh,99.8325,111.731,0.215031,51.1,50.7,15.6,16.1,21.4,29.1,67.4245,2025,-15.1823
Navy,101.274,111.896,0.241028,48.0,52.5,16.1,17.8,31.3,27.2,67.2277,2025,-16.1839
Saint Francis,100.249,111.951,0.219321,51.8,51.2,19.7,16.2,25.0,29.9,67.4089,2025,-12.1089
Santa Clara,116.595,100.302,0.849542,56.0,49.5,16.7,16.6,32.7,26.7,69.2294,2025,-3.27312
Loyola Marymount,104.354,103.61,0.520554,50.2,48.5,15.2,15.7,22.8,30.9,67.3296,2025,-6.86948
Delaware,109.215,114.87,0.358789,55.1,52.2,16.6,15.5,22.4,32.5,70.531,2025,-15.0086
Miami OH,108.162,106.457,0.545557,55.4,51.3,17.4,19.1,27.5,29.0,69.1025,2025,-4.30322
New Mexico,112.313,95.4262,0.866891,50.8,49.2,15.7,20.3,31.3,25.8,72.9074,2025,2.72758
Coppin St.,88.0203,112.596,0.0556343,44.0,55.6,21.6,20.5,26.5,33.9,68.2497,2025,-18.9825
Temple,110.471,110.606,0.496491,49.9,50.6,15.7,15.1,32.0,31.2,68.9913,2025,-9.52467
Monmouth,104.111,112.057,0.300325,47.2,50.7,16.2,16.6,29.7,34.8,67.4267,2025,-14.36
Southern,98.9336,102.786,0.39191,47.2,49.2,18.5,21.1,34.4,28.5,68.6476,2025,-6.97814
Southern Miss,96.867,108.946,0.205634,47.9,50.2,19.5,16.1,28.1,30.2,70.9991,2025,-16.8771
California,110.027,106.188,0.600708,47.8,53.0,16.6,16.3,34.7,28.8,67.7731,2025,-8.15886
