
"UC Santa Barbara",92.9857,107.011,0.16582,6-22,6,28,42.1,52.5,28.8,32.3,18.3,17.6,30.8,29.6,64.7144,41.7,53.2,28.5,34.4,0,0,53.9,63.5,32.2,44.2,64.7144,,,,2017,,,,-16.0449,63.3,
"Arkansas Pine Bluff",84.9059,111.532,0.0416128,7-25,7,32,46,52.2,32.8,58.5,25.9,23.5,29.9,35.4,67.6119,42.9,54.3,34.4,32.6,0,0,47,59.4,35.4,39.3,67.6119,,,,2017,,,,-21.0593,64.9,
"Portland St.",103.883,111.657,0.303664,15-16,15,31,52.5,56,38.1,36.8,16.1,22.2,25.7,31.3,72.1844,53.9,56.2,33.4,37.2,0,0,50.1,56.3,34.9,38.6,72.1844,,,,2017,,,,-11.8644,65.9,
Indiana,116.261,100.89,0.836277,18-16,18,34,55.2,48.7,34.1,36.8,21.4,15.7,36.4,28,68.3408,54.1,47.7,38,33.7,0,0,50.9,47.3,38.7,34.2,68.3408,,,,2017,,,,-1.1298,72.9,
Louisiana,110.929,109.693,0.532159,21-12,21,33,51.5,54.4,42.2,37.3,17.9,20.1,36.3,27.8,72.2967,51.5,53.8,34.2,37.1,0,0,50.6,45.8,33.5,33.3,72.2967,,,,2017,,,,0,69.6,
"Central Michigan",110.686,118.65,0.310233,16-16,16,32,51.7,53.5,34.6,32.6,14.7,15.2,26.7,34,74.9605,48.5,53.9,36.4,35.1,0,0,40.3,45.8,52.3,36.6,74.9605,,,,2017,,,,-10.5745,79.1,
Brown,103.429,113.924,0.247608,13-17,13,30,50.7,57.7,44.5,39.1,19.6,21.2,27.1,29.7,71.3975,49,58.6,35.6,37.4,0,0,53.9,53.9,39.7,36.9,71.3975,,,,2017,,,,-11.4967,75.8,
"Wright St.",106.162,106.186,0.499329,20-12,20,32,52,52,38,37.1,20.4,19.5,29.4,26.5,69.1467,49.4,52,37.2,34.8,0,0,57.9,47.8,41.3,39.4,69.1467,,,,2017,,,,-6.67718,76,
"UC Irvine",102.919,99.2307,0.603408,21-15,21,36,50,44.1,29.7,40.2,19.9,15.3,31.9,26.4,66.5785,48.2,41.6,35.6,32.7,0,0,49.5,52,34.9,33.1,66.5785,,,,2017,,,,-7.2934,68.5,
Furman,107.028,101.906,0.637374,23-12,23,35,54.9,49.4,32.1,33.7,19.2,19.5,27.2,27.1,66.0368,53.3,50.9,38.1,31.6,0,0,56.6,51.1,43,40.8,66.0368,,,,2017,,,,-4.69805,70.6,
