
Seattle,100.032,99.3511,0.519625,20-12,20,32,46.3,48.8,32.4,33.3,16.9,17.8,29.9,26.6,68.8477,46.4,49,30.9,32.3,0,0,48.1,51.8,44.7,34.7,68.8477,,,,2023,,,,-4.85051,71.4,
Villanova,112.274,99.2658,0.804736,17-17,17,34,51.5,50.7,30,27.7,15.5,17.3,22.6,25.2,63.6931,52.8,50.7,33.4,33.8,0,0,46.7,60.1,47.8,41.7,63.6931,,,,2023,,,,-2.17167,82,
Howard,102.678,106.266,0.402507,22-13,22,35,51.8,50.9,32.2,34,22.9,20.6,33.7,31.9,69.0168,49.8,51.1,36.9,33.8,0,0,55.2,47.5,36.5,36.8,69.0168,,,,2023,,,,-7.31783,71.4,
"Utah St.",115.384,98.0247,0.867043,26-9,26,35,55.5,48.1,34.9,30.3,17.6,15.8,27.4,24.5,68.6322,54.5,46.2,37.9,34.5,0,0,61.7,47.2,42,34.1,68.6322,,,,2023,,,,2.94939,76.6,
Marist,97.2326,105.782,0.275054,13-20,13,33,47.9,47.9,28.9,28.4,18.1,16.8,25.9,28.9,65.4502,46.9,45.1,32.8,35,0,0,47.9,48.6,42.4,37.6,65.4502,,,,2023,,,,-15.8694,69.8,
Toledo,119.891,109.619,0.736934,27-8,27,35,56.3,52.9,34.4,27.5,13.6,18.3,29.8,30.9,69.4507,54.6,52.1,39.7,36.1,0,0,47.8,47.5,35.5,37.9,69.4507,,,,2023,,,,-1.18844,77,
Denver,99.8501,108.984,0.267637,15-17,15,32,52.3,51.7,39.4,27.7,21.4,15.6,29.8,27.4,68.473,53.4,52.2,32.9,33.9,0,0,43.4,51.7,26,40,68.473,,,,2023,,,,-13.0405,72.6,
"Cal St. Northridge",94.6604,108.753,0.168537,7-25,7,32,44.1,50.4,36.6,39,19.6,18,27.3,30.5,65.0826,42.8,49.6,31.2,34.6,0,0,43.3,54.4,32.9,38,65.0826,,,,2023,,,,-19.2297,73.8,
Maryland,112.616,95.7589,0.865842,22-13,22,35,50.8,47.7,34.3,28.4,16.5,18.4,30,28.1,64.3291,51.8,47.4,32.8,32.3,0,0,46.2,47.2,36.9,31.9,64.3291,,,,2023,,,,1.0063,73.2,
Rice,106.73,110.196,0.409157,19-16,19,35,53.1,54.7,32.5,25.7,18,16.1,24.1,26.6,69.5971,53.7,54,34.7,37.3,0,0,54.3,45.9,42.2,37.8,69.5971,,,,2023,,,,-6.77098,73.9,
"Abilene Christian",104.402,106.539,0.442009,13-17,13,30,49.2,56.5,32.3,45.6,17.3,23.3,25.5,28.6,69.0152,48.1,56.2,34.3,38.1,0,0,58.2,52.5,33.4,33.6,69.0152,,,,2023,,,,-10.2291,72.9,
Rider,104.575,108.607,0.392918,16-14,16,30,49.5,50.3,29.3,38.6,17.8,16.5,33.8,28.3,65.0097,49.4,47.5,33.3,36.2,0,0,43.3,52.2,25.9,42.7,65.0097,,,,2023,,,,-9.41757,73.5,
"Boston College",102.472,101.681,0.52226,16-17,16,33,48.7,51.5,27.3,27.6,18.3,18.3,27.6,28.3,66.4798,49.2,49.1,31.9,36.8,0,0,50.4,49,31.5,39.5,66.4798,,,,2023,,,,-6.62647,72.5,
