
"UC Santa Barbara",96.3896,102.971,0.318745,9-20,9,29,48.8,49.1,30.1,38.2,22.4,18.1,31,32.2,62.6586,46.9,45.3,34.2,37.3,0,0,64.9,59.4,42.3,35.6,62.6586,,,,2013,,,,-13.1097,69.4,
"Arkansas Pine Bluff",92.6687,101.951,0.250157,16-14,16,30,44.7,46.9,33,37.7,20.9,23.5,31.5,35.6,66.8819,44.4,46.4,30.2,31.7,0,0,55.9,65.4,30.8,40.7,66.8819,,,,2013,,,,-8.12277,63.1,
"Portland St.",102.155,118.791,0.149939,6-20,6,26,49.7,53.9,31.9,33.3,18.2,17.2,31.1,32.8,63.6465,47.6,53.4,37.2,36.9,0,0,52,55.3,25.5,29,63.6465,,,,2013,,,,-15.9436,74,
Indiana,121.987,91.1856,0.965996,29-7,29,36,54.7,44,45.8,27,19.3,20.9,39,31.4,66.4281,52,43.2,40.3,30.4,0,0,54.2,43.3,32.3,32.8,66.4281,,,,2013,,,,7.73016,74.3,
Louisiana,99.8739,106.509,0.323075,12-20,12,32,48.6,48.8,35.1,43.3,19.6,20.8,29.1,35.2,68.8485,46.9,47.2,34.5,34.9,0,0,44.4,46,34.5,30.4,68.8485,,,,2013,,,,0,67.2,
"Central Michigan",105.044,112.34,0.316015,10-20,10,30,48.3,55,39.4,34.8,19.8,19.8,30.9,33.1,64.2512,47.1,54.2,33.2,37.7,0,0,59.2,57.4,45.4,36,64.2512,,,,2013,,,,-13.5898,73.3,
Brown,95.6372,101.007,0.347924,12-15,12,27,47.6,49.5,34.3,34,21.6,18.5,30.5,27.1,63.0935,45.3,45.7,34,37.8,0,0,57,54.9,39.8,34.3,63.0935,,,,2013,,,,-10.1471,63.1,
Columbia,100.02,103.172,0.411739,10-16,10,26,47.6,49.3,33.7,42.4,17.8,20.1,29,27,60.318,44.5,46.5,35.4,37.3,0,0,55.3,49.9,36.1,29,60.318,,,,2013,,,,-11.5151,75.2,
"UC Irvine",100.139,99.2922,0.52439,19-16,19,35,48,44.2,30.2,37.9,18.6,16.3,30.4,31.2,64.8994,47.4,42.5,32.8,32.3,0,0,61.4,52.9,35.1,29,64.8994,,,,2013,,,,-8.01037,67.3,
Montana,103.028,103.071,0.498809,23-7,23,30,52.9,48.6,40.6,35.9,19.1,18.3,25.1,30.5,62.5573,52,48,36.4,33.3,0,0,52.5,48.9,36.2,30.2,62.5573,,,,2013,,,,-1.24648,76.5,
UAB,101.378,99.2672,0.560213,15-17,15,32,48.4,50.7,29.4,38.6,21.8,22.4,33.5,30.8,69.8099,47.9,49,32.8,36.1,0,0,61.3,54.6,33.2,32.8,69.8099,,,,2013,,,,-7.96541,71.9,
Tulane,107.556,104.781,0.574584,19-15,19,34,47.7,51.6,46.7,33.5,19,20.6,35.5,27.7,63.8914,45.2,52.3,35,33.7,0,0,51.9,64.1,34.3,34.6,63.8914,,,,2013,,,,-7.5409,72.7,
FIU,100.313,102.979,0.425164,18-14,18,32,48.9,51.1,35.8,37.1,21.7,25.6,31.3,36,67.9318,48.3,52.5,33.3,32.3,0,0,48.2,58.8,37.5,36.7,67.9318,,,,2013,,,,-7.63325,70.7,
BYU,110.363,97.2002,0.811609,23-12,23,35,50.2,48.1,36,37.6,17,19.3,32.8,27.7,70.0391,50.2,47.1,33.5,33.3,0,0,57,57.8,28.6,35,70.0391,,,,2013,,,,-2.3839,73,
"Illinois Chicago",97.5748,99.8691,0.433577,17-16,17,33,46,46.7,35.4,34.9,19.5,19.5,28.2,30.3,63.2158,43.5,44.7,33.5,33.7,0,0,57,55.2,36.5,34.1,63.2158,,,,2013,,,,-8.66369,75.2,
Xavier,106.291,95.7212,0.769322,17-14,17,31,50.1,46.7,41.4,33.3,20.4,18.6,34.3,29,61.7916,49.2,45.8,35,32.1,0,0,48.2,53,25.3,38.5,61.7916,,,,2013,,,,-3.92208,66.7,
Charlotte,101.101,97.464,0.6038,21-12,21,33,47.1,46.9,44.8,39.3,22.3,20.2,36.5,31.1,66.463,49.2,45.3,26.8,33.3,0,0,48.8,51,23.6,36.2,66.463,,,,2013,,,,-1.46445,65.4,
