
"UC Santa Barbara",110.971,104.381,0.669103,19-9,19,28,53.1,47,41.9,39.3,17.6,16,31.1,31.5,61.7767,50.5,43.5,38.7,35.2,0,0,64.5,60.8,34.3,37.4,61.7767,,,,2014,,,,-2.69724,71.3,
"Arkansas Pine Bluff",92.9611,107.549,0.15758,11-18,11,29,47,54,41.1,50.7,22.3,23.9,29.2,33.4,64.6888,44.7,53.3,34.1,36.8,0,0,53.8,63.4,35,36.7,64.6888,,,,2014,,,,-11.9312,65.5,
"Portland St.",102.263,112.086,0.258323,15-15,15,30,51.7,53.3,39.6,41.5,17.1,19.5,26.3,32.5,64.4985,50.5,52.9,36.1,36.4,0,0,50.7,54,32.3,28.7,64.4985,,,,2014,,,,-10.2791,73.3,
Indiana,108.933,95.4397,0.820642,17-15,17,32,49.9,46.2,45.3,35.5,21.8,17.8,37.2,28,67.5009,49.1,46.8,34.4,29.9,0,0,47.2,43.7,29.4,33.2,67.5009,,,,2014,,,,-2.05705,73,
Louisiana,111.9,105.57,0.661444,20-12,20,32,51.5,50.4,44.3,44,18.8,18.5,36.5,31.8,68.0291,49.6,50.6,37.1,33.2,0,0,47.4,45.4,32.1,30.5,68.0291,,,,2014,,,,-3.65905,66.5,
"Central Michigan",106.86,118.062,0.241131,8-21,8,29,49.3,57,37.1,39.7,16.5,19.5,29,32.1,63.6658,50.8,58.3,31.6,36.5,0,0,48.2,52.9,45,36.4,63.6658,,,,2014,,,,-15.7097,70.2,
Brown,100.713,100.871,0.495488,14-14,14,28,48.2,44.6,35.6,37.3,18.7,16.7,30.5,27.8,68.308,44.7,44.1,37.7,30.6,0,0,51.7,50.9,29.6,31,68.308,,,,2014,,,,-7.4843,67.8,
Columbia,107.594,103.866,0.600002,20-13,20,33,52.5,47.5,44,41.2,19.2,16.8,26.5,25.3,59.6699,48.5,45.7,38.6,35,0,0,56.5,44.9,42.4,26.7,59.6699,,,,2014,,,,-5.40325,77.4,
"UC Irvine",102.729,96.0835,0.683326,21-12,21,33,51.4,42.3,36.3,39.3,19.4,14.9,32,29.5,62.7855,50.7,39.2,35.5,33.2,0,0,59.2,51.9,29.3,29.2,62.7855,,,,2014,,,,-4.19115,62.8,
Furman,94.6513,114.594,0.0998623,7-20,7,27,48.8,52.5,40.6,29.9,20.9,16.1,26.5,34.9,63.2579,48.9,51,32.4,37,0,0,41.1,52.1,31.1,34,63.2579,,,,2014,,,,-15.9329,68.4,
UAB,104.137,103.244,0.52476,16-13,16,29,45.3,46.7,41.6,30.9,18.5,15.3,39.8,29.7,66.5727,45.5,46.2,30,31.9,0,0,48.6,50.7,26.7,32.3,66.5727,,,,2014,,,,-6.48734,65.6,
Tulane,99.7753,110.702,0.232351,16-17,16,33,47.4,50.7,49.5,40.7,20.1,16.6,30.1,31.8,61.522,44.6,49.3,35.1,35.4,0,0,44.7,58.2,34.6,36,61.522,,,,2014,,,,-9.63693,69.4,
FIU,101.424,107.216,0.34555,13-15,13,28,48.5,49.4,42.9,37.5,20.4,18.2,33.2,33.7,64.6779,49.1,49,31.3,33.5,0,0,43.6,54.5,29.1,31.6,64.6779,,,,2014,,,,-8.68431,67.3,
BYU,114.36,101.097,0.804976,22-12,22,34,50.6,49.1,47.6,36.8,15.3,16.6,34.9,28.6,70.9685,49.2,48.2,36.9,33.7,0,0,53.8,54.7,22.5,34.9,70.9685,,,,2014,,,,0.645459,69.1,
"Illinois Chicago",101.882,108.737,0.321081,4-25,4,29,46.1,53.1,39.2,49.9,19,16.6,30.4,28.1,64.4422,44.8,51.4,32.6,37.8,0,0,48.6,55.4,31.7,32,64.4422,,,,2014,,,,-18.1711,71.4,
Xavier,112.563,100.213,0.791902,21-13,21,34,51.7,49.4,41.6,39.5,18.7,16.9,34.1,28.7,63.9985,51.5,47.4,34.8,35.2,0,0,57.2,61.4,27,35.7,63.9985,,,,2014,,,,1.46244,68.8,
Charlotte,102.732,103.042,0.491326,17-14,17,31,49.7,49.2,39.5,36.1,21,17.4,33.8,29.7,67.6125,48.2,49.2,35.6,32.8,0,0,53.3,47.2,29.5,34.6,67.6125,,,,2014,,,,-6.82421,64.8,
Canisius,112.021,109.133,0.574542,21-12,21,33,52.7,50.9,38,35.3,16.5,19.6,31.8,36.3,65.0264,49.9,51.4,38.6,33.4,0,0,47.5,57.9,35.7,35.3,65.0264,,,,2014,,,,-3.85095,74.3,
"Wake Forest",107.222,101.875,0.642969,17-16,17,33,49.8,47.5,50.1,39,18.4,16.8,30.2,33.8,66.2592,50,47.7,32.9,31.4,0,0,56.1,51.3,29,31,66.2592,,,,2014,,,,-2.53033,65,
"Florida Atlantic",101.564,107.267,0.347895,8-22,8,30,47.7,47.7,36.2,41.4,19.5,16.7,33.3,34,63.0129,46.9,46.6,32.7,33.7,0,0,49.4,47,35.2,27.8,63.0129,,,,2014,,,,-15.0299,65.2,
Northeastern,101.245,105.126,0.393524,11-21,11,32,48,50.8,44.4,33.4,20,17.1,32.7,29.7,63.0746,47.7,48.7,32.4,37.1,0,0,50.5,47.1,28.4,30.5,63.0746,,,,2014,,,,-13.462,64.5,
"Robert Morris",105.224,106.468,0.466261,22-14,22,36,50.4,51.8,36.6,38.4,17,19.1,30.9,31.6,64.1794,46.5,52.7,38.5,33.5,0,0,50,58.4,34.6,39,64.1794,,,,2014,,,,-6.12572,72.8,
Seattle,100.247,106.731,0.327226,11-17,11,28,48.7,49.1,33.8,48,20.1,18.3,36.4,31.2,65.2082,47.1,47.5,34.2,34.8,0,0,53.2,53.8,38.1,33.3,65.2082,,,,2014,,,,-12.2833,65.9,
Villanova,115.678,93.1102,0.923851,29-5,29,34,53.6,46.3,44.5,38.6,17.3,20,32.6,28.7,65.5644,53.8,43,35.6,35.3,0,0,60.1,54.1,44.8,33,65.5644,,,,2014,,,,8.3635,71.6,
Howard,88.2719,106.453,0.10398,6-25,6,31,42.1,49.9,49.3,54.4,24,21.3,31.8,36.3,65.6771,38.9,49.8,32.9,33.4,0,0,40.1,59.2,30.5,38,65.6771,,,,2014,,,,-18.8961,68.2,
"Utah St.",109.241,104.957,0.613018,17-14,17,31,51.3,47.6,33.7,33.6,17.2,12.4,32.3,26.7,61.8021,46.8,48.2,40.9,31.1,0,0,65.2,52.4,30.9,33.1,61.8021,,,,2014,,,,-5.23562,73.9,
Marist,101.139,106.767,0.349156,12-19,12,31,46.6,50.6,40.3,38.3,18.1,19.5,29.7,33,64.2906,43.9,47.5,34.7,38.2,0,0,48.2,50.3,33.4,31.6,64.2906,,,,2014,,,,-12.0753,71.4,
Toledo,114.454,110.072,0.61039,26-7,26,33,51,52.6,43.8,35.1,14.7,19.5,35.2,31.7,66.657,50.6,52,34.6,35.8,0,0,55.2,50.5,28.3,33.4,66.657,,,,2014,,,,0.386171,73.1,
Denver,110.891,109.505,0.536089,15-15,15,30,54.3,52.6,34.7,49.2,16.6,21,24.8,33.4,57.4464,51.8,53.4,38.4,33.8,0,0,65.3,49.2,42.9,28.2,57.4464,,,,2014,,,,-7.51626,70.9,
"Cal St. Northridge",105.778,112.287,0.334751,15-18,15,33,48.9,52.1,48.8,41.9,18.2,17.3,33,31.2,66.9652,47.3,52.3,36.4,34.6,0,0,52.5,55,21,37.7,66.9652,,,,2014,,,,-12.1847,79,
Maryland,108.603,95.2105,0.819576,17-15,17,32,49.1,47.2,36.7,42.1,18.6,18.7,33.5,28.9,67.164,47.8,45.4,34.2,34.1,0,0,47.2,49.8,35.8,32.3,67.164,,,,2014,,,,-1.48138,67.9,
Rice,95.6893,106.387,0.228169,5-23,5,28,48.2,49.5,31.9,46.4,19.6,16.8,21.3,30.5,62.1062,47.9,48.3,32.4,34.7,0,0,65.2,55.5,45.9,33.5,62.1062,,,,2014,,,,-16.1444,64.3,
"Abilene Christian",95.7682,116.99,0.0909694,2-19,2,21,47.2,56.4,42.3,48.3,22.3,18,24.9,33.8,62.8689,42.3,56.8,37.3,37.1,0,0,49.2,57.4,35.6,30.3,62.8689,,,,2014,,,,-14.0027,74.6,
Rider,105.871,111.716,0.350238,14-17,14,31,50.6,53.9,45.7,43.8,19,19.2,31.2,31.6,65.1293,45.7,51.7,39.7,38.5,0,0,50.7,54.7,35,35.8,65.1293,,,,2014,,,,-10.3469,73.1,
"Boston College",115.012,110.567,0.611417,7-24,7,31,52.1,52.1,44.5,41.5,17.4,15,27.1,35.1,61.2005,51.7,50.3,35.1,37.9,0,0,55,47.6,43.8,27.4,61.2005,,,,2014,,,,-9.96213,74.3,
Arizona,116.732,88.065,0.962341,33-5,33,38,51.7,42.3,41,34.2,15.7,19.1,36.4,27.3,62.3441,50.7,40.2,36.4,32,0,0,57.6,44.7,26.4,26.5,62.3441,,,,2014,,,,9.47638,65.9,
"Penn St.",110.676,101.135,0.738216,16-18,16,34,48.3,47.7,39.4,47.9,15.8,16.4,29.9,28.7,64.241,48.6,44.9,31.9,35.2,0,0,46.8,53.6,34.4,35.9,64.241,,,,2014,,,,-3.64344,74.1,
Hawaii,110.523,108.084,0.563796,18-11,18,29,51.3,51,42.4,40.4,16.8,19.2,37.3,31.6,67.0361,51.9,50.8,33.2,34.2,0,0,50.1,47.1,28.7,33.3,67.0361,,,,2014,,,,-6.24591,72.7,
"San Diego",106.244,102.269,0.607916,16-17,16,33,51,49.4,41.5,37.7,18.7,17.5,27.8,30.1,61.422,47.9,47.9,38,35,0,0,50.7,52,34,32.9,61.422,,,,2014,,,,-7.36556,69.7,
"UC Davis",102.496,116.223,0.190707,7-22,7,29,49.9,55.8,37.2,38.8,17.3,18.3,23.9,35.6,65.0344,48.3,54.4,34.9,39.2,0,0,48.2,57.4,39.9,31.1,65.0344,,,,2014,,,,-16.311,68.9,
