Team,AdjOE,AdjDE,BARTHAG,EFG%,EFGD%,TOR,TORD,ORB,DRB,ADJ T,Season,WAB
Florida Atlantic,114.023,95.7656,0.881503,54.3,46.1,16.9,17.7,31.4,25.4,67.4582,2023,4.71939
Northeastern,97.0259,107.878,0.228057,47.9,50.1,21.3,14.5,31.7,26.9,66.8288,2023,-14.3879
Robert Morris,97.7498,103.515,0.34096,49.2,49.6,19.5,19.1,29.7,28.5,66.0919,2023,-12.1393
Seattle,100.032,99.3511,0.519625,46.3,48.8,16.9,17.8,29.9,26.6,68.8477,2023,-4.85051
Villanova,112.274,99.2658,0.804736,51.5,50.7,15.5,17.3,22.6,25.2,63.6931,2023,-2.17167
Howard,102.678,106.266,0.402507,51.8,50.9,22.9,20.6,33.7,31.9,69.0168,2023,-7.31783
Utah St.,115.384,98.0247,0.867043,55.5,48.1,17.6,15.8,27.4,24.5,68.6322,2023,2.94939
Marist,97.2326,105.782,0.275054,47.9,47.9,18.1,16.8,25.9,28.9,65.4502,2023,-15.8694
Toledo,119.891,109.619,0.736934,56.3,52.9,13.6,18.3,29.8,30.9,69.4507,2023,-1.18844
Denver,99.8501,108.984,0.267637,52.3,51.7,21.4,15.6,29.8,27.4,68.473,2023,-13.0405
Cal St. Northridge,94.6604,108.753,0.168537,44.1,50.4,19.6,18.0,27.3,30.5,65.0826,2023,-19.2297
Maryland,112.616,95.7589,0.865842,50.8,47.7,16.5,18.4,30.0,28.1,64.3291,2023,1.0063
Rice,106.73,110.196,0.409157,53.1,54.7,18.0,16.1,24.1,26.6,69.5971,2023,-6.77098
Abilene Christian,104.402,106.539,0.442009,49.2,56.5,17.3,23.3,25.5,28.6,69.0152,2023,-10.2291
Rider,104.575,108.607,0.392918,49.5,50.3,17.8,16.5,33.8,28.3,65.0097,2023,-9.41757
Boston College,102.472,101.681,0.52226,48.7,51.5,18.3,18.3,27.6,28.3,66.4798,2023,-6.62647
Arizona,119.352,95.4129,0.929198,56.5,47.1,18.4,16.9,30.7,26.1,72.1669,2023,7.57104
Penn St.,117.474,100.695,0.854751,55.4,49.1,13.7,13.1,19.2,25.6,64.2856,2023,1.32707
Hawaii,100.548,98.0961,0.570493,48.6,44.5,18.6,16.4,29.6,26.5,64.4631,2023,-5.74726
San Diego,108.916,112.734,0.402218,51.1,58.2,16.0,17.3,27.9,29.7,68.579,2023,-12.1357
UC Davis,102.781,102.767,0.500394,49.8,50.7,20.6,20.8,32.2,28.6,70.4674,2023,-8.41123
LSU,105.864,104.184,0.545876,47.3,51.8,18.4,17.5,31.7,28.8,65.7721,2023,-7.29863
St. Francis NY,91.0121,109.311,0.108431,45.9,50.5,21.1,19.6,30.9,31.8,65.7283,2023,-13.0141
Fresno St.,103.151,100.202,0.582631,49.3,51.2,18.1,19.7,24.9,28.2,63.9687,2023,-10.2444
UMKC,93.8896,108.369,0.161189,43.4,50.1,19.9,17.3,35.9,29.4,63.7732,2023,-15.4007
Baylor,121.689,100.607,0.899157,53.2,51.6,17.9,19.9,34.4,30.9,66.8779,2023,5.23699
Oral Roberts,111.758,101.635,0.748734,55.4,48.6,13.3,17.4,24.5,27.7,70.187,2023,1.59606
Ohio,109.284,106.78,0.566246,52.4,51.6,16.2,17.6,32.8,28.9,68.07,2023,-7.69924
Winthrop,107.445,114.365,0.327863,55.1,54.8,20.6,17.4,25.9,34.2,66.8219,2023,-11.346
Northern Illinois,99.7149,106.02,0.330677,52.2,50.7,20.3,18.6,25.0,32.8,68.8779,2023,-12.365
Georgia Tech,104.725,102.236,0.568713,48.5,50.1,15.6,15.9,27.5,29.9,66.4666,2023,-8.12359
Kent St.,106.993,96.9692,0.756061,50.8,47.3,16.3,22.3,31.3,30.2,67.7856,2023,0.818059
High Point,99.6364,110.252,0.237889,50.2,50.7,19.6,16.3,30.8,32.0,71.3925,2023,-12.9294
Weber St.,99.0129,101.095,0.44044,50.8,52.8,19.2,19.3,21.0,22.4,64.9589,2023,-8.42603
Maine,97.7711,107.403,0.253398,51.1,53.4,18.7,20.3,22.9,30.0,65.625,2023,-11.7774
Radford,103.589,103.815,0.49375,51.3,52.2,18.3,20.2,30.9,27.9,64.471,2023,-8.51128
Kansas,113.793,92.2702,0.917672,52.6,47.0,17.5,20.2,28.7,28.7,69.031,2023,10.0748
SMU,103.204,102.468,0.520581,47.4,51.8,18.0,18.7,28.1,30.5,69.343,2023,-10.5088
Richmond,102.157,101.79,0.510326,51.2,49.6,17.1,17.1,21.0,25.4,65.2297,2023,-10.6899
Providence,114.943,101.164,0.812821,51.1,49.7,16.8,16.9,34.7,27.3,66.8346,2023,1.34629
Louisville,101.245,109.372,0.291537,48.0,54.1,22.3,15.2,28.2,30.1,66.4519,2023,-16.824
Davidson,106.973,103.763,0.586712,50.1,50.8,16.2,17.3,24.9,27.8,65.1552,2023,-8.42779
North Florida,108.311,113.082,0.378543,53.3,52.4,17.3,14.0,26.2,32.9,67.9348,2023,-10.1538
Missouri St.,103.817,102.197,0.545088,50.1,49.3,19.1,18.6,33.2,26.9,61.9459,2023,-8.12401
Vanderbilt,114.02,102.506,0.772802,49.6,48.6,16.0,15.3,30.8,31.9,66.403,2023,-0.317805
Washington St.,111.3,98.03,0.811525,50.4,49.8,18.5,16.6,31.5,26.1,64.2339,2023,-2.97665
Akron,108.645,103.033,0.647918,51.9,49.7,16.6,17.8,29.8,26.5,65.1698,2023,-4.92791
Bowling Green,102.265,111.702,0.266003,50.5,54.1,17.5,16.3,29.8,28.0,69.5022,2023,-15.33
Memphis,115.352,95.0097,0.903011,53.0,46.7,18.3,20.8,31.2,32.7,70.9986,2023,4.71748
Central Arkansas,97.6917,112.026,0.171573,47.1,54.7,18.1,16.7,27.9,30.5,72.2079,2023,-15.8909
Murray St.,104.754,109.407,0.377589,49.0,51.9,16.2,15.6,27.4,27.3,66.5871,2023,-8.15068
American,100.087,109.722,0.257895,54.4,51.8,22.0,19.2,28.3,27.9,62.4182,2023,-11.4222
Notre Dame,108.54,105.751,0.574302,52.0,52.1,13.4,13.6,19.6,26.5,64.6985,2023,-11.6153
Creighton,115.001,93.2452,0.917712,54.2,47.1,16.6,13.9,25.3,23.5,67.6823,2023,2.15842
Duke,113.301,92.9287,0.907161,51.1,46.0,18.3,16.5,35.9,26.1,64.8712,2023,4.5023
Indiana St.,109.495,101.652,0.701568,56.4,48.2,17.0,17.2,21.4,22.8,70.4874,2023,-6.87067
UCLA,114.915,88.4816,0.952846,51.1,46.8,14.9,23.3,33.0,28.2,66.0716,2023,8.40314
Pacific,107.154,107.046,0.502905,52.7,54.0,16.2,17.9,22.8,31.2,69.6475,2023,-10.2449
Texas A&M,113.844,95.6704,0.880802,48.8,48.2,18.3,20.9,36.7,30.4,65.9897,2023,3.68414
North Texas,110.038,93.8162,0.862253,51.2,44.5,19.8,19.9,33.4,28.6,58.7122,2023,1.14131
Nevada,109.654,99.4684,0.754191,50.7,49.8,15.3,18.5,22.8,24.9,65.9041,2023,0.657402
UTSA,102.104,109.543,0.308159,47.4,52.5,19.5,15.4,28.5,31.2,68.9972,2023,-14.0223
Hartford,89.4556,117.463,0.0417925,47.7,55.4,22.7,17.6,25.2,33.5,65.4005,2023,-19.9754
Mississippi Valley St.,91.8158,111.687,0.0950876,45.4,53.3,23.4,19.5,28.7,32.4,67.0669,2023,-20.3725
Gardner Webb,98.1911,100.84,0.42405,50.7,49.1,19.5,20.3,28.5,25.1,66.0747,2023,-11.3479
Prairie View A&M,93.6754,101.959,0.273992,44.8,48.2,19.6,21.2,31.7,28.7,67.5062,2023,-13.8785
Chattanooga,107.342,107.338,0.500127,54.0,50.9,17.5,15.3,27.3,26.7,68.0423,2023,-11.3007
Georgia Southern,99.5295,101.102,0.455056,48.2,49.5,16.3,18.3,25.8,27.3,66.4876,2023,-10.0252
Northern Arizona,106.827,110.293,0.409216,50.5,55.3,15.9,17.2,26.9,25.7,66.6926,2023,-15.1395
Nebraska,106.017,98.364,0.703,51.7,49.9,18.6,17.7,24.7,28.3,66.7919,2023,-2.07726
Yale,107.734,97.7637,0.753393,52.8,47.0,16.5,18.4,28.0,23.2,66.0379,2023,-2.00694
Tennessee Martin,100.873,110.481,0.259943,50.4,49.6,16.8,16.8,27.0,29.0,71.005,2023,-10.7342
Morehead St.,100.436,103.271,0.420648,49.0,49.8,18.3,15.4,26.6,24.7,63.4708,2023,-6.68085
Tennessee,111.211,87.5292,0.940128,49.9,42.8,18.1,22.2,36.4,26.9,65.1467,2023,2.81005
Texas St.,104.557,106.246,0.454059,48.2,50.9,17.9,18.6,31.6,28.5,63.5088,2023,-12.0961
Jackson St.,98.076,109.827,0.213934,47.5,52.5,22.0,19.1,32.9,29.1,68.0495,2023,-12.2491
Mississippi,106.243,100.833,0.64591,47.5,49.5,18.3,18.0,33.3,29.9,65.9903,2023,-8.47528
Wyoming,106.674,105.344,0.536012,51.6,53.4,18.2,16.4,24.2,25.3,65.5432,2023,-11.6641
Minnesota,102.257,104.943,0.425996,49.0,50.5,19.6,14.8,25.0,30.8,65.5713,2023,-9.82697
Illinois,108.907,95.364,0.82158,51.4,46.7,18.4,18.5,31.6,26.7,69.775,2023,0.885217
LIU,86.9474,116.709,0.0327556,45.6,55.1,22.7,16.7,24.7,30.3,72.4652,2023,-21.2892
UTEP,99.727,99.3423,0.511109,48.6,51.1,22.9,22.9,33.3,29.7,66.7228,2023,-9.96347
Loyola Chicago,101.693,106.333,0.374467,52.9,51.6,22.1,17.9,24.5,28.5,66.0042,2023,-13.8942
Texas,116.058,91.7606,0.937109,53.3,48.1,16.3,22.1,28.3,29.0,68.4844,2023,7.53529
Maryland Eastern Shore,92.3227,100.396,0.276057,47.6,50.6,21.1,24.9,27.1,31.7,69.2838,2023,-7.79964
Western Illinois,100.424,111.815,0.225207,50.1,53.4,15.1,16.4,26.9,26.7,66.5661,2023,-10.2006
Fairleigh Dickinson,106.127,114.679,0.290856,51.3,54.7,16.3,21.1,30.9,29.3,68.623,2023,-12.1937
Cornell,109.763,109.387,0.509867,54.8,55.7,16.7,21.9,28.8,29.0,71.022,2023,-5.39334
West Virginia,117.248,97.4505,0.89349,51.5,50.9,18.5,20.9,34.0,29.3,68.4165,2023,1.45716
Oklahoma,109.64,96.2495,0.817265,52.4,48.0,20.0,15.5,23.7,27.2,65.0298,2023,-1.70471
Queens,105.67,108.294,0.42993,51.2,53.0,17.6,15.7,29.7,26.1,69.7522,2023,-9.41844
Southern Illinois,99.7788,98.2082,0.54549,51.7,47.6,19.3,19.6,22.8,27.3,63.7134,2023,-3.50554
San Diego St.,110.773,89.5273,0.920477,49.3,46.5,17.3,19.1,31.6,26.1,65.693,2023,5.65421
Nebraska Omaha,98.58,112.169,0.184658,48.5,53.2,18.5,15.8,24.2,28.9,67.7641,2023,-15.9968
DePaul,106.701,104.27,0.565864,49.7,51.6,18.2,17.7,25.8,34.1,68.6867,2023,-8.80729
UT Rio Grande Valley,102.268,110.04,0.301033,51.2,52.0,22.2,16.9,29.0,29.5,72.4941,2023,-10.414
Chicago St.,101.311,113.107,0.219824,48.8,53.3,21.3,16.7,33.5,33.2,64.7854,2023,-12.8981
South Dakota,101.63,113.303,0.222638,50.1,52.7,17.3,14.4,24.9,27.1,65.8488,2023,-13.8754
Montana St.,105.148,98.1951,0.68712,51.0,49.8,17.8,20.1,25.7,25.4,66.2518,2023,-2.70107
Oklahoma St.,106.268,92.115,0.838031,48.8,45.6,20.6,18.9,32.6,28.2,67.4228,2023,0.137189
Wagner,93.0055,104.268,0.211732,44.9,49.1,19.1,20.9,34.4,24.8,62.0575,2023,-10.2991
Bethune Cookman,96.132,114.508,0.117992,46.6,52.7,18.3,19.3,26.9,34.7,68.6557,2023,-15.8188
Wofford,107.841,113.756,0.351126,52.4,54.8,16.3,16.6,28.6,28.7,64.9708,2023,-9.97454
Cal Poly,93.2299,103.064,0.239898,45.8,50.4,20.9,18.6,24.5,24.5,63.869,2023,-18.5056
Towson,107.663,103.785,0.603938,51.1,48.6,18.4,17.7,35.7,26.7,64.6036,2023,-5.97401
Delaware St.,91.0261,111.157,0.0913137,45.7,54.4,23.5,19.0,30.1,29.4,67.5307,2023,-17.4878
Norfolk St.,104.898,108.976,0.392079,52.2,50.2,19.8,19.0,33.4,30.6,65.1767,2023,-5.97795
Vermont,109.724,102.462,0.687296,54.8,51.0,14.3,16.6,19.2,22.3,64.4893,2023,-3.82581
Liberty,111.361,97.336,0.824624,55.5,49.3,16.0,18.9,25.3,20.2,64.439,2023,-1.98009
UNC Wilmington,101.502,100.615,0.525222,48.9,49.2,18.6,20.7,27.8,28.0,65.1245,2023,-2.86796
Presbyterian,92.9851,108.862,0.140295,47.3,54.0,20.8,18.4,29.9,29.5,64.4312,2023,-22.3932
Michigan,111.657,97.1351,0.832343,51.6,47.9,15.2,14.4,25.7,25.8,67.4746,2023,-1.78877
Bellarmine,101.8,109.024,0.312513,51.7,54.7,18.2,17.7,20.6,28.1,61.9244,2023,-10.2179
East Carolina,101.552,103.1,0.456611,47.1,49.2,19.2,17.4,33.0,28.9,67.3759,2023,-8.01268
Northwestern,109.739,93.4261,0.864209,47.3,48.4,14.7,21.3,28.6,27.7,64.5149,2023,1.6039
Eastern Illinois,92.9484,111.182,0.113058,48.0,52.2,19.2,19.7,25.3,32.2,67.8731,2023,-18.0249
Buffalo,103.109,104.802,0.453335,49.5,52.5,19.2,18.3,32.2,29.1,72.1832,2023,-9.3899
Northern Kentucky,102.592,101.353,0.534872,49.1,51.3,17.3,23.3,31.6,33.0,61.9152,2023,-6.68299
Valparaiso,96.9945,107.036,0.243625,49.0,51.5,18.1,15.6,22.5,24.5,67.8698,2023,-14.9694
Elon,97.5629,110.289,0.19623,47.8,52.1,18.4,17.1,24.9,30.6,66.0454,2023,-18.9735
Appalachian St.,101.323,100.199,0.532043,48.7,47.9,16.3,17.1,24.5,28.8,65.0129,2023,-10.1092
North Alabama,102.368,109.347,0.318974,50.7,52.1,15.8,15.1,23.1,27.9,68.4434,2023,-7.93215
Cleveland St.,104.019,104.226,0.49428,49.4,48.4,17.2,20.4,34.9,35.5,65.4754,2023,-8.30258
Mississippi St.,103.436,91.7615,0.798552,46.7,46.2,19.4,21.7,35.5,28.6,63.5884,2023,0.362518
Utah Tech,107.685,104.898,0.574816,53.2,53.8,21.4,20.0,28.7,26.8,68.6176,2023,-11.0421
St. John's,107.852,97.7123,0.75683,49.4,50.2,18.7,19.7,34.0,27.6,73.3554,2023,-2.64545
Long Beach St.,104.828,103.686,0.531474,48.4,49.8,18.7,18.2,34.6,28.0,72.9248,2023,-8.69589
Samford,107.665,105.578,0.556042,53.6,51.9,17.9,19.8,28.2,27.0,67.8752,2023,-6.08546
Eastern Washington,109.918,106.446,0.591256,56.2,50.2,19.9,16.2,28.0,25.8,68.5162,2023,-4.16451
Kansas St.,112.622,94.68,0.880342,52.3,48.1,19.3,21.0,29.9,30.3,69.8017,2023,4.23798
Pepperdine,104.159,105.763,0.456192,52.0,52.5,18.3,16.6,25.9,30.4,72.1053,2023,-12.9638
Charleston,109.414,97.6863,0.786473,51.1,47.9,16.7,19.3,34.6,25.4,70.9733,2023,1.6636
UC San Diego,102.918,108.138,0.361462,49.6,51.8,17.9,16.5,23.2,29.3,65.9186,2023,-14.2545
Grambling St.,98.7367,99.2819,0.484174,50.0,44.6,21.2,21.0,31.5,31.6,66.0038,2023,-4.62148
Texas Southern,95.3519,105.432,0.239458,46.1,49.6,20.3,18.5,29.2,27.5,69.1861,2023,-13.489
Central Connecticut,96.3982,113.539,0.132147,48.1,51.3,17.9,16.4,28.5,28.2,64.3045,2023,-18.4552
VMI,97.1619,117.428,0.101687,47.8,56.9,19.3,14.6,28.9,27.3,66.6652,2023,-20.0742
Auburn,113.13,94.9054,0.882887,49.5,45.7,17.7,18.9,32.8,32.4,67.5985,2023,1.05384
New Orleans,97.8579,111.764,0.178277,52.7,54.1,23.6,20.2,29.8,32.7,70.9891,2023,-15.714
Idaho St.,101.148,107.581,0.329806,50.8,51.4,17.2,17.8,24.6,27.2,65.1131,2023,-15.5268
Columbia,94.2636,110.037,0.144389,45.5,52.0,19.9,17.6,25.3,30.9,69.6747,2023,-16.5458
IU Indy,95.7139,118.001,0.0826204,49.7,55.0,23.2,16.7,29.0,31.9,66.9943,2023,-22.5351
Western Carolina,101.028,107.199,0.335864,49.1,51.0,15.7,15.6,25.5,25.2,67.4825,2023,-9.76941
Eastern Kentucky,104.393,102.815,0.543684,48.6,50.6,16.7,18.6,33.4,29.3,69.7499,2023,-6.34526
Penn,109.904,104.884,0.63125,53.3,49.3,18.9,14.9,30.1,27.9,66.8537,2023,-6.03154
South Carolina St.,97.7002,114.746,0.135945,46.9,57.7,20.9,21.0,34.2,34.5,71.6645,2023,-20.1112
Idaho,100.628,112.668,0.214224,52.0,54.3,17.2,16.1,19.6,27.8,65.8042,2023,-17.6171
Stony Brook,94.6327,109.856,0.152465,47.5,50.3,19.6,14.0,21.9,27.4,63.8105,2023,-16.1303
Evansville,90.6874,108.526,0.112534,45.1,55.7,17.6,18.9,20.7,25.5,69.5043,2023,-20.5078
Saint Peter's,96.0957,107.796,0.210604,43.9,49.5,19.5,19.7,36.4,30.6,62.9713,2023,-13.2498
Virginia,110.039,94.0312,0.859111,51.2,48.3,13.6,19.5,25.6,24.9,61.3228,2023,4.10449
UCF,107.723,95.5514,0.798801,50.3,48.0,19.6,21.9,33.6,30.7,64.4846,2023,-3.77831
Drexel,99.991,101.095,0.468484,49.4,47.4,17.9,18.0,29.4,27.4,63.3534,2023,-10.3006
Charleston Southern,103.716,115.208,0.229972,50.3,54.3,18.1,16.7,32.2,31.0,65.5157,2023,-16.0894
Northern Iowa,102.512,106.358,0.395662,51.3,53.8,17.7,18.2,22.6,22.4,67.2987,2023,-11.8118
South Carolina,102.88,106.24,0.408653,46.9,52.6,19.9,15.9,32.7,32.5,64.2158,2023,-9.70865
Lamar,94.1443,114.47,0.0955187,47.6,53.0,21.2,17.1,31.9,33.5,65.7075,2023,-18.5454
Kentucky,115.653,97.744,0.873781,50.6,48.6,17.4,16.6,39.2,25.0,65.7718,2023,1.61422
Lafayette,94.655,102.413,0.287834,48.7,50.8,17.9,18.2,23.8,25.3,62.8666,2023,-16.565
VCU,105.523,93.408,0.80258,52.0,46.9,19.6,23.9,28.9,30.0,67.9207,2023,0.973095
Wisconsin,106.479,93.9954,0.807527,48.3,50.2,13.4,18.3,22.6,24.9,63.3387,2023,-0.491131
Alabama,116.081,89.0279,0.954844,52.1,41.3,18.7,15.8,34.2,27.9,72.5514,2023,10.1934
Tennessee Tech,100.67,110.315,0.258817,51.4,51.7,17.8,18.0,23.8,30.2,66.2418,2023,-12.7547
NJIT,97.4316,110.735,0.18665,48.3,52.3,16.0,14.9,23.4,29.1,66.1697,2023,-18.3627
Alabama A&M,95.8455,107.432,0.212092,48.6,49.4,21.4,21.4,29.5,33.9,68.3253,2023,-14.1185
Cal Baptist,102.37,101.68,0.51943,49.0,47.6,18.1,16.0,28.9,26.1,63.9693,2023,-9.75972
Dartmouth,99.2952,106.839,0.301099,50.0,51.3,20.2,16.5,23.5,26.2,68.6149,2023,-12.9408
La Salle,103.307,106.683,0.408597,48.5,51.0,18.1,17.9,30.5,30.5,67.6648,2023,-11.6449
East Texas A&M,99.9688,112.972,0.196829,52.4,52.8,18.9,17.7,26.5,29.9,65.4464,2023,-15.4392
Tulsa,98.5228,109.328,0.232059,47.9,53.6,19.1,17.0,24.9,33.0,67.9712,2023,-15.778
Incarnate Word,96.1283,111.181,0.158025,48.5,54.4,20.0,20.5,26.3,33.2,66.7701,2023,-15.4692
St. Thomas,106.092,107.969,0.449746,51.8,51.9,15.1,17.3,24.0,28.8,66.0091,2023,-8.75127
Grand Canyon,111.345,105.959,0.638816,52.8,47.5,18.1,15.1,30.2,30.4,64.8613,2023,-3.75985
Michigan St.,114.419,96.4429,0.87713,51.7,48.6,16.4,14.8,27.6,25.2,64.5942,2023,2.42621
Cal St. Fullerton,104.099,99.2586,0.633576,49.4,48.6,17.4,20.5,25.9,29.4,64.6677,2023,-6.07635
Southeastern Louisiana,102.574,110.38,0.300817,50.9,54.2,16.9,19.8,27.6,29.9,68.6694,2023,-9.31372
UC Riverside,105.945,105.141,0.521886,50.5,51.3,18.0,17.2,31.8,22.9,66.8105,2023,-4.65904
Clemson,110.857,97.7467,0.809606,54.1,47.3,16.1,16.4,23.4,24.3,67.9976,2023,-0.272103
Colorado,106.534,95.0624,0.787553,49.0,48.0,19.0,19.3,30.8,25.1,68.9693,2023,-3.36009
Coastal Carolina,103.193,114.01,0.24115,47.5,53.1,17.8,15.5,30.3,30.7,67.9376,2023,-14.7618
North Carolina A&T,96.891,110.549,0.179967,47.4,50.6,17.5,15.7,24.6,30.2,69.9187,2023,-13.3099
Washington,103.905,98.2742,0.654905,48.8,47.1,19.9,18.4,26.4,34.6,69.0875,2023,-3.78423
Colorado St.,110.907,104.573,0.662909,54.8,52.2,16.7,17.9,19.6,27.1,66.2185,2023,-6.71079
UMBC,103.935,110.899,0.321754,51.3,52.9,14.8,16.9,26.4,26.8,67.6102,2023,-9.56378
Louisiana Monroe,96.9053,105.47,0.274097,45.2,51.7,18.7,17.6,27.3,29.9,66.0028,2023,-13.8373
The Citadel,96.3792,111.737,0.154418,49.3,52.4,18.2,16.9,20.8,31.7,67.1193,2023,-16.2483
Hofstra,109.93,100.422,0.738918,55.1,46.8,15.9,18.5,23.6,31.7,67.1901,2023,-2.38978
UMass Lowell,107.757,102.959,0.628033,53.5,47.0,20.0,19.7,35.7,27.0,68.552,2023,-4.18437
South Alabama,108.423,99.4642,0.729436,52.8,46.6,14.6,16.1,20.9,28.4,65.4743,2023,-7.90454
Butler,100.627,96.6813,0.613005,49.5,50.1,17.6,18.6,20.0,30.3,65.6261,2023,-4.41283
SIU Edwardsville,98.7747,106.333,0.299863,48.5,49.0,18.5,19.2,30.6,29.4,69.0421,2023,-10.5165
Northern Colorado,105.815,110.855,0.369307,52.4,53.1,17.5,14.0,24.3,27.0,69.4587,2023,-12.9085
Iowa,119.894,103.893,0.838524,51.7,53.3,14.0,18.2,32.1,27.4,69.5534,2023,0.347428
Florida A&M,89.2505,108.785,0.0931156,45.0,51.1,24.0,18.0,27.6,33.6,64.9491,2023,-16.3304
TCU,111.677,94.6287,0.870459,50.0,48.1,16.7,21.6,32.2,30.5,69.6806,2023,2.2412
Middle Tennessee,105.779,101.304,0.621768,51.2,51.6,19.3,21.8,31.9,29.2,66.8241,2023,-5.19118
Oregon,112.984,97.0907,0.851117,51.1,47.1,18.3,16.4,32.5,26.4,66.4015,2023,-0.259185
Harvard,99.5153,100.318,0.476931,49.5,48.8,19.8,18.4,30.3,24.3,65.9102,2023,-8.47344
Florida,105.689,96.2063,0.746687,49.4,46.3,16.1,17.8,23.8,30.7,69.4095,2023,-2.92859
Saint Joseph's,103.877,104.499,0.482831,50.2,50.5,18.2,18.9,28.9,30.7,69.1125,2023,-9.97077
Saint Mary's,112.061,90.4839,0.921255,52.0,47.1,16.4,19.2,32.6,21.9,61.9026,2023,3.40454
Texas A&M Corpus Chris,105.762,107.374,0.456615,50.5,52.6,17.7,20.4,32.8,27.8,68.9392,2023,-6.04741
Ohio St.,115.789,100.737,0.832227,52.0,48.9,16.1,15.9,31.5,28.6,65.9927,2023,-3.05956
Florida St.,103.971,106.555,0.429877,49.3,53.1,17.6,17.1,25.9,31.5,68.6908,2023,-11.888
Seton Hall,106.191,93.7049,0.808232,49.0,47.6,20.1,21.1,30.5,30.0,66.3616,2023,-2.02296
North Carolina,111.533,96.3594,0.843126,49.2,48.7,15.2,14.9,30.4,23.3,68.8275,2023,-0.657317
Houston Christian,100.548,120.151,0.11422,51.4,57.5,21.1,16.7,28.0,31.6,70.5504,2023,-17.8659
Lehigh,96.7263,106.43,0.249842,49.8,50.3,17.4,16.6,18.8,26.7,69.4201,2023,-9.95804
Navy,101.294,103.165,0.447572,51.5,50.4,17.3,19.5,29.9,28.0,64.369,2023,-8.62481
Saint Francis,100.74,115.111,0.177466,51.9,51.9,18.3,14.7,25.3,28.9,68.2902,2023,-14.3301
Santa Clara,109.694,99.5291,0.753678,52.4,50.8,17.4,16.7,30.2,24.4,69.7887,2023,0.0987859
Loyola Marymount,107.743,104.081,0.598116,53.1,51.8,18.3,16.2,30.2,24.6,67.1103,2023,-2.93822
Delaware,101.914,106.995,0.363651,49.6,51.8,16.5,18.6,25.0,29.8,66.9793,2023,-9.78973
Miami OH,102.167,110.906,0.280108,52.0,53.8,19.6,17.8,26.6,32.6,66.6532,2023,-14.4469
New Mexico,114.397,102.407,0.781296,52.6,50.5,15.6,17.5,27.9,27.3,71.5887,2023,-0.97838
Coppin St.,97.7872,114.701,0.137684,51.0,53.2,20.1,18.5,18.6,35.7,71.8451,2023,-16.4191
Temple,107.552,101.127,0.670051,49.7,48.7,19.8,16.5,28.7,29.0,65.9429,2023,-5.56473
Monmouth,91.6972,109.501,0.115012,43.8,54.4,21.1,21.0,30.3,32.9,68.2819,2023,-19.0154
Southern,94.4336,104.985,0.228266,48.5,51.4,20.5,23.0,24.4,28.6,70.9066,2023,-11.3927
Southern Miss,105.782,99.6509,0.665217,50.9,47.8,18.0,19.9,30.8,29.4,68.5194,2023,-0.754972
California,95.8261,103.596,0.289746,43.7,51.6,20.1,16.0,25.3,30.4,63.2906,2023,-16.6977
