Team,AdjOE,AdjDE,BARTHAG,EFG%,EFGD%,TOR,TORD,ORB,DRB,ADJ T,Season,WAB
Arizona,115.655,93.7451,0.917994,52.5,46.6,19.5,19.8,35.0,26.7,65.4705,2013,4.58095
Penn St.,102.613,99.4147,0.590046,44.2,49.4,18.9,17.5,30.9,27.1,63.9741,2013,-7.42699
Hawaii,102.8,106.438,0.401312,50.2,49.0,20.7,17.4,35.3,29.5,68.2786,2013,-7.68537
San Diego,102.231,102.953,0.479793,48.3,49.7,20.6,20.4,30.3,34.3,62.5664,2013,-8.57208
UC Davis,104.386,107.716,0.410675,55.1,49.6,20.7,15.7,26.4,30.7,66.1819,2013,-11.7932
LSU,106.707,98.8365,0.707062,49.2,47.0,20.5,21.6,34.4,34.8,67.9458,2013,-2.42217
St. Francis NY,102.96,107.965,0.366819,48.4,50.8,18.2,19.8,34.3,33.9,65.1402,2013,-12.9228
Fresno St.,99.2838,94.0608,0.650552,43.5,45.4,18.5,20.2,29.2,34.9,60.8601,2013,-8.77011
UMKC,92.9846,107.566,0.157733,47.4,54.5,23.0,19.3,29.1,30.5,63.651,2013,-17.4351
Baylor,113.964,97.338,0.859784,51.6,45.7,17.2,18.7,33.5,32.8,66.2588,2013,-2.4641
Oral Roberts,105.944,103.301,0.572115,49.9,49.3,20.5,18.7,35.9,31.4,64.9776,2013,-7.80977
Ohio,106.383,96.6931,0.749932,53.6,47.5,18.5,25.5,27.4,34.4,66.5738,2013,-2.2612
Winthrop,95.7827,105.091,0.256048,46.6,47.1,21.4,18.2,29.3,30.6,59.7662,2013,-12.3225
Northern Illinois,85.0738,102.36,0.106481,39.7,50.1,23.3,22.4,33.2,29.6,61.0913,2013,-19.5396
Georgia Tech,100.847,92.5931,0.727509,46.8,45.4,19.3,19.0,32.6,28.3,65.0875,2013,-4.74049
Kent St.,107.984,103.337,0.623844,48.8,48.5,18.9,20.8,34.5,33.2,65.5759,2013,-6.57392
High Point,99.3436,104.715,0.353064,48.0,48.0,17.9,19.7,34.1,31.5,64.6873,2013,-10.0675
Weber St.,108.778,98.6863,0.753928,56.0,44.4,18.7,16.6,29.6,25.3,63.8837,2013,-2.49728
Maine,97.1498,104.905,0.292504,47.3,48.2,21.7,17.2,30.4,30.4,68.2376,2013,-13.6926
Sam Houston St.,93.3621,99.14,0.33391,43.3,47.0,20.3,21.4,33.9,28.0,61.6828,2013,-11.6568
SMU,101.525,100.04,0.542247,47.9,47.4,22.9,21.4,34.8,32.6,62.8061,2013,-11.4929
Richmond,110.525,100.4,0.751195,52.5,49.1,18.6,22.8,27.0,35.8,62.5978,2013,-3.82918
Providence,107.881,96.6852,0.779037,45.9,46.2,19.1,19.8,37.4,32.3,64.7764,2013,-2.74461
Louisville,117.042,86.0289,0.971813,50.6,44.8,18.3,27.0,38.2,33.3,65.7984,2013,8.9697
Davidson,112.145,99.5008,0.798298,53.1,45.3,17.0,18.8,29.0,28.5,63.9154,2013,-1.24957
Savannah St.,87.9556,91.5253,0.387576,44.9,43.5,27.1,26.0,34.4,32.5,61.8103,2013,-7.88844
North Florida,100.264,107.343,0.313332,50.6,48.3,22.1,18.6,31.0,38.1,65.0667,2013,-11.9205
Missouri St.,101.165,104.113,0.418166,44.9,51.9,16.8,19.5,25.8,31.7,59.6563,2013,-11.9208
Vanderbilt,102.877,95.3087,0.706563,48.4,46.0,19.5,18.5,27.9,29.5,59.5873,2013,-6.12183
Washington St.,107.429,99.7131,0.702062,49.6,49.6,19.1,19.4,31.6,28.2,60.8265,2013,-8.13884
Akron,104.792,95.718,0.739147,51.0,44.6,20.8,20.2,37.6,30.5,65.1137,2013,0.557875
Bowling Green,96.7676,99.8721,0.410199,46.6,48.0,19.9,20.0,30.4,31.6,62.7642,2013,-13.0769
Memphis,107.541,91.5013,0.865,52.4,45.5,20.7,22.1,35.6,31.1,67.9472,2013,4.73912
Central Arkansas,98.5544,113.073,0.170739,47.9,50.7,19.8,19.4,33.4,36.6,71.2288,2013,-12.7939
Murray St.,104.5,103.233,0.535026,52.4,48.1,20.5,20.2,32.5,31.8,64.8957,2013,-4.81823
American,97.0174,107.778,0.229773,47.3,51.3,20.2,15.6,28.5,27.0,58.5502,2013,-13.2195
Notre Dame,114.109,96.9317,0.867171,52.2,46.8,17.6,16.0,34.0,29.5,60.3074,2013,3.83744
Creighton,117.651,96.433,0.9078,58.2,45.9,18.9,16.1,28.8,27.2,63.8818,2013,3.59656
Duke,119.535,92.9949,0.947213,53.9,45.5,15.6,20.4,28.8,32.3,66.4483,2013,7.60125
Indiana St.,101.629,96.1312,0.654659,48.2,46.5,19.6,18.2,26.6,29.8,63.9692,2013,-3.39051
UCLA,111.18,96.3457,0.838469,49.1,47.5,15.8,19.9,30.7,34.0,68.285,2013,3.34004
Pacific,106.051,102.498,0.596729,50.5,50.0,17.8,20.0,29.2,30.8,62.0135,2013,-4.96733
Texas A&M,104.396,98.4947,0.661327,48.8,47.5,21.0,21.9,34.9,33.5,59.8279,2013,-4.99746
North Texas,97.5025,104.102,0.320129,44.4,47.8,20.7,18.5,33.6,32.8,65.5214,2013,-13.2283
Nevada,104.302,105.837,0.4581,47.3,51.8,18.7,18.7,28.9,32.0,65.6762,2013,-9.13324
UTSA,98.9882,108.764,0.252917,46.9,52.6,20.6,20.4,31.0,34.4,63.2125,2013,-15.4793
Hartford,93.2236,98.5925,0.344357,48.3,49.4,22.2,24.9,25.8,30.8,62.7977,2013,-7.73383
Mississippi Valley St.,90.23,112.499,0.073324,42.2,51.5,21.5,22.2,31.6,37.5,69.242,2013,-18.1677
Gardner Webb,97.2838,100.125,0.417979,46.8,48.3,20.9,23.3,35.7,31.1,61.8346,2013,-7.07307
Prairie View A&M,88.6119,104.747,0.127449,41.3,46.9,21.6,21.1,38.6,33.4,65.657,2013,-14.9875
Chattanooga,97.461,111.691,0.172603,46.0,53.5,20.0,18.5,33.9,27.8,66.3545,2013,-14.5828
Georgia Southern,95.7149,106.898,0.219126,45.9,49.7,20.1,20.5,30.9,34.4,60.8359,2013,-13.655
Northern Arizona,96.2996,108.292,0.205923,48.7,53.2,20.5,20.2,27.0,30.7,67.16,2013,-14.4639
Nebraska,102.43,97.6795,0.633234,45.4,48.6,17.3,18.0,26.1,30.7,60.844,2013,-3.43369
Yale,102.801,104.898,0.442227,46.5,52.0,22.2,20.4,35.0,29.8,63.2972,2013,-10.0376
Tennessee Martin,93.3419,114.009,0.0911189,43.3,53.5,21.1,19.3,32.3,32.7,67.0103,2013,-15.8369
Morehead St.,98.9086,105.516,0.322193,47.9,52.5,24.7,23.2,39.5,30.2,68.3122,2013,-11.6547
Tennessee,109.481,98.1959,0.777484,47.9,46.2,20.1,17.4,36.5,28.8,62.1466,2013,-0.852344
Texas St.,100.199,108.653,0.282635,47.8,51.2,19.3,20.7,26.9,33.7,70.8968,2013,-15.5211
Jackson St.,95.1369,108.003,0.188663,44.5,50.0,18.2,20.9,27.4,35.0,67.2522,2013,-13.3723
Mississippi,111.209,96.9858,0.828311,49.1,46.4,15.9,21.5,34.1,31.8,69.5174,2013,1.67569
Wyoming,100.95,97.3182,0.603819,49.5,48.2,18.7,21.4,23.7,31.4,59.7309,2013,-3.32455
Minnesota,113.668,94.0543,0.898277,49.3,45.6,21.6,20.2,43.6,33.2,62.793,2013,2.09533
Illinois,110.835,94.2458,0.865825,47.5,48.7,17.6,21.7,33.6,33.0,64.7437,2013,2.37907
LIU,109.606,112.528,0.424954,54.4,52.6,20.3,18.4,35.2,33.5,67.9349,2013,0.0
UTEP,103.515,97.9035,0.654964,50.6,46.6,19.7,19.7,28.0,33.0,60.0409,2013,-5.51985
Loyola Chicago,102.523,103.122,0.483263,50.4,49.0,20.9,18.4,30.5,26.9,61.8517,2013,-10.2631
Texas,102.336,95.3706,0.692255,45.7,42.9,21.4,19.1,34.6,33.8,64.778,2013,-4.17789
Maryland Eastern Shore,86.8014,112.313,0.0491168,39.8,53.7,23.5,21.4,34.9,34.0,63.5012,2013,-21.1668
Western Illinois,95.7829,97.2423,0.456635,51.6,45.8,19.4,19.4,24.7,27.4,56.6611,2013,-4.23784
Fairleigh Dickinson,93.5848,114.095,0.0928898,48.9,52.6,22.5,17.5,26.2,38.5,67.3256,2013,-18.4457
Cornell,99.5835,108.44,0.27294,47.4,52.8,19.6,20.6,28.2,28.3,66.8592,2013,-11.6287
West Virginia,104.631,100.751,0.60695,45.6,51.1,19.8,21.8,37.1,34.0,63.325,2013,-6.93343
Oklahoma,111.799,97.1674,0.83384,47.8,47.4,17.5,19.6,33.2,31.5,65.3834,2013,0.376593
Southern Illinois,101.52,102.22,0.480251,48.0,53.1,19.4,24.2,31.7,31.9,61.7122,2013,-8.17274
San Diego St.,107.132,90.9348,0.86819,48.5,44.7,18.1,18.2,31.8,27.9,65.4809,2013,0.492789
Nebraska Omaha,99.813,118.11,0.126127,51.5,55.7,20.1,17.6,24.5,37.1,71.0315,2013,-13.2177
DePaul,106.673,104.711,0.553173,47.4,51.5,19.8,21.5,31.7,35.7,71.5212,2013,-9.38341
UT Rio Grande Valley,91.9866,107.512,0.142635,47.4,49.5,20.8,22.0,27.0,35.8,62.6929,2013,-12.3241
Chicago St.,92.1019,103.355,0.209886,44.4,50.5,21.2,23.5,30.1,33.9,65.7189,2013,-15.489
South Dakota,102.902,113.293,0.248576,50.8,53.3,17.9,15.7,24.2,31.9,66.5177,2013,-13.9417
Montana St.,100.2,114.347,0.179637,47.8,55.5,17.0,21.1,29.2,30.1,64.8383,2013,-13.6816
Oklahoma St.,108.837,90.4084,0.894105,48.8,44.5,18.2,21.7,31.3,30.8,65.9738,2013,3.17703
Wagner,96.6754,99.1986,0.426463,47.5,46.9,21.9,22.0,35.0,30.5,65.6579,2013,-6.91738
Bethune Cookman,97.509,108.723,0.222379,45.9,51.0,18.4,22.4,31.3,32.1,64.5751,2013,-14.732
Wofford,87.9717,96.1425,0.264758,44.2,47.6,20.3,22.2,25.9,27.0,62.5162,2013,-12.957
Cal Poly,104.843,106.123,0.465164,48.7,52.9,15.7,19.6,31.2,28.2,58.439,2013,-7.1739
Towson,103.204,102.898,0.508536,48.3,45.2,22.2,16.2,39.2,31.9,64.9488,2013,-6.67964
Delaware St.,95.4563,109.792,0.16672,45.7,48.8,22.2,20.9,32.6,37.5,59.6016,2013,-12.6071
Norfolk St.,95.7388,98.8043,0.410366,46.2,44.9,21.1,22.0,33.7,36.0,67.1435,2013,-6.04132
Vermont,103.204,100.565,0.573921,48.6,46.7,20.6,20.6,34.3,28.8,60.9037,2013,-5.79484
Liberty,101.595,110.838,0.268662,48.5,47.8,19.8,15.1,29.0,32.6,64.3805,2013,-15.3368
Cal St. Bakersfield,97.0044,104.411,0.300233,46.8,51.5,20.7,21.9,30.1,30.2,65.1173,2013,-10.2493
Presbyterian,94.7304,117.825,0.0752333,48.9,53.8,20.8,16.4,22.7,35.3,60.9089,2013,-18.731
Boise St.,113.197,98.7964,0.827046,51.8,51.4,18.4,20.0,30.3,24.4,64.8842,2013,-0.110169
East Carolina,108.723,104.067,0.623234,51.4,48.9,18.2,18.8,28.3,35.2,67.3566,2013,-5.04326
Northwestern,104.421,99.9585,0.622982,47.5,48.2,17.3,19.0,25.9,36.0,60.1002,2013,-5.60767
Eastern Illinois,98.7706,109.676,0.230686,50.1,54.1,21.3,21.3,30.2,29.8,58.8901,2013,-15.0665
Buffalo,103.919,104.688,0.47882,50.4,47.2,23.7,17.1,35.1,32.5,64.0666,2013,-13.3676
Northern Kentucky,97.3418,104.499,0.306632,48.1,49.8,18.9,21.0,25.2,31.7,58.2491,2013,-11.8198
Valparaiso,109.929,99.6667,0.755298,55.7,46.2,21.8,19.5,31.2,28.2,64.2908,2013,-0.59637
Elon,98.6526,101.984,0.405663,49.2,46.8,17.4,19.1,26.4,30.1,64.8115,2013,-6.46264
Appalachian St.,99.1345,107.087,0.291654,49.6,51.4,19.4,18.8,30.3,30.3,66.6562,2013,-11.4714
Cleveland St.,99.1923,108.834,0.256016,46.9,52.2,21.2,21.1,31.9,32.5,64.0231,2013,-10.7127
Mississippi St.,91.02,99.4391,0.265541,44.6,49.9,24.8,22.3,30.5,36.1,66.7313,2013,-11.4784
St. John's,100.476,93.0531,0.707357,44.5,45.6,16.7,20.2,30.5,35.1,66.2778,2013,-3.43733
Long Beach St.,103.964,105.619,0.454724,50.1,50.9,20.8,19.5,32.1,36.1,65.9748,2013,-5.27822
Samford,97.585,109.06,0.217807,50.7,51.8,21.1,20.0,26.8,34.4,59.2887,2013,-15.0947
Eastern Washington,98.0506,109.094,0.226648,48.8,48.1,19.3,15.8,29.4,35.3,67.1239,2013,-16.4957
Kansas St.,114.344,95.9339,0.882758,49.1,47.5,18.2,22.2,38.5,33.8,61.651,2013,5.4068
Pepperdine,98.8505,103.194,0.37884,48.6,48.1,23.0,17.9,32.4,33.3,62.4249,2013,-10.5421
Charleston,102.888,99.9691,0.581995,50.2,45.0,20.6,15.5,33.3,27.2,63.0231,2013,0.0
Grambling St.,78.0074,122.571,0.00550427,41.1,52.2,26.8,14.8,28.5,39.1,63.306,2013,-24.1499
Texas Southern,104.553,105.326,0.478847,51.9,45.3,17.9,17.5,31.4,33.0,62.9031,2013,-7.55839
Central Connecticut,101.729,109.869,0.292075,48.6,51.7,17.5,18.9,27.4,35.4,69.3508,2013,-11.4795
VMI,102.074,113.502,0.227854,49.2,51.2,17.6,18.6,32.0,37.2,69.9537,2013,-13.5265
Auburn,98.1193,100.799,0.423139,46.0,49.7,19.7,19.8,29.2,29.9,65.7201,2013,-13.3103
New Orleans,87.9098,113.192,0.0518112,44.9,54.0,24.4,21.2,27.4,36.6,69.7741,2013,-14.8044
Idaho St.,91.9442,108.252,0.132646,46.2,52.1,19.5,20.8,24.5,34.3,58.9664,2013,-19.2617
IU Indy,96.8181,116.943,0.102314,50.5,55.9,18.8,16.9,22.1,33.7,64.8557,2013,-19.7671
Western Carolina,101.185,108.621,0.306729,47.6,49.9,18.9,20.4,34.6,35.1,65.1791,2013,-12.9608
Eastern Kentucky,109.834,104.893,0.629306,54.0,51.2,17.9,25.5,27.9,38.0,63.7702,2013,-3.79303
Penn,94.632,101.526,0.308173,47.7,47.8,23.5,21.4,26.8,32.9,67.0254,2013,-14.9122
South Carolina St.,91.7416,112.697,0.0858156,42.2,49.9,22.8,18.6,35.6,37.5,64.1238,2013,-19.1857
Idaho,109.636,112.924,0.415847,52.7,51.7,21.2,14.2,33.1,29.2,62.0453,2013,-11.4105
Stony Brook,105.575,94.4673,0.782174,49.6,44.1,18.3,20.5,31.9,27.4,62.932,2013,-1.85327
SIU Edwardsville,91.9107,107.645,0.139765,47.7,51.6,21.7,21.1,28.5,32.0,64.8657,2013,-13.6549
Saint Peter's,93.512,103.76,0.232202,45.8,50.1,20.0,22.0,30.3,32.5,62.329,2013,-15.5732
Virginia,108.52,91.7814,0.872863,51.6,44.1,18.2,20.9,28.3,27.9,59.3362,2013,-1.42865
UCF,106.943,102.802,0.611609,51.5,48.7,20.7,18.7,34.3,32.8,64.6967,2013,-3.93664
Drexel,101.542,101.431,0.503142,46.7,48.7,18.9,18.8,33.3,26.0,60.5161,2013,-11.6837
Charleston Southern,102.101,102.213,0.496832,48.6,48.3,17.9,19.5,33.6,28.9,66.3199,2013,-7.58674
Northern Iowa,105.245,96.123,0.739364,51.1,48.8,19.0,19.7,24.6,26.5,61.5684,2013,-2.52475
South Carolina,101.444,104.603,0.412752,46.6,50.5,22.8,21.0,38.3,32.9,65.327,2013,-9.98442
Lamar,84.7319,111.343,0.0414491,42.4,50.3,25.5,16.0,32.4,34.4,68.9582,2013,-21.244
Kentucky,110.843,98.0642,0.803561,52.6,43.9,19.4,17.6,34.7,31.2,66.1407,2013,-0.125003
Lafayette,105.368,106.142,0.478971,52.7,52.3,18.7,20.6,25.1,32.6,64.5084,2013,-8.09402
VCU,115.01,93.4233,0.916104,51.3,49.9,16.9,28.5,36.6,34.7,66.786,2013,2.70952
Iowa,110.155,91.9948,0.888137,46.4,44.0,18.6,19.7,36.6,30.8,66.3282,2013,0.0294475
Alabama,103.884,91.2104,0.817008,47.9,45.7,19.9,22.6,32.0,32.9,60.3146,2013,-1.41425
Tennessee Tech,96.2251,106.565,0.236184,46.9,51.2,24.2,21.5,35.3,34.6,64.251,2013,-12.2859
NJIT,94.4139,103.168,0.265084,45.8,45.1,21.5,21.2,33.8,31.9,66.0832,2013,-9.76714
Alabama A&M,90.5885,112.221,0.0785186,43.8,49.8,21.0,17.4,31.8,31.9,64.7948,2013,-15.8903
Dartmouth,96.3893,106.545,0.240121,45.5,50.7,20.5,21.0,28.4,30.9,63.2805,2013,-13.8912
La Salle,113.237,97.7215,0.844831,51.9,49.3,17.1,21.3,29.0,34.2,64.6699,2013,0.473365
Tulsa,99.3209,101.014,0.451558,48.6,47.8,21.7,18.9,30.1,29.6,66.5785,2013,-7.58579
Kansas,112.757,87.631,0.947807,53.3,41.5,20.3,18.4,33.8,29.3,66.3472,2013,7.52516
Michigan St.,112.384,89.2784,0.933815,50.6,44.5,20.8,19.2,36.1,27.6,63.0572,2013,6.68896
Cal St. Fullerton,105.644,110.041,0.384874,53.6,54.1,18.1,22.8,25.0,37.2,68.5933,2013,-13.1179
Southeastern Louisiana,95.2785,106.642,0.214885,45.6,49.6,19.5,18.4,26.4,32.0,64.9141,2013,-11.5569
UC Riverside,88.6509,102.91,0.152491,45.3,50.5,22.6,18.1,30.7,27.4,61.787,2013,-19.5964
Clemson,100.368,95.2465,0.646188,47.2,46.8,18.4,20.4,32.0,31.8,61.0054,2013,-7.64494
Colorado,106.079,91.6942,0.842348,48.3,45.9,20.0,19.4,33.6,30.4,64.1924,2013,1.42056
Coastal Carolina,97.5016,103.107,0.344598,47.0,49.6,21.7,22.0,37.0,30.6,63.7359,2013,-11.4479
North Carolina A&T,92.0364,96.9777,0.354022,45.7,45.2,22.7,23.4,29.8,33.2,65.5175,2013,-11.2703
Washington,107.72,97.7932,0.75246,48.2,48.2,19.8,18.4,37.3,31.3,64.3864,2013,-2.94685
Colorado St.,117.779,99.9118,0.868984,49.2,48.6,17.2,16.5,41.4,23.2,63.45,2013,1.96988
UMBC,96.0555,108.692,0.194463,46.6,51.2,21.3,20.2,28.7,32.9,66.3962,2013,-17.3524
Louisiana Monroe,92.2906,110.543,0.111522,48.4,53.5,24.1,21.9,27.3,34.1,64.7795,2013,-17.7626
The Citadel,98.1554,119.915,0.0909049,50.5,55.0,23.9,18.0,30.9,36.2,64.1061,2013,-17.7546
Hofstra,89.5348,101.348,0.193839,42.0,48.9,22.2,20.6,34.3,34.9,63.5473,2013,-19.452
South Alabama,97.7428,101.435,0.394971,45.9,46.8,22.8,21.0,36.0,32.9,67.1853,2013,-7.51768
Butler,110.359,94.55,0.855452,50.7,46.7,20.2,17.4,35.9,26.3,63.3078,2013,4.79787
Evansville,106.17,97.5925,0.724865,48.5,50.7,16.9,21.5,29.3,29.3,64.8006,2013,-4.52572
Northern Colorado,102.233,109.736,0.306952,51.3,53.0,20.2,19.0,31.4,29.7,65.0351,2013,-13.1176
Wisconsin,108.202,85.8802,0.934442,48.6,43.0,15.7,18.0,32.6,26.9,60.5899,2013,4.57203
Florida A&M,89.5706,108.253,0.10169,43.0,50.5,22.5,22.7,31.6,37.4,68.2647,2013,-18.1252
TCU,94.0539,101.788,0.287258,43.3,49.7,21.9,20.1,32.0,32.8,59.7596,2013,-11.1362
Middle Tennessee,106.607,92.202,0.841498,51.1,44.4,20.7,23.6,36.5,29.0,63.5129,2013,0.954778
Oregon,105.943,90.0912,0.865746,49.3,46.4,21.4,22.0,35.8,27.2,67.8438,2013,2.89901
Harvard,106.694,101.274,0.645536,54.3,49.2,20.8,20.9,25.6,31.4,63.401,2013,-2.50952
Florida,116.885,87.1326,0.967016,55.2,43.3,17.8,22.5,34.2,28.4,61.4503,2013,4.19843
Saint Joseph's,108.639,98.1858,0.761962,50.6,46.1,18.7,16.2,31.7,33.2,61.6669,2013,-3.15743
Saint Mary's,115.252,96.3587,0.88685,53.7,47.1,18.3,17.9,36.9,25.0,63.4614,2013,2.68975
Texas A&M Corpus Chris,96.1279,110.899,0.161943,45.4,51.0,18.8,19.1,29.8,34.6,61.1165,2013,-17.2899
Ohio St.,114.72,90.8886,0.935711,50.6,45.4,16.2,20.7,31.8,28.2,63.922,2013,7.15407
Florida St.,106.566,101.931,0.625111,49.9,49.7,22.0,20.6,30.9,36.6,64.6017,2013,-2.97752
Seton Hall,104.622,98.2309,0.673678,51.3,46.7,23.8,19.4,31.0,32.8,63.7156,2013,-5.64828
North Carolina,112.732,94.5461,0.883206,49.3,48.0,17.2,21.5,34.6,31.6,70.0175,2013,2.55431
Houston Christian,87.139,103.619,0.120051,43.8,47.3,25.0,22.6,31.7,33.0,67.6419,2013,-12.5791
Lehigh,108.007,101.772,0.664583,53.0,47.6,16.4,20.4,26.9,34.0,66.0298,2013,-3.26624
Navy,89.1745,104.038,0.145181,44.1,49.6,18.5,21.6,25.8,34.0,59.7029,2013,-17.9584
Saint Francis,93.545,112.443,0.107544,48.2,53.0,22.0,19.1,27.6,34.7,62.0322,2013,0.0
Santa Clara,110.103,99.5339,0.761442,50.7,47.5,18.3,21.1,32.8,33.4,67.1862,2013,-3.16249
Loyola Marymount,97.0731,101.075,0.385909,44.6,51.4,20.1,20.9,32.7,32.4,63.4723,2013,-12.5425
Delaware,103.733,103.77,0.49897,46.3,46.5,18.7,15.9,33.1,32.0,66.1966,2013,-5.96781
Miami OH,98.4202,104.83,0.32617,48.2,54.0,21.9,23.1,27.5,34.1,64.4506,2013,-14.3211
New Mexico,108.215,92.566,0.857689,48.4,45.9,17.6,19.5,29.3,27.6,64.0999,2013,6.99381
Coppin St.,93.1471,107.475,0.161735,42.6,50.1,21.0,23.3,29.0,39.2,67.3768,2013,-17.7607
Temple,111.898,98.2902,0.816246,49.0,49.0,15.9,20.1,30.8,31.4,65.4545,2013,1.56658
Monmouth,92.0608,104.79,0.184018,44.4,52.9,20.9,25.5,29.8,35.2,68.9921,2013,-15.2443
Southern,96.9244,98.209,0.462219,49.1,41.9,16.8,20.2,26.2,31.1,63.6464,2013,-5.52671
Southern Miss,110.747,97.7951,0.806948,53.1,48.5,22.0,24.3,38.0,31.7,63.4138,2013,-0.288052
California,106.529,93.8626,0.810871,48.0,44.3,18.9,16.8,32.5,30.7,65.1687,2013,0.518955
Georgia St.,104.925,105.892,0.473647,50.0,51.1,18.0,20.9,29.4,32.7,62.716,2013,-10.6736
Miami FL,113.595,92.4246,0.914657,51.9,45.7,16.7,18.4,31.3,28.4,61.672,2013,6.35471
Georgia,102.069,95.9232,0.67133,46.9,45.0,23.0,18.5,32.1,30.5,60.9339,2013,-6.24537
North Dakota,96.3394,104.474,0.282479,47.1,49.1,18.8,19.8,29.4,32.9,66.4433,2013,-11.15
Princeton,109.228,101.298,0.704075,53.9,48.2,20.3,20.8,30.6,28.6,59.2876,2013,-4.80041
Saint Louis,109.166,88.8719,0.914142,50.4,45.5,17.6,23.6,27.9,29.1,63.3163,2013,3.89119
Arizona St.,108.512,97.7414,0.76891,52.3,46.4,18.5,18.1,28.3,30.0,64.8251,2013,-1.65227
Purdue Fort Wayne,98.9388,104.26,0.353793,49.5,52.0,20.3,19.7,31.4,26.6,64.8371,2013,0.0
Iona,114.123,106.236,0.694994,52.1,51.6,17.1,19.3,32.8,33.4,69.9889,2013,-5.67226
Stetson,100.754,105.985,0.358467,52.6,50.8,23.1,17.4,31.3,31.0,67.4281,2013,-10.5723
Marshall,101.57,105.662,0.388359,48.1,49.8,22.9,19.2,37.6,36.1,66.6886,2013,-11.1509
Eastern Michigan,93.4052,97.9533,0.366618,43.8,46.5,23.1,22.8,33.9,37.2,59.7168,2013,-11.4448
