Team,AdjOE,AdjDE,BARTHAG,EFG%,EFGD%,TOR,TORD,ORB,DRB,ADJ T,Season,WAB
Purdue Fort Wayne,111.145,108.809,0.560747,54.0,52.9,17.3,15.7,28.1,26.5,69.4247,2016,0.0
Iona,110.164,103.036,0.683379,53.8,48.8,17.6,19.2,29.2,31.0,71.7067,2016,-3.34841
Stetson,104.23,114.655,0.250444,51.2,54.5,16.8,15.7,25.2,32.9,70.4645,2016,-16.4785
Marshall,110.912,109.167,0.545483,54.2,52.3,16.4,17.1,26.6,30.9,77.1363,2016,-8.53744
Eastern Michigan,106.444,105.226,0.533034,48.8,50.6,17.4,20.9,31.1,36.9,70.3078,2016,-7.63044
Niagara,93.8732,108.074,0.165201,44.9,49.0,21.1,16.9,32.8,31.3,65.9332,2016,-19.1734
Campbell,100.448,113.766,0.192821,49.5,53.5,16.4,18.9,22.0,30.6,68.2983,2016,-14.9553
Mercer,105.303,108.154,0.423809,49.8,48.9,19.2,16.2,36.7,27.4,63.3796,2016,-10.3104
Savannah St.,87.844,103.502,0.131666,45.1,49.5,21.9,22.2,25.8,30.8,66.1877,2016,-11.087
Oregon St.,110.879,99.1917,0.782601,49.8,49.5,16.6,19.5,29.0,32.2,67.0766,2016,0.323773
Lipscomb,102.285,110.028,0.301709,51.5,52.9,18.6,17.7,26.9,30.3,72.9304,2016,-15.7835
Kennesaw St.,101.574,108.76,0.313003,48.7,53.2,18.5,18.0,28.3,34.6,68.7801,2016,-12.8381
James Madison,106.813,99.756,0.68699,51.6,45.5,17.2,15.4,29.5,27.0,66.7629,2016,-4.20524
Georgetown,111.702,99.636,0.788274,51.2,46.6,19.1,16.3,28.3,28.4,67.9693,2016,-4.1608
USC Upstate,101.543,115.14,0.190749,50.1,54.6,20.2,15.1,33.1,31.9,66.2871,2016,-16.0416
Morgan St.,95.1326,108.055,0.187747,44.0,50.7,16.7,20.8,30.4,33.9,69.0667,2016,-17.2585
New Hampshire,99.7773,105.318,0.349428,46.7,50.2,16.8,15.1,29.5,21.7,67.1886,2016,-7.40979
Iowa St.,122.084,100.167,0.906826,57.1,49.8,15.7,16.8,26.2,30.1,71.4531,2016,3.52235
Vermont,108.354,106.502,0.54939,54.1,49.3,19.2,16.7,28.5,28.2,67.6346,2016,-6.3814
Purdue,118.126,94.3579,0.929795,53.6,44.3,17.7,13.7,35.0,23.4,67.9786,2016,4.45026
Drake,103.739,112.48,0.282867,50.7,51.9,20.5,14.6,25.5,27.8,65.4242,2016,-16.7448
Marquette,109.669,99.6433,0.750722,52.0,48.7,20.0,19.0,28.1,30.7,70.3915,2016,-0.963989
Holy Cross,97.952,107.638,0.252678,47.9,53.2,16.8,19.6,23.1,29.6,63.6519,2016,-14.2532
Houston,117.079,105.536,0.767391,52.2,47.3,15.4,18.4,35.8,33.3,66.3873,2016,-1.13772
Hampton,99.3024,108.332,0.268775,46.7,48.6,18.7,16.7,34.5,27.2,70.9877,2016,-6.14598
Western Michigan,103.13,105.346,0.439174,47.6,52.0,17.9,17.1,30.6,25.5,68.0768,2016,-12.0286
New Mexico St.,102.137,96.7651,0.650529,50.2,44.8,20.2,16.2,36.0,25.1,65.539,2016,-3.97903
Ball St.,103.059,103.003,0.501566,52.2,46.8,19.9,16.5,28.0,26.3,65.2656,2016,-8.16508
Milwaukee,111.994,107.298,0.620728,52.8,51.4,15.8,15.6,27.1,25.6,66.2332,2016,-6.62515
Portland,108.492,110.135,0.456897,49.9,52.4,16.8,18.4,30.7,34.2,71.9387,2016,-12.2056
Albany,105.642,102.909,0.574801,50.7,48.7,18.4,18.7,34.8,25.6,66.4295,2016,-3.83749
San Francisco,106.437,110.71,0.38873,50.0,51.7,17.8,16.0,33.4,30.2,70.1526,2016,-8.31241
Bucknell,105.422,106.223,0.478253,52.1,49.5,18.7,17.9,29.7,28.4,71.2944,2016,-8.93914
Connecticut,111.438,94.6446,0.867426,51.5,44.5,16.3,18.2,28.6,29.1,65.9497,2016,1.23287
Florida Gulf Coast,103.82,103.107,0.519812,51.5,47.7,17.2,15.9,31.7,27.5,67.0351,2016,-8.26836
San Jose St.,97.17,103.619,0.323225,46.8,49.6,19.2,17.2,27.1,29.7,69.686,2016,-15.2862
Utah Valley,100.299,110.51,0.246949,48.6,49.9,17.4,16.6,22.9,31.0,74.3768,2016,-12.0713
Missouri,103.729,103.661,0.501895,47.2,49.0,18.0,16.0,26.8,29.8,67.9862,2016,-9.44796
Cincinnati,110.954,94.6214,0.861904,49.3,45.6,16.3,20.3,36.7,30.6,65.119,2016,0.360962
South Dakota St.,111.509,101.991,0.736144,51.3,48.0,17.1,17.2,32.4,25.5,68.2782,2016,-1.02242
Boston University,102.685,108.247,0.352829,52.2,50.0,19.6,17.1,26.5,28.1,69.736,2016,-9.79139
Air Force,99.087,106.271,0.308982,48.0,51.8,18.8,19.4,24.3,28.1,66.9989,2016,-10.7441
Texas Tech,113.685,100.027,0.81335,50.0,49.6,17.8,19.0,31.3,32.3,66.3418,2016,1.25294
Bradley,86.9792,101.997,0.138039,43.0,49.7,25.4,17.0,24.9,26.7,67.1541,2016,-17.6583
Troy,98.3918,107.891,0.257324,45.8,50.9,16.8,17.8,29.1,31.8,68.5035,2016,-16.1277
Gonzaga,118.373,95.5961,0.921118,55.2,44.8,17.1,15.1,32.1,26.0,67.316,2016,2.20083
South Florida,98.3927,104.857,0.324798,45.4,47.2,21.9,14.3,34.6,32.5,66.7842,2016,-14.6706
Army,99.9226,106.081,0.334535,49.7,49.5,18.5,16.4,31.1,26.7,72.3101,2016,-9.16997
Loyola MD,101.877,111.991,0.251909,47.7,52.0,18.9,17.0,31.4,30.6,67.1045,2016,-15.9814
Belmont,114.512,110.292,0.606285,58.6,50.8,19.3,16.5,26.4,30.9,71.798,2016,-4.72054
Siena,107.787,104.885,0.577824,52.0,47.2,22.2,17.3,39.1,30.0,70.2278,2016,-6.18318
Southern Utah,98.396,118.549,0.105008,49.3,57.7,18.8,17.4,23.9,31.2,67.8848,2016,-18.4194
N.C. State,114.243,104.087,0.744727,48.5,50.6,16.1,15.0,36.3,30.4,67.6209,2016,0.0
Pittsburgh,114.894,97.8984,0.863056,51.1,50.0,17.5,16.9,36.9,27.5,65.401,2016,1.77182
Montana,106.492,105.104,0.537628,53.4,49.5,18.3,18.7,28.4,24.9,65.2162,2016,-5.60981
Massachusetts,103.104,101.755,0.537785,49.1,48.3,17.5,17.1,25.9,30.4,70.7278,2016,-8.52265
Mount St. Mary's,92.9756,101.652,0.263847,45.8,50.2,17.2,24.6,25.3,33.7,68.8499,2016,-13.7075
Bryant,94.5643,113.795,0.106318,47.3,51.5,19.9,16.0,26.2,33.5,67.2697,2016,-17.564
Syracuse,112.519,94.7272,0.878615,50.0,47.3,18.1,20.4,33.5,35.3,64.641,2016,-0.29539
Jacksonville St.,97.7143,109.64,0.210112,46.6,52.0,16.3,18.6,27.0,34.1,65.1082,2016,-17.8189
McNeese St.,98.1658,115.3,0.135857,46.7,52.3,17.7,16.1,28.1,33.0,68.3462,2016,-14.0383
Quinnipiac,92.6106,103.209,0.223378,42.8,46.5,21.7,17.4,38.4,29.3,68.6696,2016,-16.4544
Rhode Island,108.612,99.241,0.738405,50.4,47.6,17.5,18.8,30.6,26.3,64.7583,2016,-5.75728
Detroit Mercy,110.725,111.838,0.471268,52.0,53.6,17.8,17.2,32.5,29.4,73.595,2016,0.0
Radford,102.917,109.835,0.321232,50.2,51.3,19.3,17.0,34.4,30.1,65.8846,2016,-9.87883
East Tennessee St.,106.484,107.304,0.47795,53.0,50.5,18.1,17.8,28.3,30.6,69.3261,2016,-4.9369
Duquesne,109.112,106.075,0.580456,53.9,49.4,18.9,15.6,27.9,28.4,72.6714,2016,-7.70131
Virginia Tech,110.259,98.8331,0.778698,50.0,49.0,18.0,17.9,30.3,31.8,69.6432,2016,-0.493984
VCU,112.91,95.16,0.877272,51.0,49.2,16.3,21.4,33.2,27.7,69.3969,2016,0.028968
North Dakota St.,100.652,100.667,0.499562,49.9,47.7,16.2,16.9,25.6,26.2,64.5164,2016,-7.01351
Northwestern St.,101.796,119.215,0.139847,50.2,55.1,19.5,18.6,27.3,38.6,73.2878,2016,-14.3177
Fairfield,103.86,107.034,0.414309,51.3,49.6,17.6,18.9,24.8,34.1,71.5371,2016,-6.86529
Arkansas,110.276,100.213,0.750338,49.7,49.8,15.3,19.6,30.9,30.1,70.0844,2016,-4.60917
Cal St. Bakersfield,104.611,96.6297,0.71355,49.3,45.2,18.2,21.5,34.1,29.7,67.5021,2016,-3.38676
George Washington,115.86,100.055,0.843786,50.8,48.7,16.5,17.5,34.4,27.9,66.3242,2016,-0.654611
UNC Asheville,102.29,100.521,0.549986,49.6,49.3,18.6,22.2,31.6,29.3,70.1386,2016,-6.14461
Dayton,106.316,93.6319,0.811681,51.6,46.9,18.6,18.0,28.7,24.2,67.5725,2016,2.55509
Stephen F. Austin,111.01,97.0041,0.825058,54.8,49.5,17.7,25.9,33.5,30.7,67.3351,2016,-1.06429
Arkansas St.,100.124,108.347,0.287482,45.8,47.1,18.0,14.9,28.0,31.2,72.4012,2016,-13.8093
Southeast Missouri St.,92.0982,109.816,0.116764,44.1,54.0,19.8,18.5,28.5,29.6,71.0106,2016,-19.0641
Binghamton,90.2822,102.98,0.180449,44.3,49.6,20.7,18.3,25.2,28.5,65.5201,2016,-17.1303
George Mason,102.165,103.967,0.449904,45.1,48.4,18.6,10.2,33.5,22.8,67.713,2016,-11.4988
Old Dominion,106.553,98.7168,0.706497,47.9,45.5,14.4,17.2,36.6,27.1,61.2438,2016,-6.30513
Green Bay,107.861,105.101,0.573998,49.8,51.5,15.8,21.1,30.9,32.0,76.3842,2016,-4.3665
UNC Greensboro,102.296,107.061,0.372022,51.3,51.9,17.7,17.4,27.1,27.5,67.3738,2016,-12.5628
Little Rock,108.649,97.2744,0.781049,51.9,45.9,15.6,21.0,26.7,29.5,62.9278,2016,2.20341
Austin Peay,104.518,109.982,0.357538,51.3,53.8,20.2,18.6,31.9,30.0,69.6104,2016,-11.1479
Rutgers,98.3045,107.648,0.260338,45.8,52.0,18.9,16.1,25.3,35.9,70.4461,2016,-13.9282
Nicholls St.,92.2967,107.994,0.141089,47.1,50.8,22.0,18.2,25.0,34.5,68.869,2016,-16.5707
Sacramento St.,97.8228,108.832,0.226802,49.3,50.1,16.7,17.6,26.3,31.2,68.3683,2016,-12.7036
William & Mary,113.341,104.614,0.715333,54.9,49.5,15.9,15.3,25.8,27.2,68.3057,2016,-3.63788
Colgate,103.439,112.675,0.272205,52.5,53.2,18.4,19.4,26.6,30.6,64.7947,2016,-12.0955
USC,114.533,99.768,0.830213,52.2,47.3,16.6,16.7,32.1,31.6,71.1729,2016,0.226543
UNLV,104.013,99.011,0.63803,49.7,47.1,18.9,19.5,28.3,30.6,72.7131,2016,-6.18983
Illinois St.,103.954,99.0219,0.636222,47.7,48.4,18.5,20.5,30.0,28.2,67.3857,2016,-5.36663
Manhattan,99.4534,106.317,0.317027,50.1,52.2,20.5,22.6,23.5,32.5,67.9147,2016,-12.3435
Utah,116.509,98.3603,0.87515,55.1,48.0,18.2,15.3,29.2,27.8,66.0114,2016,5.67468
Louisiana Tech,103.804,103.675,0.503558,51.3,49.2,16.9,19.0,28.8,29.0,71.5502,2016,-4.1933
Youngstown St.,102.692,114.267,0.226479,49.0,53.6,15.6,15.7,22.7,33.8,72.3447,2016,-13.8287
Jacksonville,101.248,109.406,0.290864,49.7,53.6,15.4,17.4,27.0,26.1,70.4147,2016,-11.5673
Tennessee St.,100.737,100.931,0.494448,50.4,49.5,19.2,21.6,31.4,29.0,67.8687,2016,-5.86665
Stanford,107.651,100.989,0.675825,47.5,52.0,17.5,19.8,30.8,32.1,65.8298,2016,-2.59336
Longwood,100.244,114.73,0.174761,50.7,54.1,20.5,17.3,29.6,28.1,69.1394,2016,-18.4699
Sacred Heart,99.1221,112.908,0.182793,48.4,51.1,20.2,18.0,33.4,32.4,71.3369,2016,-13.6469
Western Kentucky,109.353,108.856,0.513101,52.5,52.4,19.0,15.0,33.6,28.6,66.9329,2016,-9.36526
UT Arlington,106.624,99.6729,0.684658,49.2,47.0,18.7,20.1,36.3,26.2,72.2679,2016,-3.70014
Fordham,102.81,101.367,0.54057,51.5,51.4,20.4,22.4,30.4,26.9,66.5698,2016,-5.90717
Alabama St.,99.0553,111.428,0.205282,45.8,51.2,17.2,18.3,31.4,30.0,68.8634,2016,-12.895
Wichita St.,111.071,88.9683,0.927688,48.9,44.7,14.7,23.2,31.7,23.6,65.8614,2016,0.282548
Oakland,115.512,107.168,0.703143,53.1,49.6,15.2,16.5,31.2,29.5,73.5784,2016,-3.28466
Boise St.,109.075,100.661,0.715674,51.7,52.0,16.4,20.2,27.2,25.5,69.3677,2016,-3.53257
