Team,AdjOE,AdjDE,BARTHAG,EFG%,EFGD%,TOR,TORD,ORB,DRB,ADJ T,Season,WAB
Fairleigh Dickinson,102.924,111.809,0.278448,49.5,51.8,18.9,19.4,27.4,34.2,69.2936,2017,-13.7279
Cornell,99.858,108.258,0.283162,52.1,51.9,20.1,15.5,22.0,27.2,70.0333,2017,-14.4246
West Virginia,116.022,90.2814,0.947086,51.3,48.8,17.0,27.6,37.9,31.9,70.8525,2017,6.34731
Cleveland St.,95.8017,103.266,0.296744,46.3,52.1,18.8,22.3,28.9,32.7,65.8528,2017,-15.4934
Southern Illinois,102.907,104.033,0.468775,47.7,52.2,17.6,20.3,29.5,31.4,65.4286,2017,-7.11749
San Diego St.,103.961,94.2361,0.755728,47.5,44.8,17.5,19.0,30.5,29.1,64.6879,2017,-5.87168
Nebraska Omaha,107.626,108.813,0.468506,52.3,54.0,18.3,19.3,28.9,31.3,73.7145,2017,-7.13665
DePaul,103.661,104.11,0.487588,48.1,53.8,20.4,20.0,29.9,30.0,67.754,2017,-10.8108
UT Rio Grande Valley,100.638,112.72,0.21353,48.3,54.3,20.2,20.2,29.5,31.8,74.1667,2017,-16.3505
Chicago St.,92.2139,111.529,0.100922,42.4,55.0,19.6,18.3,26.1,31.1,67.3044,2017,-18.1971
South Dakota,103.698,103.764,0.498146,49.6,50.8,16.2,18.5,27.5,27.3,70.7025,2017,-5.63707
Montana St.,102.736,109.043,0.335117,51.2,52.3,16.6,18.4,27.2,27.7,69.5039,2017,-12.0629
Oklahoma St.,127.378,103.358,0.91706,54.0,53.2,18.2,20.3,38.3,31.9,71.5866,2017,3.27043
Wagner,100.879,108.192,0.308996,47.6,47.6,21.4,18.5,40.1,30.9,62.97,2017,-10.5564
Bethune Cookman,96.2071,114.664,0.117298,46.8,53.1,17.7,19.6,31.1,35.6,68.1845,2017,-18.6031
Wofford,109.693,108.333,0.535814,52.7,53.4,17.5,18.0,28.1,28.2,66.6597,2017,-9.62726
Cal Poly,101.317,111.405,0.251309,47.3,52.6,16.1,17.7,25.6,30.3,65.0565,2017,-14.7381
Towson,105.186,101.392,0.604096,48.3,49.0,18.7,18.7,37.0,26.1,67.9752,2017,-6.40674
Delaware St.,94.8283,114.211,0.105388,47.8,52.3,19.6,20.3,28.5,37.2,65.9033,2017,-17.2657
Prairie View A&M,97.9594,111.972,0.176895,48.6,52.9,18.8,21.7,24.7,35.0,68.3332,2017,-13.8122
Alcorn St.,94.962,107.215,0.198517,47.9,47.3,20.4,18.6,31.9,31.2,67.608,2017,-9.53748
Liberty,98.9418,103.681,0.36864,52.3,52.2,16.0,22.0,15.0,24.7,62.8377,2017,-8.12294
UNC Wilmington,118.75,105.877,0.789094,55.0,53.2,13.9,20.1,32.5,28.5,70.1236,2017,1.69208
Presbyterian,88.3085,119.149,0.0309277,45.5,56.1,23.3,16.9,29.0,31.9,63.9445,2017,-20.3407
Michigan,123.995,98.5684,0.933339,57.0,51.9,14.2,19.5,24.7,30.0,62.5924,2017,3.76178
East Carolina,97.4279,97.9994,0.48319,45.8,44.7,20.8,17.0,30.7,31.1,66.9211,2017,-8.34458
Northwestern,111.853,95.8361,0.855362,49.7,46.1,16.0,17.9,30.8,30.6,65.5415,2017,1.95339
Eastern Illinois,100.555,104.449,0.392471,47.8,49.7,17.5,21.0,29.5,32.4,68.7168,2017,-11.334
Buffalo,104.406,102.843,0.543266,50.7,48.2,19.8,17.5,33.2,29.2,71.0391,2017,-8.0814
Northern Kentucky,106.493,104.977,0.541104,52.4,49.7,18.8,17.0,31.2,26.4,67.9045,2017,-4.79438
Valparaiso,105.355,100.802,0.624331,50.1,47.4,18.2,17.9,30.4,26.8,67.3047,2017,-1.8298
Elon,103.886,102.399,0.541346,52.1,48.6,16.6,14.9,24.2,26.7,67.7583,2017,-7.60725
Appalachian St.,100.126,108.324,0.288034,47.4,52.8,19.4,16.9,28.9,27.2,70.3145,2017,-14.635
Oklahoma,107.622,95.5734,0.796634,47.4,50.0,19.0,18.5,30.8,29.8,70.0747,2017,-4.63791
Mississippi St.,104.745,99.3112,0.648525,51.1,48.1,19.0,19.7,27.1,30.1,68.8288,2017,-5.3273
St. John's,109.126,103.232,0.654418,50.2,52.4,17.7,20.5,27.4,32.8,73.1813,2017,-5.13864
Long Beach St.,105.115,108.709,0.404535,48.7,53.1,19.9,18.6,31.6,33.0,69.7547,2017,-10.3743
Samford,107.962,107.06,0.524087,53.0,49.8,19.0,17.2,29.4,31.2,68.4221,2017,-8.13024
Eastern Washington,109.47,110.83,0.464581,54.2,51.2,17.1,14.5,27.3,27.8,66.4831,2017,-5.67399
Kansas St.,112.932,95.2537,0.876294,52.7,49.6,19.1,22.1,29.5,32.3,65.8202,2017,1.58484
Pepperdine,102.38,114.031,0.224521,49.4,56.8,18.0,15.7,26.1,29.2,68.8544,2017,-13.9125
Charleston,105.494,100.311,0.640907,49.4,48.0,15.9,18.6,25.4,28.9,64.3448,2017,0.0
Grambling St.,95.7811,113.545,0.123841,46.8,55.5,20.2,24.3,32.0,35.0,67.1464,2017,-13.4716
Texas Southern,101.802,107.326,0.352584,48.1,49.1,16.6,19.2,31.7,34.9,68.6419,2017,-4.3132
Colorado,112.257,103.143,0.725858,50.9,50.3,17.4,17.2,33.0,28.3,67.9149,2017,-3.72559
VMI,97.525,113.249,0.152003,48.1,56.7,18.9,17.9,26.6,32.3,68.7835,2017,-17.1575
Auburn,113.004,103.455,0.734057,51.1,50.6,17.9,19.9,30.3,33.3,73.8604,2017,-2.3988
New Orleans,100.624,102.095,0.458375,50.2,50.3,23.7,22.4,36.1,32.6,66.2721,2017,-6.18729
Idaho St.,98.4269,115.081,0.142134,50.2,56.5,19.3,18.2,22.0,32.4,68.9527,2017,-19.9256
Columbia,100.953,106.772,0.34425,49.7,52.0,18.4,20.2,27.9,31.8,68.9739,2017,-10.9601
IU Indy,106.002,110.041,0.394114,51.6,54.4,16.8,19.0,29.6,29.4,69.4926,2017,-11.1461
Western Carolina,90.033,104.329,0.155142,43.1,52.9,23.2,19.1,31.5,29.0,67.1031,2017,-15.1164
Eastern Kentucky,99.2107,107.316,0.288417,49.4,51.4,19.8,19.2,25.2,32.9,67.7625,2017,-13.2249
Penn,102.876,102.418,0.512823,51.6,48.8,18.9,20.1,27.6,29.4,66.7126,2017,-8.7936
South Carolina St.,99.0413,119.514,0.103324,47.4,54.3,18.0,17.6,28.1,35.8,68.0535,2017,-13.0094
Idaho,102.187,106.036,0.39528,49.9,49.0,18.7,17.7,30.3,25.9,66.2027,2017,-9.14086
Stony Brook,100.601,105.531,0.365818,47.1,50.7,15.2,19.7,29.5,28.8,65.8329,2017,-8.16659
Evansville,106.678,102.969,0.600354,48.8,49.6,17.9,18.5,27.1,27.1,66.6168,2017,-8.749
Saint Peter's,103.068,96.2142,0.688119,51.2,48.1,17.3,20.9,25.5,25.9,61.2535,2017,-7.46914
Virginia,112.525,87.9017,0.944798,52.4,46.1,15.6,20.7,28.3,24.5,58.9518,2017,4.9618
UCF,104.564,92.9561,0.794658,50.4,42.7,22.0,14.7,32.6,25.5,65.7033,2017,-1.7008
Drexel,102.715,109.717,0.319007,49.9,53.1,18.5,17.4,30.4,30.5,70.505,2017,-17.104
Charleston Southern,103.168,117.053,0.189687,48.7,54.3,16.2,16.8,27.4,27.4,68.4979,2017,-13.7087
Northern Iowa,96.7434,97.8279,0.467994,46.7,50.5,17.3,20.9,17.7,28.3,63.3769,2017,-6.67208
South Carolina,109.399,90.0268,0.9039,47.3,45.5,18.4,24.3,34.0,31.6,68.235,2017,1.66342
Lamar,103.331,108.981,0.351535,51.0,51.9,19.5,21.0,31.2,29.4,67.7865,2017,-10.5887
Kentucky,119.074,92.2928,0.949306,52.9,47.5,15.7,19.2,33.5,27.7,72.3782,2017,8.99638
Lafayette,96.0863,112.679,0.138012,49.1,54.5,20.7,18.2,20.0,29.1,69.6818,2017,-15.8031
North Carolina Central,102.31,102.015,0.508304,51.3,45.3,17.8,19.8,31.6,31.2,66.6626,2017,-4.99321
Iowa,113.377,101.923,0.772907,52.5,51.0,18.6,19.1,31.8,32.3,71.3963,2017,-1.78693
Alabama,105.066,92.7699,0.807115,48.2,46.1,20.4,19.8,34.1,26.6,65.2035,2017,-1.88627
Tennessee Tech,98.4538,107.843,0.259701,48.1,51.5,19.2,20.4,29.0,30.1,68.3249,2017,-14.4558
NJIT,98.8996,110.083,0.225836,48.7,55.2,19.7,18.4,30.5,25.2,68.0793,2017,-14.4476
Alabama A&M,91.5007,124.317,0.0286198,44.3,53.7,19.8,14.0,29.3,36.2,64.3721,2017,-23.8382
Dartmouth,99.7172,112.212,0.204629,49.9,53.3,21.7,15.8,27.7,27.0,67.3502,2017,-14.5442
La Salle,109.9,107.954,0.551182,53.3,54.3,18.6,17.7,25.7,27.6,68.5022,2017,-6.88049
Tulsa,104.531,103.286,0.534408,48.9,50.4,21.8,18.4,29.5,28.3,68.2441,2017,-6.08324
Kansas,122.2,95.5535,0.944206,56.1,48.1,17.6,18.6,34.1,29.7,69.9972,2017,10.9345
Grand Canyon,101.442,98.9383,0.57137,48.4,47.8,18.2,20.9,29.1,27.9,69.0491,2017,-3.12573
Michigan St.,112.314,95.8359,0.861119,54.0,46.7,20.5,15.9,29.2,27.3,66.7574,2017,0.379437
Cal St. Fullerton,97.9433,103.916,0.336089,49.1,49.7,20.7,19.6,30.3,27.5,68.6522,2017,-10.8581
Southeastern Louisiana,97.3437,103.918,0.320488,50.2,49.0,22.8,21.6,35.0,30.8,67.4406,2017,-11.7236
UC Riverside,93.9672,105.657,0.206126,45.7,49.8,19.9,19.1,26.0,29.9,67.6649,2017,-16.2344
Clemson,115.967,99.8609,0.848079,51.1,51.9,15.8,20.1,31.4,32.2,66.4008,2017,-0.338216
Central Connecticut,93.5383,113.899,0.0940797,46.7,54.0,21.2,20.2,31.5,32.5,65.1595,2017,-19.447
Coastal Carolina,101.228,105.759,0.37669,48.5,50.3,18.1,16.6,30.5,26.9,68.5425,2017,-10.196
North Carolina A&T,96.116,124.51,0.0484977,47.6,53.1,21.7,14.3,31.8,32.9,63.1905,2017,-25.0795
Washington,106.794,106.397,0.510691,50.6,52.8,18.8,16.4,34.9,31.4,71.2829,2017,-10.8444
Colorado St.,109.082,101.116,0.705185,48.3,46.8,16.1,16.9,31.3,28.8,66.4732,2017,-2.67126
UMBC,108.446,110.876,0.436643,54.0,52.4,16.3,17.7,24.4,27.3,70.6363,2017,-7.32211
Louisiana Monroe,98.8142,106.51,0.29682,47.7,50.5,19.4,16.5,29.5,29.4,65.0555,2017,-17.7842
The Citadel,105.129,116.421,0.236264,49.3,57.9,17.2,19.7,28.0,35.4,80.3823,2017,-14.3693
Hofstra,110.301,112.66,0.439458,51.7,53.1,15.2,15.4,31.1,29.6,67.6872,2017,-10.9115
UMass Lowell,103.86,116.078,0.217712,54.7,53.4,20.8,17.8,27.1,30.7,72.2456,2017,-15.4444
South Alabama,98.9008,106.124,0.307761,48.4,52.2,18.4,22.4,27.2,31.7,69.669,2017,-12.7432
Butler,118.451,97.8115,0.900403,54.6,50.8,15.0,19.6,27.2,27.0,65.8709,2017,5.50749
SIU Edwardsville,95.5708,109.522,0.172656,45.0,52.7,20.3,18.3,31.6,28.5,69.501,2017,-18.9187
Northern Colorado,98.2699,106.159,0.291511,51.0,52.2,20.3,18.2,27.4,25.4,68.716,2017,-12.549
Wisconsin,115.328,93.0862,0.921576,52.1,47.5,17.0,19.5,35.9,25.9,63.0172,2017,5.11989
Florida A&M,93.1311,117.333,0.065581,46.5,53.2,18.5,18.9,26.3,34.7,69.782,2017,-20.1292
TCU,114.768,98.1209,0.858411,52.7,50.4,18.8,18.7,34.1,29.3,66.6913,2017,0.130531
Middle Tennessee,112.133,97.5738,0.831931,54.1,47.9,15.6,19.8,30.1,23.8,64.4114,2017,2.18191
Oregon,118.491,94.8203,0.928432,55.5,46.4,17.1,19.3,32.4,29.5,67.0501,2017,5.99917
Harvard,106.611,102.191,0.619389,52.3,47.4,19.8,18.4,29.6,29.6,66.7693,2017,-4.92714
Florida,117.335,89.9985,0.954794,51.6,45.8,16.9,21.0,32.1,29.5,68.8892,2017,6.32181
Saint Joseph's,102.409,103.477,0.470202,46.6,51.2,17.0,18.0,29.8,26.6,68.6089,2017,-10.8115
Saint Mary's,118.865,94.7245,0.931545,57.8,45.3,17.5,15.3,33.1,21.9,59.8669,2017,3.96796
Texas A&M Corpus Chris,103.267,102.952,0.508797,51.3,51.6,18.8,23.0,29.3,31.1,68.291,2017,-6.39392
Ohio St.,111.912,100.299,0.779,52.2,48.9,19.2,17.5,29.7,28.8,68.0019,2017,-3.0979
Florida St.,116.087,96.1819,0.896893,53.7,47.9,16.4,19.5,33.8,29.8,71.4299,2017,5.88661
Seton Hall,109.7,96.6041,0.81183,49.9,49.0,19.5,17.5,35.7,25.4,67.5086,2017,2.60993
North Carolina,121.639,92.4259,0.95924,51.7,48.1,16.2,18.6,41.3,25.0,71.449,2017,8.31228
Houston Christian,104.867,111.463,0.331495,49.1,53.2,19.3,18.5,35.7,28.6,70.254,2017,-7.58877
Lehigh,106.888,103.336,0.595956,55.4,50.2,19.8,18.6,23.2,24.1,69.6773,2017,-6.10565
Navy,98.8387,103.181,0.378848,47.8,53.0,21.9,23.8,36.9,26.2,64.1582,2017,-11.0707
Saint Francis,102.423,109.585,0.314899,52.8,50.4,20.7,18.7,29.7,32.4,70.0609,2017,0.0
Santa Clara,106.281,102.64,0.598921,52.4,51.8,15.9,19.0,18.3,24.5,62.8321,2017,-6.73422
Loyola Marymount,102.423,103.028,0.483073,50.3,52.2,19.0,21.5,30.0,30.0,67.2049,2017,-7.09781
Delaware,98.4013,108.07,0.253917,46.8,53.2,17.9,15.2,27.1,27.5,65.0184,2017,-13.5144
Miami OH,95.3576,105.85,0.23139,48.6,51.4,20.1,20.7,24.9,31.8,68.6587,2017,-15.4006
New Mexico,105.965,101.56,0.6197,50.2,50.6,18.4,19.0,27.0,27.8,69.0152,2017,-5.31843
