Team,AdjOE,AdjDE,BARTHAG,EFG%,EFGD%,TOR,TORD,ORB,DRB,ADJ T,Season,WAB
Fresno St.,106.968,103.814,0.585198,50.6,51.5,18.1,18.2,27.9,30.6,68.2815,2026,-10.2788
UMKC,93.2011,117.496,0.0651376,45.7,56.3,18.2,16.4,26.4,35.9,69.7326,2026,-21.4882
Baylor,123.409,106.582,0.843668,53.8,52.5,16.5,16.1,37.5,32.2,67.835,2026,-2.1737
Oral Roberts,102.344,113.984,0.224643,49.7,53.6,18.5,14.7,28.4,31.8,67.7258,2026,-17.5669
Ohio,108.282,113.172,0.375666,50.9,53.0,15.5,16.1,28.4,32.8,68.8702,2026,-11.5455
Winthrop,110.379,111.018,0.483411,49.7,51.4,14.7,16.7,34.1,27.7,69.9177,2026,-5.63765
Northern Illinois,95.7079,113.779,0.120359,47.6,55.6,21.8,16.3,30.3,30.0,67.4827,2026,-15.4015
Georgia Tech,106.887,106.567,0.508634,50.0,49.9,18.6,15.6,29.9,30.7,70.9039,2026,-9.6825
Kent St.,110.652,110.04,0.515945,51.9,52.1,18.1,16.4,35.8,29.6,70.5666,2026,-3.87098
High Point,115.692,107.507,0.699266,54.7,50.1,13.0,21.9,32.1,31.7,69.8891,2026,-1.42379
Weber St.,111.067,113.809,0.430357,51.7,54.5,15.7,16.3,31.8,27.7,68.5355,2026,-10.6351
Maine,92.2543,111.858,0.0983341,49.6,50.6,19.1,19.4,19.7,34.3,64.7466,2026,-20.5965
Radford,106.361,113.218,0.327741,51.3,53.0,17.1,18.5,29.8,32.2,70.6754,2026,-11.8157
Kansas,117.818,94.3614,0.927784,51.6,45.2,15.5,14.0,29.5,30.1,67.6097,2026,6.2764
SMU,123.013,104.992,0.860766,55.7,51.4,15.9,17.1,35.4,31.6,68.6221,2026,-0.0122855
Richmond,110.444,110.498,0.498591,52.7,52.0,14.3,17.7,25.0,31.0,67.5743,2026,-10.9254
Providence,120.863,109.167,0.76323,55.0,51.4,16.7,13.1,31.7,30.8,71.3269,2026,-5.08408
Louisville,124.034,98.1689,0.936403,56.4,48.8,16.4,16.7,32.9,26.9,69.7123,2026,4.00758
Davidson,110.132,103.675,0.667046,52.6,50.4,16.1,17.8,28.6,30.4,63.5704,2026,-5.79122
North Florida,106.906,123.761,0.156616,52.9,56.3,17.9,12.7,25.2,37.6,70.5049,2026,-18.9896
Missouri St.,109.303,111.708,0.437747,51.1,52.0,16.7,16.9,32.0,32.1,65.2676,2026,-12.9424
Vanderbilt,127.474,99.3598,0.94611,55.3,48.8,13.3,17.9,31.2,31.6,68.9818,2026,7.30917
Washington St.,114.323,110.452,0.597749,54.7,52.6,18.4,14.6,29.5,28.2,67.8847,2026,-11.3154
Akron,117.195,105.376,0.772507,58.5,50.6,15.5,18.4,33.5,29.9,70.3207,2026,-0.193485
Bowling Green,105.968,105.116,0.523187,51.8,51.0,16.5,18.4,28.7,26.9,68.2338,2026,-9.6626
Memphis,107.893,104.804,0.582753,48.7,48.7,18.9,18.5,35.3,35.6,69.961,2026,-9.62959
Central Arkansas,109.601,108.067,0.540456,54.0,54.9,15.4,19.0,28.8,27.4,67.9099,2026,-6.56392
Murray St.,115.136,112.202,0.573664,53.8,52.3,16.2,16.0,33.0,31.3,71.7907,2026,-5.4067
American,105.24,112.212,0.323523,51.5,54.4,15.6,19.2,26.9,29.4,66.7386,2026,-11.6007
Notre Dame,115.013,107.378,0.687825,52.3,51.8,17.0,14.0,31.2,26.7,66.0417,2026,-5.61213
Creighton,114.893,105.329,0.730969,53.1,51.1,16.5,14.0,27.5,29.7,67.3546,2026,-4.00924
Duke,128.158,90.8058,0.981334,56.8,46.2,15.7,18.1,38.1,24.8,65.8029,2026,13.6783
Indiana St.,105.892,108.756,0.42387,52.8,50.2,19.5,14.9,26.2,31.8,68.213,2026,-14.6763
UCLA,124.556,101.784,0.91068,53.9,50.4,13.4,18.1,31.1,32.4,64.6877,2026,3.62387
Pacific,110.452,104.075,0.664597,52.2,50.0,20.1,15.1,35.3,25.0,64.396,2026,-6.80239
Texas A&M,119.858,101.429,0.872123,54.2,50.8,14.6,18.3,32.3,32.5,71.0159,2026,1.60408
North Texas,103.116,101.197,0.553797,46.0,48.4,16.7,21.3,33.5,32.4,64.982,2026,-7.34328
Nevada,114.501,103.804,0.755449,49.7,51.0,14.9,17.4,32.1,27.2,66.046,2026,-1.94428
UTSA,100.523,118.128,0.135185,44.8,53.3,17.5,14.7,30.2,38.7,68.5894,2026,-18.7025
Mississippi Valley St.,91.1195,120.936,0.0371293,45.2,55.5,21.9,17.1,26.4,35.5,67.1984,2026,-24.836
Gardner Webb,95.4189,122.101,0.0554291,47.8,56.9,19.8,15.3,23.2,36.6,69.5975,2026,-23.1862
Prairie View A&M,101.454,111.36,0.255141,47.9,50.4,16.0,19.1,27.1,34.8,70.869,2026,-12.5495
Chattanooga,105.324,118.39,0.206719,54.2,51.7,14.4,13.2,21.8,31.7,67.0498,2026,-15.3494
Georgia Southern,110.007,115.881,0.354739,51.4,52.3,14.6,18.7,28.8,35.2,70.0999,2026,-11.9806
Northern Arizona,105.651,119.304,0.198197,51.7,56.9,16.0,16.6,23.3,33.4,63.7857,2026,-16.691
Nebraska,117.207,93.4953,0.93082,55.4,47.8,14.4,19.2,26.3,27.7,66.8209,2026,7.46527
Yale,118.858,110.425,0.699802,56.1,52.0,14.0,16.4,33.8,29.2,64.6575,2026,-1.46144
Tennessee Martin,97.966,105.532,0.298282,48.7,46.1,21.4,20.0,37.0,32.0,64.2961,2026,-7.96137
Morehead St.,106.384,117.647,0.239173,49.2,50.2,18.0,15.4,35.8,35.8,65.3322,2026,-9.05495
Tennessee,121.492,95.5174,0.940821,51.6,47.7,17.1,16.3,45.1,27.9,65.2248,2026,4.12517
Texas St.,104.437,109.601,0.364697,50.0,52.0,18.6,18.5,33.9,28.4,66.1456,2026,-9.74589
Jackson St.,100.941,118.208,0.139924,45.7,53.0,19.4,16.5,29.7,37.2,69.5775,2026,-13.9401
Mississippi,114.059,101.694,0.789129,50.4,50.5,14.0,16.4,28.3,32.6,66.0708,2026,-4.44463
Wyoming,115.102,107.377,0.689738,52.0,52.2,16.4,16.7,34.7,27.5,66.0504,2026,-5.33149
Minnesota,115.956,102.132,0.811499,54.2,51.9,16.6,17.1,27.2,29.8,62.6501,2026,-3.92575
Illinois,131.945,98.2147,0.967553,55.1,47.6,13.2,11.6,38.7,27.0,65.7183,2026,6.56941
LIU,103.643,109.78,0.340406,53.3,49.8,19.0,18.9,34.3,32.6,67.8289,2026,-5.76905
UTEP,101.133,109.665,0.282638,48.3,51.5,17.4,18.0,26.2,32.8,65.2357,2026,-14.8349
Loyola Chicago,103.214,112.323,0.274362,49.8,52.0,19.8,12.9,30.5,29.7,65.7644,2026,-16.0351
Texas,124.028,106.396,0.853635,54.2,51.2,15.3,13.4,35.7,26.9,67.0987,2026,-0.201561
Maryland Eastern Shore,93.1341,116.463,0.0710503,47.8,50.7,23.8,17.9,32.4,33.6,63.27,2026,-17.6574
Western Illinois,92.8387,123.395,0.0365412,44.5,54.2,17.5,14.9,27.0,34.8,66.4794,2026,-23.0375
Fairleigh Dickinson,100.571,119.011,0.126081,47.1,55.2,18.1,16.1,32.0,27.3,64.0533,2026,-16.7258
Cornell,119.762,119.043,0.517314,58.5,55.9,16.0,15.1,30.2,30.6,71.408,2026,-8.33426
West Virginia,108.499,96.5991,0.791827,51.1,48.3,17.5,18.1,31.0,29.0,62.4629,2026,-1.87982
Oklahoma,125.198,105.858,0.87321,55.1,51.2,14.4,15.3,33.6,33.0,66.1495,2026,-0.466977
Queens,114.679,117.113,0.439923,56.6,54.0,14.8,15.0,30.4,33.0,69.5022,2026,-6.95807
Southern Illinois,102.485,99.336,0.588783,49.2,49.0,17.0,18.5,30.9,27.3,68.9853,2026,-9.52134
San Diego St.,112.214,96.1488,0.855308,52.7,48.2,17.2,20.3,29.5,31.1,68.5987,2026,-0.0794197
Nebraska Omaha,106.08,112.618,0.33452,52.2,52.7,16.1,14.1,25.5,28.7,67.1099,2026,-12.3046
East Texas A&M,100.628,111.499,0.235102,49.2,52.9,19.2,17.0,25.7,32.8,68.3885,2026,-14.9893
DePaul,106.764,100.018,0.679317,49.8,49.3,17.8,18.6,30.0,31.1,66.4607,2026,-5.14178
UT Rio Grande Valley,111.311,106.518,0.623906,54.8,47.8,18.5,16.3,28.2,32.1,66.396,2026,-8.14948
Chicago St.,99.9123,118.649,0.121682,45.3,56.7,15.6,20.1,28.3,35.0,65.6422,2026,-19.2469
South Dakota,104.341,113.818,0.268986,49.9,54.5,16.6,15.9,28.7,30.3,69.9607,2026,-11.5539
Montana St.,110.945,107.362,0.593268,53.6,51.7,14.7,15.7,27.0,28.2,65.8985,2026,-8.13578
Oklahoma St.,118.546,107.248,0.75984,52.1,52.9,15.9,16.0,31.3,30.7,72.1759,2026,-0.815862
Wagner,101.987,115.095,0.199325,49.6,50.4,18.5,14.9,32.8,29.6,65.4803,2026,-13.4748
Bethune Cookman,104.119,108.6,0.381168,51.0,49.7,19.2,15.8,30.1,31.7,68.9906,2026,-8.47444
Wofford,108.118,117.043,0.28656,52.5,53.8,13.4,14.9,29.8,29.0,67.8368,2026,-9.46915
Cal Poly,109.452,113.305,0.401819,51.5,53.8,19.9,16.2,30.0,29.6,74.0999,2026,-12.4358
Towson,104.12,104.873,0.47929,46.5,48.5,15.9,15.1,36.0,29.1,63.3989,2026,-8.99441
Delaware St.,88.3561,114.479,0.0484002,42.9,52.9,19.9,19.5,27.7,32.0,65.4907,2026,-19.735
Norfolk St.,101.18,118.277,0.142401,49.3,51.7,18.7,18.8,32.5,32.3,68.1197,2026,-13.3937
Vermont,104.83,112.455,0.308425,53.1,50.4,14.3,14.8,26.2,23.0,64.7046,2026,-9.42558
Liberty,117.547,112.955,0.612611,59.8,53.1,13.7,17.2,19.1,32.6,63.8977,2026,-2.18381
UNC Wilmington,110.654,106.815,0.600138,50.9,47.2,15.0,15.0,35.4,26.7,64.8972,2026,-2.79054
Le Moyne,100.767,113.552,0.202025,52.7,49.3,19.1,15.0,25.2,29.1,69.467,2026,-13.7871
Presbyterian,102.409,112.518,0.253007,51.0,51.2,19.3,15.7,33.1,30.6,64.1967,2026,-13.7388
Michigan,127.651,91.0411,0.979903,58.1,44.7,16.7,15.5,35.4,27.7,71.2159,2026,14.0041
Bellarmine,114.987,127.763,0.2294,59.4,59.4,15.5,15.0,22.4,34.2,64.5961,2026,-14.3895
East Carolina,103.612,111.276,0.305619,46.4,52.3,17.1,16.2,33.4,32.5,68.6552,2026,-13.8194
Northwestern,116.455,103.747,0.790648,51.7,51.0,13.0,17.5,28.1,34.7,65.1055,2026,-3.65244
Eastern Illinois,96.6895,112.649,0.147178,45.7,50.8,18.6,19.3,28.2,35.2,65.6401,2026,-15.1792
Buffalo,111.246,115.732,0.38828,55.4,55.1,16.1,17.9,27.1,31.1,66.4521,2026,-10.4175
Northern Kentucky,108.939,110.154,0.468156,53.2,54.2,16.3,18.6,32.2,31.6,70.0032,2026,-9.60962
Valparaiso,107.554,107.238,0.508469,47.6,50.5,15.7,16.9,32.5,30.1,65.1111,2026,-8.28365
Mercyhurst,101.311,111.493,0.249492,49.5,50.1,14.3,18.7,26.4,29.9,64.5885,2026,-13.2868
Elon,108.007,116.386,0.297487,52.2,54.0,15.9,16.4,32.2,33.5,66.8303,2026,-13.2336
Appalachian St.,105.333,106.996,0.455082,49.9,47.5,15.3,14.0,32.0,29.0,62.9813,2026,-9.15414
West Georgia,102.136,113.192,0.234701,49.6,53.4,15.9,14.7,31.5,29.0,69.0646,2026,-12.4493
Cleveland St.,109.641,123.593,0.201404,54.2,57.2,17.8,15.1,27.0,36.6,69.5997,2026,-16.8956
Mississippi St.,112.859,105.538,0.683792,51.5,50.9,16.1,12.8,29.8,30.7,69.4975,2026,-5.57588
Utah Tech,111.237,112.714,0.462145,53.3,50.9,17.6,16.9,28.1,34.5,66.4423,2026,-8.12777
St. John's,119.803,94.0932,0.941475,51.0,47.4,14.7,19.4,35.9,30.2,69.6038,2026,7.27093
Long Beach St.,104.256,110.787,0.332091,50.6,53.7,18.0,17.5,26.2,27.8,68.421,2026,-15.6947
Samford,107.771,113.851,0.347231,53.1,51.9,13.4,13.0,25.3,25.7,67.3379,2026,-9.76389
Eastern Washington,113.161,112.104,0.526961,53.7,54.9,17.7,16.2,31.3,30.8,67.8043,2026,-12.0953
Kansas St.,112.746,105.647,0.678738,53.3,52.5,17.4,17.1,29.2,33.9,72.6722,2026,-6.6452
Pepperdine,105.67,113.257,0.310585,47.6,54.2,18.3,16.5,29.1,34.0,68.3865,2026,-15.0789
Charleston,106.73,108.717,0.44717,50.5,49.2,15.7,14.7,29.9,32.3,67.7279,2026,-6.24435
UC San Diego,106.249,102.234,0.608951,52.6,48.4,16.5,16.8,26.1,27.0,67.1955,2026,-5.84308
Grambling St.,96.3191,107.281,0.224519,48.8,50.0,21.2,20.8,30.3,32.5,67.5129,2026,-14.8461
Texas Southern,102.067,114.275,0.214293,49.7,52.5,18.5,16.5,28.8,31.2,68.6677,2026,-12.9665
Central Connecticut,104.459,117.436,0.206428,51.6,50.2,16.2,14.0,27.5,30.4,64.8418,2026,-9.43512
VMI,98.7482,124.509,0.0650225,47.6,57.0,15.3,15.7,25.6,37.2,66.8284,2026,-22.3354
Auburn,124.177,105.842,0.862616,52.3,53.6,14.7,16.3,37.6,32.1,67.352,2026,0.192333
New Orleans,108.644,111.123,0.435519,49.6,49.0,20.5,14.9,35.6,34.5,69.7569,2026,-10.5702
Idaho St.,108.795,116.942,0.303566,51.8,54.5,17.0,14.7,32.8,27.9,65.2315,2026,-14.1082
Columbia,107.857,110.765,0.424094,53.5,51.2,19.3,15.0,36.1,27.2,66.8197,2026,-7.77355
IU Indy,106.146,117.488,0.237308,52.2,58.2,15.9,19.2,28.7,35.6,73.6701,2026,-20.0373
Western Carolina,109.357,113.974,0.383302,50.4,54.9,16.8,14.5,35.4,26.3,67.8963,2026,-10.713
Eastern Kentucky,108.567,120.919,0.224577,52.1,56.1,16.9,14.8,32.5,31.7,67.2466,2026,-16.5314
Penn,106.558,105.393,0.531553,50.3,51.7,15.4,17.8,30.3,30.5,69.0243,2026,-5.99711
South Carolina St.,95.4139,117.386,0.0844562,46.8,53.9,20.8,18.8,31.4,37.6,68.8466,2026,-17.4188
Idaho,108.827,106.174,0.570481,51.9,50.3,15.0,15.2,28.9,24.2,67.4242,2026,-8.85448
Stony Brook,105.207,110.188,0.370036,50.2,50.7,16.8,17.1,28.0,32.4,66.1707,2026,-10.6731
Evansville,102.35,114.29,0.219447,49.3,55.1,19.1,15.4,22.0,30.2,66.9555,2026,-17.6696
Saint Peter's,103.217,109.786,0.329708,46.4,48.1,17.7,20.0,37.0,34.7,65.4638,2026,-8.39186
Virginia,122.257,95.8398,0.942655,54.6,45.3,16.0,15.6,37.9,29.2,65.5776,2026,7.77207
UCF,119.998,105.69,0.811553,52.8,52.4,15.7,15.8,34.4,28.5,69.1161,2026,2.12936
Drexel,102.63,105.136,0.431078,50.7,47.1,19.0,16.4,31.2,31.0,64.1947,2026,-11.7987
Charleston Southern,104.866,112.231,0.314182,54.1,46.9,18.5,12.8,29.4,30.3,71.5742,2026,-13.3221
Northern Iowa,109.77,98.5687,0.775178,54.2,47.2,14.6,18.1,22.0,26.3,62.1869,2026,-5.26859
South Carolina,111.767,104.634,0.681016,50.3,51.6,14.5,14.6,27.2,32.1,66.3026,2026,-6.13697
Lamar,102.752,110.064,0.312062,47.8,50.9,18.1,17.3,35.7,29.4,65.374,2026,-14.1146
Kentucky,119.911,99.9761,0.89002,53.1,48.8,15.0,15.8,33.8,30.1,68.3193,2026,3.30193
Lafayette,100.428,115.395,0.168324,49.3,53.6,15.3,15.1,25.8,28.6,66.8135,2026,-17.0905
VCU,119.284,103.042,0.843344,54.1,48.9,15.2,17.2,32.3,29.9,68.681,2026,1.72063
Wisconsin,127.184,101.645,0.929409,54.5,51.3,12.8,14.4,29.4,28.2,68.694,2026,5.38577
Alabama,129.513,102.8,0.934411,55.4,49.2,13.0,12.6,31.8,32.8,73.0592,2026,6.55704
Tennessee Tech,101.795,117.211,0.164981,48.9,51.5,19.1,15.1,31.3,30.7,67.0445,2026,-14.6146
NJIT,97.2965,112.038,0.164872,46.7,50.0,17.1,16.2,26.2,32.1,68.0487,2026,-12.4155
North Alabama,99.893,117.973,0.128631,48.0,55.2,17.5,14.5,31.2,32.2,64.8243,2026,-17.0855
Alabama A&M,104.303,116.821,0.213598,49.2,52.1,16.5,16.6,27.5,29.5,65.228,2026,-11.6027
Cal Baptist,107.494,100.31,0.688994,48.6,46.4,18.1,17.1,37.8,27.2,65.9312,2026,-2.29221
Dartmouth,104.534,113.464,0.280361,51.8,52.7,17.6,13.8,23.7,29.7,69.539,2026,-11.5772
La Salle,105.97,109.663,0.402753,45.4,55.0,18.2,17.1,33.7,32.4,65.76,2026,-14.822
Tulsa,120.955,108.26,0.781618,56.5,49.9,15.2,15.5,32.0,29.0,67.7787,2026,-0.99663
Incarnate Word,108.597,118.075,0.27643,50.2,54.5,17.2,15.7,32.1,32.0,65.4575,2026,-13.7448
St. Thomas,113.944,107.912,0.651483,59.4,50.9,13.8,17.1,22.3,27.1,68.3885,2026,-4.97745
Grand Canyon,111.092,97.5594,0.816652,51.7,47.4,17.6,17.3,31.3,25.3,68.013,2026,-3.09773
Michigan St.,122.919,96.1855,0.943765,53.6,48.6,17.1,14.8,38.5,22.6,65.9808,2026,7.45371
Cal St. Fullerton,107.599,109.686,0.444981,51.4,54.3,15.2,19.5,24.6,28.3,72.8752,2026,-9.33561
Southeastern Louisiana,99.3828,110.178,0.233998,46.7,52.4,18.4,19.1,28.6,31.4,65.4255,2026,-16.5234
UC Riverside,103.616,110.671,0.319208,48.9,52.7,19.0,15.5,27.8,30.0,68.4678,2026,-15.2753
Clemson,116.563,97.0037,0.892103,52.6,48.9,14.2,17.5,28.1,25.7,64.2733,2026,3.1863
Colorado,118.017,106.815,0.758956,53.2,52.9,14.5,15.4,29.0,29.8,68.609,2026,-2.66244
Coastal Carolina,101.793,107.457,0.349158,47.9,46.8,15.2,12.3,26.9,27.6,67.0828,2026,-8.93375
North Carolina A&T,104.37,117.173,0.209052,50.7,52.9,18.6,14.1,31.7,28.6,68.5207,2026,-15.1841
Washington,116.768,102.216,0.822096,51.2,50.2,15.3,14.3,34.6,28.5,67.0562,2026,-2.95712
Colorado St.,118.249,109.143,0.71534,58.0,53.1,18.6,15.3,30.0,29.0,62.9824,2026,-2.94852
UMBC,107.582,109.233,0.456326,53.9,49.2,14.1,15.2,25.1,25.6,66.0071,2026,-5.10862
Louisiana Monroe,101.113,122.305,0.100816,47.8,57.1,16.9,15.7,25.1,35.4,70.2508,2026,-23.1648
The Citadel,99.9996,120.644,0.103562,49.5,57.5,16.3,14.7,27.9,31.5,64.1805,2026,-18.5032
Hofstra,113.17,104.895,0.70541,51.5,45.9,16.1,15.0,34.9,30.5,64.7138,2026,-4.65975
UMass Lowell,102.675,117.136,0.180166,49.8,53.5,18.0,14.2,32.7,29.4,69.3194,2026,-13.6519
South Alabama,107.142,109.289,0.443204,52.7,50.0,13.2,18.2,25.2,31.3,64.6232,2026,-7.49229
Butler,117.234,105.589,0.769084,50.9,51.9,15.9,15.1,34.6,30.0,68.8998,2026,-4.17257
SIU Edwardsville,98.8756,106.355,0.301833,49.5,45.6,17.9,17.0,30.1,31.6,64.4167,2026,-10.612
Northern Colorado,112.289,109.807,0.563894,55.7,50.1,15.4,12.4,27.2,24.2,68.4618,2026,-7.04678
Iowa,122.127,100.204,0.906819,56.6,52.7,15.2,21.0,30.1,28.0,63.0271,2026,1.95729
Florida A&M,98.8439,109.394,0.237522,49.2,51.2,21.5,19.1,30.9,30.9,67.9808,2026,-11.8007
TCU,114.852,99.6424,0.836672,50.9,51.0,15.5,19.7,34.4,29.2,67.5796,2026,2.38285
Middle Tennessee,109.686,109.116,0.514959,51.6,51.0,17.1,15.0,30.7,28.5,65.5498,2026,-8.79472
Oregon,111.795,103.517,0.707805,49.5,50.9,17.6,15.7,32.3,32.3,65.9328,2026,-6.26044
Harvard,105.351,105.146,0.505614,53.2,50.4,17.4,17.1,26.8,28.2,63.1221,2026,-7.54012
Florida,126.093,92.2727,0.973172,53.5,46.3,16.5,15.4,43.2,24.8,70.3985,2026,8.54139
Saint Joseph's,108.386,101.331,0.684371,49.3,47.6,16.9,15.2,31.4,30.9,67.9636,2026,-4.00963
Saint Mary's,119.365,97.5471,0.910624,52.9,46.7,16.4,15.2,37.6,23.8,65.3021,2026,4.01784
Texas A&M Corpus Chris,104.053,105.276,0.466472,49.5,50.1,19.4,19.0,31.7,28.8,65.9267,2026,-9.04158
Ohio St.,125.21,101.587,0.917159,56.5,50.3,15.4,15.8,30.8,30.0,66.1615,2026,2.89961
Florida St.,119.438,103.955,0.83155,52.3,52.2,15.2,19.0,30.8,34.1,70.6082,2026,-1.7597
Seton Hall,108.757,96.3265,0.801515,47.6,47.3,16.7,21.5,35.6,31.9,65.1567,2026,-0.253708
North Carolina,121.413,100.006,0.902966,54.6,48.2,14.0,13.6,31.4,28.1,67.9856,2026,4.93088
Houston Christian,101.635,113.892,0.212569,49.7,54.2,18.9,17.6,29.9,32.5,64.1066,2026,-14.9365
Lehigh,102.587,112.783,0.251678,53.3,50.6,17.5,16.3,22.8,31.7,66.869,2026,-12.0327
Navy,106.467,105.423,0.528297,53.2,48.0,16.8,18.3,31.6,26.9,65.1672,2026,-4.2249
Saint Francis,100.549,122.461,0.0938818,48.9,58.9,18.4,18.4,27.5,33.1,69.9872,2026,-19.3917
Santa Clara,125.006,103.75,0.895045,54.6,51.8,15.6,20.1,36.7,32.3,69.2574,2026,2.15057
Loyola Marymount,106.469,105.43,0.528141,51.8,48.9,17.5,16.6,26.7,32.0,67.1949,2026,-10.1376
Delaware,105.68,115.094,0.272628,53.3,51.5,18.2,14.0,20.8,31.1,63.1405,2026,-16.0903
Miami OH,116.679,107.593,0.717547,59.2,50.8,14.5,17.5,25.3,28.1,69.9417,2026,2.46375
New Mexico,116.445,102.128,0.81887,53.6,49.6,15.3,19.1,30.3,27.6,69.8293,2026,-0.39063
Coppin St.,91.7062,119.468,0.0455942,45.9,55.4,22.3,17.5,30.4,34.8,68.5691,2026,-19.1723
Temple,111.719,110.147,0.540644,50.2,50.7,13.7,15.5,29.8,30.3,64.8978,2026,-10.282
Monmouth,106.36,106.733,0.489939,49.6,50.1,16.6,19.9,31.2,32.8,66.8922,2026,-9.97941
Southern,106.101,113.428,0.316925,49.1,53.2,16.5,18.6,31.4,31.3,69.7975,2026,-10.9465
Southern Miss,104.618,108.832,0.388381,49.0,51.4,18.4,17.8,32.5,28.8,69.0918,2026,-10.9466
California,113.772,102.155,0.775329,52.2,49.6,15.0,16.1,25.8,30.3,67.8607,2026,-0.611677
