Team,AdjOE,AdjDE,BARTHAG,EFG%,EFGD%,TOR,TORD,ORB,DRB,ADJ T,Season,WAB
Northern Arizona,99.7676,108.772,0.270178,49.9,53.0,19.6,18.4,33.1,28.0,62.0877,2014,-11.8709
Nebraska,108.784,95.7502,0.812706,48.3,47.6,16.7,19.0,25.7,29.0,64.478,2014,1.28851
Yale,102.065,101.955,0.503114,46.2,50.2,19.7,18.6,34.0,25.3,63.2025,2014,-5.89071
Tennessee Martin,103.342,118.527,0.171273,48.1,58.8,16.2,19.5,30.0,32.7,67.5644,2014,-17.375
Morehead St.,102.504,105.07,0.429401,49.3,51.0,22.1,20.6,38.1,27.5,67.5695,2014,-6.32786
Tennessee,118.7,94.0308,0.935787,49.8,46.5,16.8,16.9,39.7,27.5,61.1076,2014,0.408751
Texas St.,95.3797,103.194,0.287908,47.5,51.9,21.5,19.2,29.7,28.9,61.16,2014,-16.3623
Jackson St.,93.7794,106.995,0.180026,45.2,49.4,21.9,21.2,33.4,30.3,65.1345,2014,-15.1829
Mississippi,111.704,102.744,0.72342,48.2,48.4,15.9,19.9,33.1,35.5,67.8421,2014,-2.60605
Wyoming,105.53,100.603,0.634098,52.7,46.2,16.9,16.6,18.1,31.6,59.0763,2014,-5.58558
Minnesota,114.928,99.0696,0.846523,51.6,48.7,18.1,18.7,31.4,31.2,63.0479,2014,0.545882
Illinois,105.986,93.7864,0.803181,46.5,48.1,16.5,18.7,31.2,29.3,61.1068,2014,0.347919
LIU,103.172,118.861,0.164112,49.4,54.6,18.6,15.6,31.0,33.9,66.059,2014,-15.0945
UTEP,106.538,99.3327,0.69112,50.6,44.5,20.2,17.4,32.2,32.9,62.7125,2014,-2.60928
Loyola Chicago,102.86,108.584,0.349135,51.9,51.2,20.7,18.1,26.8,31.5,61.7655,2014,-15.3316
Texas,112.927,97.4015,0.845643,47.4,46.5,17.5,16.3,39.6,30.2,66.6803,2014,3.65212
Maryland Eastern Shore,99.8255,121.149,0.0974106,45.0,54.3,18.7,19.0,32.3,35.9,64.8522,2014,-18.5761
Western Illinois,94.5708,103.761,0.256068,49.1,48.6,21.6,18.7,24.9,28.6,60.5786,2014,-14.2456
Fairleigh Dickinson,101.455,113.553,0.214927,47.7,51.2,17.6,18.4,30.3,38.1,64.6105,2014,-13.9123
North Dakota St.,114.628,103.624,0.761446,54.5,49.8,15.6,17.1,30.6,27.9,62.0456,2014,0.321368
West Virginia,115.709,102.508,0.80109,50.4,50.6,14.2,18.5,32.4,32.5,66.1607,2014,-1.78647
Oklahoma,118.721,100.169,0.875888,51.7,49.7,15.7,17.8,32.4,30.4,69.6278,2014,4.10366
Southern Illinois,106.942,105.391,0.541895,49.4,50.5,18.9,19.8,33.8,31.2,61.4138,2014,-10.9307
San Diego St.,110.004,91.339,0.894572,46.7,44.4,15.2,20.6,36.1,29.4,62.0093,2014,6.06186
Nebraska Omaha,104.397,105.031,0.482595,49.6,51.6,17.2,20.6,28.4,31.1,72.1135,2014,-7.9158
DePaul,105.837,107.24,0.462207,47.6,53.9,19.7,19.1,33.8,32.0,65.6007,2014,-7.55293
UT Rio Grande Valley,94.5166,106.335,0.205069,45.3,50.8,17.8,21.1,29.2,34.6,64.1479,2014,-17.9513
Chicago St.,98.0432,109.601,0.217296,46.8,52.5,17.1,22.1,27.0,37.0,67.5416,2014,-12.482
South Dakota,101.055,109.916,0.275554,48.7,51.6,18.9,15.9,25.7,30.5,65.3547,2014,-11.6573
Montana St.,95.479,109.255,0.175089,48.0,53.8,18.0,19.6,25.8,27.4,63.939,2014,-13.0675
Oklahoma St.,116.154,95.5377,0.904398,52.4,46.3,14.7,20.0,28.0,32.0,67.2603,2014,1.38293
Wagner,97.9655,100.647,0.422972,46.2,44.3,18.1,18.9,34.4,31.7,66.3272,2014,-7.52212
Bethune Cookman,96.7721,117.696,0.0952589,45.7,51.7,19.7,19.7,31.8,38.7,60.4351,2014,-20.3498
Wofford,100.351,102.814,0.430752,48.8,49.5,16.4,19.7,30.9,29.0,60.1345,2014,-6.43241
Cal Poly,102.644,104.974,0.435808,46.0,49.3,14.7,18.1,30.9,33.2,58.3629,2014,-10.5993
Towson,109.437,107.845,0.542036,50.5,45.7,17.5,12.8,34.6,30.8,63.5888,2014,-3.26532
Delaware St.,97.8728,113.407,0.15523,46.3,49.5,19.5,18.1,29.0,35.7,57.9334,2014,-15.6488
Prairie View A&M,96.1466,113.296,0.131526,46.8,51.8,20.4,19.5,31.1,36.9,65.4855,2014,-17.0489
Alcorn St.,93.8593,110.544,0.132211,45.2,49.5,17.8,19.1,28.6,34.5,61.8342,2014,-14.7641
Liberty,102.19,112.421,0.250253,49.9,51.0,20.5,15.1,38.0,29.9,62.5572,2014,-16.5674
Cal St. Bakersfield,100.652,106.404,0.345449,49.5,49.0,21.0,19.0,34.3,31.5,63.4365,2014,-14.144
Presbyterian,95.1746,118.731,0.0728822,50.1,54.1,19.1,15.0,21.6,34.5,63.4213,2014,-21.5938
Michigan,125.521,100.627,0.927042,55.7,49.4,14.8,17.1,29.4,30.5,60.5779,2014,7.74294
East Carolina,107.041,110.872,0.400264,51.3,51.9,18.3,18.1,29.3,35.4,63.5183,2014,-9.81359
Northwestern,99.3406,95.4391,0.613195,46.1,45.9,17.3,16.4,22.5,30.6,60.0272,2014,-4.18251
Eastern Illinois,99.5938,111.735,0.210346,48.7,53.6,20.1,17.8,30.6,30.7,63.6384,2014,-13.5697
Buffalo,110.705,104.215,0.667023,50.2,47.1,18.5,19.2,35.1,31.4,66.1819,2014,-4.83742
Northern Kentucky,103.227,117.55,0.183291,50.6,53.3,17.8,16.8,28.4,32.2,61.4013,2014,-15.9717
Valparaiso,103.095,103.869,0.478531,51.4,46.1,22.6,16.1,32.7,31.1,63.3575,2014,-8.46725
Elon,104.717,106.898,0.441018,52.3,49.0,17.6,16.8,26.9,31.8,64.4356,2014,-7.60622
Appalachian St.,91.8368,110.379,0.107656,44.2,52.7,18.7,18.9,33.4,31.3,64.3568,2014,-16.4136
Cleveland St.,109.828,102.825,0.680841,52.7,47.8,19.3,19.3,31.9,31.5,62.4257,2014,-4.08393
Mississippi St.,101.221,103.222,0.443955,48.5,51.1,20.2,20.3,28.6,31.5,66.3821,2014,-8.92973
St. John's,108.25,95.8119,0.802758,48.7,46.5,15.6,19.2,31.1,30.8,66.1393,2014,-0.202738
Long Beach St.,104.422,103.477,0.526103,48.6,49.8,18.2,18.7,34.5,33.5,64.4587,2014,-7.78945
Samford,100.42,117.659,0.139199,51.8,53.3,18.9,17.1,27.1,33.7,65.2736,2014,-15.2062
Eastern Washington,106.686,110.985,0.388341,51.9,50.4,17.5,14.8,29.9,30.2,69.045,2014,-10.5948
Kansas St.,108.382,93.6403,0.843076,48.7,45.3,18.5,19.0,34.7,33.2,62.8283,2014,0.555065
Pepperdine,107.74,107.497,0.506497,51.1,50.0,18.1,15.1,30.9,32.4,64.9049,2014,-7.41057
Charleston,99.3881,99.9487,0.483835,47.3,45.5,20.3,15.1,34.8,27.9,60.606,2014,-11.5093
Grambling St.,95.1765,122.823,0.0505643,46.5,57.4,21.9,18.3,30.6,36.1,66.3702,2014,-19.2318
Texas Southern,106.856,113.33,0.337046,51.7,50.2,19.3,15.8,33.6,31.2,65.6128,2014,-9.64139
Colorado,107.393,96.7247,0.769092,48.3,49.4,19.7,17.8,34.0,26.1,64.9465,2014,2.44782
VMI,108.791,111.321,0.434295,49.9,49.9,13.6,15.6,31.3,32.9,73.1171,2014,-7.9169
Auburn,111.02,104.567,0.665681,48.9,49.8,17.9,18.8,31.7,33.1,65.9585,2014,-5.37188
New Orleans,95.3992,113.385,0.120651,46.7,53.2,23.4,19.7,34.1,33.1,69.847,2014,-10.1324
Idaho St.,103.89,112.6,0.283768,49.4,53.9,18.9,19.2,35.4,31.8,62.6254,2014,-13.2899
IU Indy,97.3632,114.509,0.134075,46.5,54.1,17.2,15.3,22.7,31.9,64.326,2014,-19.6354
Western Carolina,103.22,110.581,0.311708,48.2,50.5,17.8,19.8,35.4,32.7,65.6701,2014,-9.79295
Eastern Kentucky,112.592,108.538,0.60391,56.7,55.7,15.8,24.2,23.0,34.0,64.0292,2014,-3.19437
Penn,99.1695,106.345,0.309313,49.7,48.9,22.9,18.2,28.6,34.5,68.0802,2014,-12.826
South Carolina St.,91.886,112.576,0.0882347,43.5,50.2,22.5,17.7,35.5,34.3,64.618,2014,-15.8765
Idaho,105.596,112.601,0.323282,50.3,51.5,16.9,15.1,30.7,30.8,65.3683,2014,-12.4924
Stony Brook,104.858,105.259,0.489023,50.0,48.1,18.7,19.0,34.0,26.9,64.0737,2014,-5.13925
SIU Edwardsville,100.492,113.316,0.200821,52.3,55.5,20.1,19.5,29.2,33.2,65.5042,2014,-15.3653
Saint Peter's,97.8485,104.361,0.32278,45.7,47.6,18.7,18.1,30.9,31.6,60.4764,2014,-10.9195
Virginia,115.158,90.2415,0.942884,50.8,44.2,16.5,18.4,33.9,25.8,59.2456,2014,8.23318
UCF,107.279,106.576,0.518907,49.0,51.9,20.0,17.2,38.1,33.1,65.8906,2014,-7.60752
Drexel,104.52,102.054,0.568223,46.6,47.2,12.9,17.1,28.9,29.7,62.1337,2014,-6.32778
Charleston Southern,106.189,110.177,0.395564,51.3,51.9,16.1,16.9,29.9,29.6,65.5214,2014,-12.6042
Northern Iowa,113.612,104.617,0.720816,52.7,51.1,16.1,17.1,25.9,27.9,63.8389,2014,-5.96005
South Carolina,107.17,101.84,0.642586,46.5,49.2,21.3,20.0,39.4,33.9,65.1799,2014,-6.52351
Lamar,94.7074,113.191,0.114022,46.7,54.5,20.2,18.5,27.6,34.2,66.7908,2014,-21.078
Kentucky,117.704,96.9209,0.903282,49.9,46.0,18.1,16.1,42.0,29.7,63.9248,2014,3.95596
Lafayette,109.39,115.87,0.340332,53.7,54.3,18.9,17.7,27.4,33.7,64.3323,2014,-13.5904
VCU,108.84,90.4897,0.893156,47.9,47.8,17.2,25.6,34.9,30.8,68.8451,2014,3.69986
Iowa,121.694,99.9485,0.905839,51.1,47.4,15.9,18.8,37.6,29.0,68.9122,2014,1.19962
Alabama,108.814,98.6808,0.754747,49.4,47.0,18.3,19.3,30.0,34.5,61.7179,2014,-6.0898
Tennessee Tech,100.986,108.213,0.311119,50.0,51.5,22.4,19.5,35.5,31.6,66.1187,2014,-10.6107
NJIT,95.8034,110.912,0.156557,48.0,50.3,18.6,18.8,26.1,32.7,66.8119,2014,-12.3009
Alabama A&M,92.3139,105.411,0.178623,46.3,45.2,19.8,20.2,27.6,34.2,63.8306,2014,-12.2907
Dartmouth,102.702,110.48,0.301637,49.2,51.8,18.8,19.6,31.6,27.2,62.185,2014,-10.3056
La Salle,106.461,100.068,0.67088,46.4,48.1,17.5,17.6,33.1,32.5,62.6655,2014,-5.1103
Tulsa,106.221,96.452,0.752033,49.2,46.4,16.7,20.3,30.2,29.6,66.3928,2014,-3.44991
Incarnate Word,101.969,112.089,0.251952,52.3,51.0,18.4,19.5,31.2,30.0,67.6286,2014,-4.40063
Grand Canyon,105.156,112.151,0.322883,49.2,49.8,18.9,14.5,27.4,29.2,65.1361,2014,-8.64403
Michigan St.,120.115,95.9532,0.929744,54.5,45.8,17.4,17.7,32.9,27.5,64.2548,2014,6.9501
Cal St. Fullerton,100.563,108.604,0.292224,48.1,50.7,17.8,17.0,29.1,29.1,65.3319,2014,-13.7308
Southeastern Louisiana,98.6235,113.177,0.170386,50.0,50.6,18.5,15.9,25.3,33.5,63.0323,2014,-13.8814
UC Riverside,97.5184,108.925,0.21889,46.5,49.3,19.4,17.4,29.3,30.7,65.7573,2014,-15.5962
Clemson,107.214,94.5893,0.808569,47.4,43.9,18.2,17.3,33.8,32.5,58.0482,2014,0.281704
Central Connecticut,97.8341,111.686,0.179051,48.1,50.9,19.9,18.2,28.8,36.4,68.2532,2014,-14.4761
Coastal Carolina,98.8749,102.491,0.398188,48.0,47.5,20.2,18.3,34.2,29.3,65.4996,2014,-7.54742
North Carolina A&T,93.8302,113.558,0.100246,42.7,50.1,22.1,17.9,33.4,32.1,65.1774,2014,-17.8168
Washington,111.767,104.891,0.674836,49.6,51.8,16.5,16.3,32.2,29.2,66.8081,2014,-3.52063
Colorado St.,110.71,108.213,0.565199,46.2,51.5,14.1,16.8,34.7,27.7,64.7944,2014,-7.65453
UMBC,91.5928,110.312,0.105409,45.4,51.3,21.3,21.7,29.1,31.3,66.6744,2014,-15.1094
Louisiana Monroe,96.9995,104.409,0.300163,47.0,49.2,19.7,16.5,30.3,31.3,61.3986,2014,-10.0802
The Citadel,96.7372,118.295,0.0900006,47.7,51.6,19.2,14.8,27.0,34.6,63.5645,2014,-20.0281
Hofstra,105.717,112.803,0.321679,48.4,51.9,18.8,15.3,35.5,30.9,63.5215,2014,-15.8924
UMass Lowell,94.5516,113.409,0.109938,45.6,50.3,20.8,18.2,28.0,36.0,62.9996,2014,-12.2455
South Alabama,103.31,107.662,0.383545,46.3,49.1,18.5,16.4,31.6,31.4,64.1451,2014,-13.1694
Butler,106.447,98.9445,0.698566,47.3,50.1,15.3,17.7,30.4,28.5,61.8503,2014,-5.59803
Evansville,104.598,106.385,0.451451,49.8,51.1,19.2,18.1,26.5,32.3,65.393,2014,-10.4544
Northern Colorado,108.706,115.143,0.340377,53.9,54.1,17.2,19.0,33.4,30.9,62.4302,2014,-8.71098
Wisconsin,123.203,96.6545,0.942184,53.3,47.2,12.7,15.3,28.1,27.4,61.9619,2014,7.95911
Florida A&M,94.5671,108.638,0.168659,44.4,47.8,20.4,20.6,35.6,35.8,69.7758,2014,-13.5146
TCU,100.067,103.417,0.406426,44.6,50.3,17.6,18.9,24.6,39.0,63.8701,2014,-8.76871
Middle Tennessee,105.303,96.1685,0.739531,49.5,46.8,19.2,21.7,34.9,29.4,62.5312,2014,-1.67304
Oregon,118.66,100.67,0.868841,53.5,49.1,16.1,18.9,32.2,31.9,67.2991,2014,2.66501
Harvard,112.56,95.8616,0.863734,52.1,46.2,17.6,21.1,32.3,29.3,63.5542,2014,2.3741
Florida,116.401,89.0609,0.956007,52.2,45.4,17.5,21.3,35.3,28.0,61.0854,2014,11.7697
Saint Joseph's,114.365,98.2329,0.851775,53.9,47.8,18.7,15.3,29.5,27.8,63.933,2014,2.22441
Saint Mary's,112.474,100.474,0.78541,51.4,49.7,18.2,18.1,35.8,29.7,61.2601,2014,-1.71021
Texas A&M Corpus Chris,104.042,110.289,0.338362,51.8,50.9,19.2,18.5,34.3,32.3,60.2057,2014,-9.35664
Ohio St.,108.905,89.2239,0.908234,50.3,45.2,17.2,21.9,29.6,29.6,63.377,2014,4.50923
Florida St.,112.494,98.2218,0.826382,51.7,45.4,21.3,18.9,34.5,35.7,65.2559,2014,1.41123
Seton Hall,109.32,100.541,0.72368,52.4,50.2,18.1,18.2,26.4,28.3,64.0129,2014,-4.95344
North Carolina,113.897,95.3863,0.884898,49.9,47.0,16.9,19.3,38.1,31.3,68.8607,2014,4.27175
Houston Christian,92.0571,111.568,0.0988071,46.3,50.9,22.4,16.4,30.6,33.6,67.5723,2014,-19.6368
Lehigh,97.5115,104.638,0.307634,48.8,48.1,18.0,16.8,26.1,32.4,64.2313,2014,-11.3909
Navy,94.3819,106.639,0.197152,45.8,51.2,20.0,20.8,29.7,29.8,61.6586,2014,-15.6946
Saint Francis,96.4262,111.305,0.16108,47.6,52.4,17.0,17.5,26.0,32.2,61.0018,2014,-15.7142
Santa Clara,107.506,106.538,0.525982,48.6,50.8,15.5,18.0,29.0,33.4,63.5478,2014,-9.92217
Loyola Marymount,105.335,106.715,0.462666,47.1,52.0,17.3,19.7,32.4,36.2,68.0523,2014,-9.25314
Delaware,111.42,106.631,0.623699,50.4,49.4,13.4,16.8,29.1,32.8,70.4086,2014,-1.21581
Miami OH,99.1393,102.597,0.40269,48.3,53.8,20.2,21.7,24.5,29.5,64.8327,2014,-10.0153
New Mexico,113.408,96.3115,0.867516,51.1,45.0,15.9,14.9,32.5,28.2,64.1865,2014,4.54313
Ohio,106.575,103.33,0.587968,52.4,46.2,19.1,18.3,27.4,30.1,63.9178,2014,-4.03456
Coppin St.,100.153,113.233,0.195981,45.3,53.1,17.2,19.3,30.2,36.8,66.1171,2014,-13.685
Temple,110.259,109.245,0.526529,48.0,52.6,15.1,15.9,32.3,33.9,66.2457,2014,-10.4225
Monmouth,96.2901,104.997,0.269826,46.8,51.2,20.5,21.3,33.7,30.9,66.3257,2014,-14.5838
Southern,97.8623,99.9276,0.440244,49.3,42.8,20.5,18.3,32.0,30.1,65.6036,2014,-7.17812
Southern Miss,109.393,100.498,0.726166,50.6,50.2,20.5,23.0,38.6,29.1,62.5023,2014,1.46545
California,111.48,100.488,0.767418,50.7,46.9,15.1,15.0,29.5,29.8,64.447,2014,-0.537602
Georgia St.,114.631,104.851,0.73604,53.1,49.6,11.9,20.1,24.9,34.1,63.9987,2014,-2.04503
Miami FL,110.325,99.1487,0.773525,47.6,47.0,17.2,16.4,33.5,30.4,56.7492,2014,-3.72138
Georgia,108.446,99.7386,0.723621,48.9,45.9,20.0,16.0,35.3,29.8,62.4981,2014,-1.71264
North Dakota,104.416,113.064,0.285963,49.9,55.4,16.4,20.9,30.7,31.7,67.732,2014,-10.6177
Princeton,105.785,98.6634,0.690282,52.8,48.0,17.1,18.8,25.0,25.1,62.7831,2014,-2.42313
Saint Louis,105.511,91.0891,0.844261,49.6,44.4,18.6,21.0,28.8,29.0,65.4848,2014,3.90248
Arizona St.,110.861,97.1336,0.820559,52.4,46.3,16.3,17.0,24.5,30.2,67.2988,2014,1.21374
