
"UC Santa Barbara",104.239,110.813,0.331082,16-15,16,31,53.3,50.6,39.7,31,19.1,14.3,25.2,26.6,67.3571,53.4,51.8,35.4,32.1,0,0,50,45.9,30.5,33.7,67.3571,,,,2024,,,,-10.7097,74.4,
"Arkansas Pine Bluff",101.556,118.326,0.147092,13-18,13,31,51.5,52.6,40.2,32.5,18,15.4,22.9,34,72.0031,48.4,56,36.5,31.4,0,0,55.1,55.4,49.4,38.3,72.0031,,,,2024,,,,-13.2419,75.8,
"Portland St.",98.7451,105.059,0.328981,17-15,17,32,46.8,52,34.3,34.7,16.4,18.6,29.8,28.3,69.3677,45.6,51.1,32.4,35.6,0,0,43.2,54.2,37.6,38.2,69.3677,,,,2024,,,,-11.0927,68.8,
Indiana,109.994,100.182,0.745457,19-14,19,33,52.1,49,37.7,31.6,17.5,14.9,26.9,29.7,68.5652,53.4,47.4,32.4,34.3,0,0,57.3,52.8,27.8,41.2,68.5652,,,,2024,,,,-0.40688,66.4,
Louisiana,105.061,103.22,0.550657,19-14,19,33,50.7,49.9,28.6,40.1,16.8,20.6,30.8,32.9,68.6098,51.7,53.7,32.6,27.9,0,0,43.4,43.9,36.2,32.1,68.6098,,,,2024,,,,-8.65121,73.8,
"Central Michigan",95.8911,103.646,0.290208,18-14,18,32,46.8,47.3,27.4,30.6,17.5,16.2,28.6,30.7,65.3925,47.7,47.7,30.1,31.2,0,0,46,52.2,35.2,40.8,65.3925,,,,2024,,,,-8.26474,66.1,
Brown,104.112,105.519,0.461491,13-18,13,31,49.7,51.2,33,32.1,18.3,16.8,31.9,27.3,67.2717,49.2,52.2,33.7,33.1,0,0,53,51.3,40.7,38.2,67.2717,,,,2024,,,,-11.969,65.5,
"Wright St.",115.807,113.683,0.553011,18-14,18,32,58.5,55.3,33.6,30,16.5,16.3,28.9,28.1,71.5197,58.8,55,38.4,37.1,0,0,51.1,44.7,29.3,37.7,71.5197,,,,2024,,,,-9.35554,76,
"UC Irvine",108.831,100.111,0.723198,24-10,24,34,51.8,46.4,34,35.2,16.7,17.4,31.4,27.4,68.5237,51.6,44.6,34.9,33.8,0,0,54.3,49.2,27.7,30.4,68.5237,,,,2024,,,,-2.85522,75.2,
Furman,108.993,107.625,0.536262,17-16,17,33,52.1,52.9,31,28.5,15.9,16.2,29.4,26.6,68.9234,54.3,53.9,33.2,34.1,0,0,58.3,49.9,48.2,35,68.9234,,,,2024,,,,-10.3088,73.5,
UAB,113.197,106.571,0.666781,23-12,23,35,50,51,40.6,31.5,16.8,16.2,35.4,31.3,67.7493,50.1,50.2,33.1,34.8,0,0,49.6,48.7,31.5,36.6,67.7493,,,,2024,,,,-2.78968,74.3,
Tulane,109.378,107.498,0.549704,14-17,14,31,54.1,51.1,45.5,32.7,15.1,17.3,20.5,32.7,72.879,54.5,50.2,35.5,34.9,0,0,50.4,57.2,35.7,42,72.879,,,,2024,,,,-9.56699,73.1,
FIU,100.186,110.264,0.249316,11-22,11,33,49.7,55.6,28.4,35.9,18.9,24.1,27,37.3,70.3522,49.9,52.9,32.9,40.3,0,0,51.5,55.1,41.7,36,70.3522,,,,2024,,,,-16.3531,66.4,
BYU,119.836,99.9426,0.889688,23-11,23,34,54.8,48.2,25.4,32,15.3,16,32.8,24.6,69.0824,57.5,48.3,34.8,32,0,0,63.4,47.3,50.4,34,69.0824,,,,2024,,,,2.30561,74.2,
"Illinois Chicago",100.782,101.904,0.468208,12-21,12,33,50.6,48.9,26,35.9,17.7,17.4,22.9,28.4,68.2113,48.4,49.2,36,32.2,0,0,53.5,52.4,40.8,35,68.2113,,,,2024,,,,-13.4036,69.2,
Xavier,111.703,99.0345,0.799677,16-18,16,34,49.1,49.5,31.8,29.7,16.4,16,31.9,29,71.118,48.1,49.2,34.2,33.4,0,0,59.7,59.6,32,35.4,71.118,,,,2024,,,,-1.99898,74.6,
Charlotte,108.683,102.14,0.671278,19-12,19,31,50.8,48.5,35.2,31.5,15.5,15.2,26.1,29,62.5593,53.2,49.5,31.3,31.1,0,0,53.6,45,38.2,36.6,62.5593,,,,2024,,,,-5.08352,75.2,
Canisius,100.207,107.123,0.31702,14-18,14,32,49.6,51.2,27.5,28,19.1,16.3,32.8,28.1,67.1157,49.7,51,32.9,34.4,0,0,47.8,51.1,36.1,31.8,67.1157,,,,2024,,,,-13.301,61.9,
"Wake Forest",116.995,99.7394,0.862366,21-14,21,35,54.2,49.1,32,30.1,15.4,16.4,26.4,25.8,68.2764,54,48.9,36.4,33.1,0,0,44.2,42.6,37.4,35.5,68.2764,,,,2024,,,,-1.04708,79.5,
"Florida Atlantic",116.652,102.467,0.816219,25-9,25,34,54.7,49.6,34.8,27.3,16.2,16.4,33.5,29.3,68.1144,56,49.2,35.1,33.6,0,0,50.9,38.9,39.1,36.2,68.1144,,,,2024,,,,1.14106,72.2,
Northeastern,105.359,109.285,0.396347,12-20,12,32,51.2,53.8,29.8,28.3,18.9,17,31.8,27.7,65.7884,53.3,52.3,31.8,37.5,0,0,53.7,51,36.1,38.8,65.7884,,,,2024,,,,-14.1758,74.8,
"Robert Morris",100.02,113.086,0.195913,10-22,10,32,50.3,53.3,28,36.8,20,15.8,33.2,29.5,67.1528,50,54.3,33.8,34.3,0,0,52.1,50.8,42.6,34.8,67.1528,,,,2024,,,,-17.1993,71.9,
Seattle,104.457,99.3398,0.640516,23-14,23,37,50.7,46.3,34.6,35.8,18.4,17.4,29.9,25.6,66.8295,50.1,47.7,34.5,29.1,0,0,49.9,47.5,37.8,33.9,66.8295,,,,2024,,,,-8.23767,73.9,
Villanova,110.439,93.7965,0.867425,18-16,18,34,50.6,48.3,26.8,26,14.7,16.2,24.9,24.3,63.6567,50.5,47.6,33.8,32.8,0,0,52.9,57.2,48,45.3,63.6567,,,,2024,,,,-1.15099,80.8,
Howard,104.681,113.641,0.279989,18-17,18,35,51.7,51.1,42.1,38.4,21.2,16.6,33.3,30.3,67.8774,49.1,50.9,37.2,34.4,0,0,55.4,47.1,39,33.2,67.8774,,,,2024,,,,-12.1792,75.2,
"Utah St.",114.852,101.299,0.809079,28-7,28,35,54,49.8,39,30.6,15.5,16.4,27.8,26.6,68.7692,56.7,52.8,32.5,29.7,0,0,56.3,50.3,33.6,36.5,68.7692,,,,2024,,,,3.09181,71.8,
Marist,96.5242,100.626,0.382578,18-13,18,31,50.8,47.1,29.8,35,18.4,20.4,23.1,26.8,64.6417,49.3,46.8,35.6,31.8,0,0,52.5,43.9,36.4,38.3,64.6417,,,,2024,,,,-10.1198,69.7,
Toledo,111.653,109.568,0.553981,20-12,20,32,53.3,54.5,35.4,26.3,15.1,18.5,29,28.5,69.3801,52,56.4,37.7,34.2,0,0,45.3,46,28.6,37.2,69.3801,,,,2024,,,,-6.48356,75.4,
Denver,105.946,115.876,0.263025,17-17,17,34,51.8,54.7,35,32,14,14.2,27.3,27.6,70.5592,51.2,54.4,35.1,36.8,0,0,45.9,44.7,41,35.5,70.5592,,,,2024,,,,-12.4409,71.8,
"Cal St. Northridge",98.9257,104.855,0.338632,19-15,19,34,48.9,48.3,37.6,39.5,19,18,31.1,26.9,72.731,50.3,47.2,30,33.1,0,0,50.1,59.2,26.4,44.5,72.731,,,,2024,,,,-10.5606,67.5,
Maryland,106.071,95.1147,0.777961,16-17,16,33,46.7,46.7,40.8,33.5,17.5,18.8,31.7,29.1,65.5293,48.8,45.7,28.9,32.8,0,0,47,47.8,37.5,30.1,65.5293,,,,2024,,,,-4.47147,72,
Rice,107.223,109.386,0.442835,11-21,11,32,50.5,52.6,29.9,27.4,17.3,14.8,28.5,29.5,65.9161,50.9,50,33.2,37.9,0,0,54.6,54.3,39.4,38.3,65.9161,,,,2024,,,,-13.08,69.5,
"Abilene Christian",101.1,104.719,0.400231,16-18,16,34,47.1,51.6,37.9,39.9,17.7,20.2,25.9,30.4,68.5681,45.7,53,34.1,32.5,0,0,48.6,47.2,26.4,31.6,68.5681,,,,2024,,,,-11.0648,73.1,
Rider,102.26,106.935,0.374221,15-17,15,32,47.7,49.2,31.9,36.5,17.9,16,31.4,29,67.9637,46.6,47.7,33.7,34.4,0,0,51.1,51.9,28.1,38.2,67.9637,,,,2024,,,,-11.221,75.3,
