
"UC Santa Barbara",108.474,107.964,0.513531,21-13,21,34,54.6,48.9,29.7,32,18.2,17.2,27.5,29.2,65.5189,52.4,50.5,38.1,30.8,0,0,58.3,46.1,47.4,36.9,65.5189,,,,2025,,,,-8.07099,77.2,
"Arkansas Pine Bluff",95.3134,121.795,0.0562847,6-25,6,31,50.3,56.3,32.8,40.5,20.4,16.8,26.3,34.6,71.8328,52.6,58.5,31,35.7,0,0,52.2,59.5,37.9,44.9,71.8328,,,,2025,,,,-20.0093,59,
Toledo,111.178,118.792,0.318248,18-15,18,33,50.5,56.4,35.5,26.5,13.7,15.5,29.8,30.9,68.5849,50.6,55.9,33.6,38.2,0,0,46,45.8,28.6,37.5,68.5849,,,,2025,,,,-8.82403,75.7,
Indiana,113.073,97.6642,0.843536,19-13,19,32,51.1,49.8,33.1,29.6,16.7,16.4,31.5,28.1,68.2795,52.6,50.3,32.1,32.7,0,0,58.4,51.8,33.2,38.9,68.2795,,,,2025,,,,0.949854,70.6,
Louisiana,97.9869,109.669,0.214962,12-21,12,33,45.7,51.3,29.8,43.8,16,19.1,25.9,35.5,66.493,45,53.8,31.3,31.5,0,0,45.3,49.2,38.1,36.9,66.493,,,,2025,,,,-15.6298,72.9,
"Central Michigan",105.013,109.519,0.381506,14-17,14,31,49.8,53.1,35.8,31.3,17.6,18.2,32.1,29.1,67.4685,51.2,52.5,31.3,35.9,0,0,48.9,54.8,33.3,43.9,67.4685,,,,2025,,,,-11.3684,73.2,
Brown,102.535,105.601,0.416115,14-13,14,27,51.1,49.3,28,29.1,17.1,15.7,30.1,30.7,66.0626,52.1,49.2,33.1,32.9,0,0,54.1,47.9,40.5,37.4,66.0626,,,,2025,,,,-8.5992,63.2,
"Wright St.",109.243,113.355,0.395353,15-18,15,33,56.3,53.2,27,34.5,17.8,14.2,28,27.9,67.6215,55.3,52.2,38.6,36.7,0,0,52.3,49.9,37.8,36,67.6215,,,,2025,,,,-13.4335,70,
"UC Irvine",105.763,97.35,0.721767,32-7,32,39,51.7,45.8,36,22.4,18,17.2,27.9,26.5,69.1857,50.7,42.8,35.6,33.9,0,0,60.1,55,35.3,37.3,69.1857,,,,2025,,,,0.123629,79.6,
Montana,111.89,109.039,0.57367,25-10,25,35,56,52.5,35.6,32,16.1,15.5,22.5,29,67.3104,56.9,53.7,36.3,33.6,0,0,49.4,45.6,36.8,35.1,67.3104,,,,2025,,,,-2.99621,74.6,
UAB,116.45,108.926,0.683114,24-13,24,37,50.2,51.2,31.3,28.5,13.8,15.2,37.7,30.3,69.4662,49.8,50.4,34,35,0,0,53.3,49.6,29.3,34.7,69.4662,,,,2025,,,,-6.07654,75.9,
Tulane,107.921,106.477,0.538634,19-15,19,34,51.7,49,35.3,32.7,16,17.5,26.8,32.1,67.1204,52.4,49.1,33.8,32.7,0,0,56.6,60.1,39.4,42.8,67.1204,,,,2025,,,,-8.58533,75,
FIU,96.0408,104.116,0.283246,10-23,10,33,46.1,51.6,36,37.5,19.5,20.6,31,29.6,68.7504,47.4,52.6,28.8,33.3,0,0,47.6,56.8,30.1,39.5,68.7504,,,,2025,,,,-17.4055,70.5,
BYU,126.796,100.218,0.937329,26-10,26,36,57,51.4,30.4,29.4,17.4,16.9,33.7,26.4,67.5785,58.6,49.6,36.8,35.7,0,0,59.6,53,47.6,46.2,67.5785,,,,2025,,,,4.82007,71.3,
"Illinois Chicago",105.66,107.857,0.441103,18-14,18,32,51.1,51.6,35.1,31.6,17.5,15.8,30,27.9,69.3004,51.1,51.6,34,34.4,0,0,56,57.1,39.4,35.3,69.3004,,,,2025,,,,-7.96373,72.1,
Xavier,116.822,98.9511,0.870934,22-12,22,34,54.1,51,36.7,28.6,15.6,17.6,24.4,25.5,69.159,51.2,50.6,39.1,34.4,0,0,62.8,55.4,37.6,37.4,69.159,,,,2025,,,,0.415413,78.9,
Charlotte,104.503,112.679,0.296025,11-22,11,33,48.3,54.2,42.7,37,15.1,14.6,25.4,29.2,65.041,49.6,56.4,31,33.3,0,0,52.2,46.3,40.9,34.5,65.041,,,,2025,,,,-16.3566,75.2,
Canisius,99.3936,121.203,0.0926799,3-28,3,31,51.2,56.9,23.3,31.4,18.5,16.4,18.3,34.3,66.4492,48.4,58.7,36.7,36.2,0,0,47.7,59,41.4,40.9,66.4492,,,,2025,,,,-23.16,75.9,
"Wake Forest",107.73,97.4156,0.760848,21-11,21,32,49.4,47.2,36.1,31.5,16.7,19.7,26.8,31.5,67.4234,52.9,48.2,28.5,30.7,0,0,45.8,57.4,35.2,45.8,67.4234,,,,2025,,,,0.624072,75.6,
"Florida Atlantic",112.455,107.658,0.622772,18-16,18,34,53.4,50.1,33.3,33.3,16.3,16,30.7,31.5,69.1917,53.9,47,35.1,37.1,0,0,56.9,51.7,40.3,35.8,69.1917,,,,2025,,,,-7.75343,70,
Northeastern,104.131,106.846,0.426512,17-15,17,32,51.1,50.3,28,30.3,18.6,18.2,31.4,31.4,67.7313,51.3,49.2,33.7,34.9,0,0,49.7,47.7,34.8,34.7,67.7313,,,,2025,,,,-11.0218,68.7,
"Robert Morris",106.736,104.598,0.557914,26-9,26,35,51.2,50.7,37.6,30.3,18.2,18.7,35.2,28.1,68.2225,50.7,50.6,34.6,34,0,0,60.4,52.2,36.7,35.6,68.2225,,,,2025,,,,-4.0058,71.8,
Seattle,103.005,101.287,0.548207,14-18,14,32,46.5,51.2,42.3,36.7,17,20.9,29.9,27,66.2128,46.3,53.3,31.3,31.9,0,0,51.3,56.3,36.3,38.6,66.2128,,,,2025,,,,-12.0941,71.3,
Villanova,119.031,102.897,0.842243,21-15,21,36,54.5,51.1,29.2,30.4,15.3,15.8,30.3,27.7,63.4518,51.3,50.5,39,34.5,0,0,48.4,59.8,43.7,45.8,63.4518,,,,2025,,,,-2.88548,79.6,
Howard,103.084,115.644,0.210462,12-20,12,32,53.5,52.3,35.7,40.9,21.2,16.5,29,33.8,69.9044,52.6,53.1,36.6,33.8,0,0,57,45.5,38.4,33.5,69.9044,,,,2025,,,,-15.587,76,
"Utah St.",121.276,105.421,0.833577,26-8,26,34,55.3,51.9,37,35.6,16,20.1,34.7,30.3,67.7266,57.5,52.7,34.9,34,0,0,60.9,59.2,42.6,44.4,67.7266,,,,2025,,,,2.2507,70.2,
Marist,96.8422,106.582,0.249353,20-10,20,30,49.9,46.9,22.4,33.2,18.4,16.4,30.6,25.6,64.2514,51.5,44.9,31.4,33.7,0,0,55.8,45.1,37.6,35.4,64.2514,,,,2025,,,,-7.96333,70.8,
"Portland St.",100.838,103.076,0.437206,19-13,19,32,50.5,50,34.3,34.9,18.4,19.6,33.4,30.4,68.4678,51.7,51.6,32,31.7,0,0,48.6,52.7,31.7,39.1,68.4678,,,,2025,,,,-9.25083,63.5,
Denver,100.208,108.652,0.282867,11-21,11,32,50.3,54.3,31.6,49.8,18.5,17.6,26.1,29.1,66.7022,50.5,56.2,33.3,34.1,0,0,43.5,48.5,36.9,37.9,66.7022,,,,2025,,,,-15.8614,74,
"Cal St. Northridge",107.517,105.628,0.550793,22-11,22,33,51.7,50.1,35.6,44.8,18.8,20.2,35.2,24.3,72.421,51.6,46.7,34.7,35.7,0,0,55.3,62.1,30.7,50.8,72.421,,,,2025,,,,-4.9894,72.9,
Maryland,118.622,92.0918,0.948403,27-9,27,36,53.6,47.1,33.1,26.1,14.3,20.1,30.7,28.2,69.7054,52.2,47.8,37.3,30.6,0,0,49.1,49.2,35.4,36.2,69.7054,,,,2025,,,,5.16179,75,
Rice,106.445,108.003,0.458316,13-19,13,32,48.6,47.8,43.3,35.9,17.8,14,33.7,29.6,65.6703,47.8,47.5,33.2,32.1,0,0,50.9,47.7,38.8,36.9,65.6703,,,,2025,,,,-14.0368,68.3,
