
"UC Santa Barbara",104.283,106.701,0.434467,22-10,22,32,50.3,49.7,39.5,32.4,16.8,16.6,33.1,26.2,64.2597,49.4,50.8,34.8,31.8,0,0,50.6,46.2,32.7,35.5,64.2597,,,,2019,,,,-5.84772,71.8,
"Arkansas Pine Bluff",95.2608,111.619,0.139146,13-19,13,32,48.4,51.6,42.4,45,22.1,19.7,29.1,30.7,65.5377,47,50.8,34,35.5,0,0,49.9,55.2,34.3,33.2,65.5377,,,,2019,,,,-13.7911,67.8,
Toledo,109.593,98.8458,0.766196,25-8,25,33,53.2,46.8,26.1,26.8,17.4,15.4,28.1,25.7,67.6002,50.4,46.6,38,31.5,0,0,59.4,41,42.9,34.9,67.6002,,,,2019,,,,0.0781433,77.1,
Indiana,108.306,96.4414,0.791556,19-16,19,35,51,48.2,34.6,29.2,17.9,18.1,28.1,28.1,66.9095,53.1,47.3,31.2,33.1,0,0,51,54.6,33.6,38.2,66.9095,,,,2019,,,,-0.00430352,65.5,
Louisiana,107.392,107.527,0.496382,19-13,19,32,50.9,53.2,35.1,36.9,17.4,20,29.1,31.9,71.8412,50.5,52.3,34.2,36.6,0,0,52.9,45.7,40.4,35.7,71.8412,,,,2019,,,,-6.22114,74.4,
"Central Michigan",110.242,106.316,0.602761,23-12,23,35,51.4,50.1,40,28.8,16.2,18.7,31,33.1,70.9299,48.9,53.6,36.9,29.3,0,0,47.9,42.9,37.8,35.7,70.9299,,,,2019,,,,-3.75491,67.1,
Brown,99.6086,98.2125,0.540492,20-12,20,32,50.4,48,36.7,31.3,20.3,20.9,24.5,27.5,71.0102,50.2,50.1,33.8,30,0,0,50.8,49.7,40.8,41.2,71.0102,,,,2019,,,,-5.45468,72.1,
"Wright St.",107.366,101.021,0.668322,21-14,21,35,51,53.1,35.1,28.6,17.3,20.1,30.8,25.9,65.2037,50.4,52.1,34.6,36.5,0,0,54.5,44.6,40.1,38.3,65.2037,,,,2019,,,,-6.35161,74,
"UC Irvine",108.264,98.6025,0.745539,31-6,31,37,51.3,44.1,28.7,33,17.5,16.7,33.7,27,64.9978,50.1,40.7,35.9,33.9,0,0,48.3,43.3,32.4,33.4,64.9978,,,,2019,,,,0.933967,70.6,
Furman,108.757,97.6086,0.776212,25-8,25,33,55.4,47.9,24.9,24.2,18.4,20.1,28.7,30,66.4232,56.7,48.6,36,31.2,0,0,56,46.1,47,38.9,66.4232,,,,2019,,,,-0.25747,72.3,
UAB,107.168,105.976,0.53212,20-15,20,35,50.4,49.4,31.8,31.6,16.8,17.9,30.6,26.2,65.0297,51.3,48.1,32.6,33.9,0,0,43.2,55.1,34.4,44.7,65.0297,,,,2019,,,,-7.24047,67.3,
Tulane,97.9051,106.104,0.283978,4-27,4,31,47.1,50.6,32.8,31.6,21,15.1,27,30.9,69.6662,46.7,50.7,31.8,33.6,0,0,60.6,51.8,37.6,38.7,69.6662,,,,2019,,,,-17.0708,68.9,
FIU,102.424,106.055,0.401163,20-14,20,34,48.9,53.1,37.9,35.4,17.7,23.4,25.7,34.4,77.802,52.2,53.6,29.3,34.8,0,0,49.4,51,41.2,35.6,77.802,,,,2019,,,,-7.66072,64.8,
BYU,111.028,103.799,0.68444,19-13,19,32,52.8,50.7,40,35.4,15.3,17.6,23.7,27,70.995,54.7,48.3,33,36.6,0,0,54.9,51.1,36.4,36.6,70.995,,,,2019,,,,-2.93375,72.7,
"Illinois Chicago",101.514,102.343,0.476641,16-16,16,32,53.3,48.3,27.8,42,20,17.6,24.9,30.4,70.2537,54.1,46.8,34.9,33.8,0,0,55,53.1,45.6,37.7,70.2537,,,,2019,,,,-9.84485,69.4,
