AdjOE_diff,AdjDE_diff,DRB_diff,y
-0.644999999999996,2.438599999999994,-0.5999999999999979,0
10.537999999999997,5.785399999999996,-5.099999999999998,1
-8.61399999999999,-1.9050000000000011,6.899999999999999,1
7.188000000000002,-4.748499999999993,-9.2,1
-3.5309999999999917,-2.5852999999999895,-11.8,0
8.225000000000009,-1.2359000000000009,2.099999999999998,1
1.4809999999999945,-8.573700000000002,-1.5999999999999979,1
2.3419999999999987,-7.756399999999999,-0.10000000000000142,1
9.564999999999998,-4.305300000000003,-6.700000000000003,1
-16.105999999999995,-11.471900000000005,3.6999999999999993,1
0.21000000000000796,-4.9136999999999915,-14.400000000000002,1
2.331000000000003,1.940100000000001,-1.6000000000000014,0
7.067999999999998,-5.159000000000006,-1.0999999999999979,1
3.7690000000000055,-0.4882999999999953,-3.900000000000002,0
-17.83,-4.033100000000005,2.6999999999999993,0
9.373000000000005,1.8185000000000002,2.099999999999998,1
9.558599999999998,13.860299999999995,-0.6000000000000014,0
-8.644999999999996,-4.156700000000001,4.0,0
9.68589999999999,11.742000000000004,2.3999999999999986,0
-0.03999999999999204,1.0748999999999995,-9.800000000000004,0
-5.307000000000002,3.6691000000000003,7.5000000000000036,0
4.215999999999994,0.1115999999999957,2.0,1
0.6629999999999967,4.058800000000005,3.599999999999998,1
3.2169999999999987,3.2779000000000025,-5.400000000000002,1
23.161599999999993,-6.579599999999999,-1.3000000000000007,1
-1.5210000000000008,8.707999999999998,3.799999999999997,1
25.0056,-10.948800000000006,0.09999999999999432,1
-1.8689999999999998,4.8134000000000015,-4.600000000000001,0
-7.7109999999999985,-4.857399999999998,6.100000000000001,1
-11.426000000000002,9.694000000000003,-3.299999999999997,0
2.4549999999999983,-10.388300000000001,-0.5999999999999979,1
-2.8940000000000055,-0.3171999999999997,-3.6000000000000014,1
-5.299999999999997,7.711399999999998,0.6999999999999993,0
-10.813999999999993,14.621399999999994,-4.0,0
-10.218000000000004,2.294700000000006,-4.200000000000003,0
2.1880000000000024,0.2535000000000025,3.5,0
12.107,6.572900000000004,-2.6000000000000014,1
16.888999999999996,-7.394099999999995,4.099999999999998,1
3.8980000000000103,-10.940100000000001,-1.7999999999999972,0
-10.652000000000001,16.208399999999997,8.899999999999999,0
-4.756,-2.5516000000000076,-2.6000000000000014,0
-22.06689999999999,9.600400000000008,-0.29999999999999716,0
4.14500000000001,2.8584999999999923,-1.0,1
-11.16000000000001,14.007000000000005,1.3999999999999986,0
1.1069999999999993,-1.7876000000000118,-0.4000000000000057,0
-7.543999999999997,10.073400000000007,2.400000000000002,0
2.4879999999999995,-2.291399999999996,-0.7999999999999972,1
-3.007000000000005,-11.105599999999995,-4.900000000000002,0
6.287999999999997,2.4140000000000015,2.1000000000000014,1
0.5969999999999942,-15.347400000000007,-5.199999999999999,1
4.667000000000002,6.232600000000005,3.6000000000000014,0
4.4879999999999995,1.2754000000000048,1.2000000000000028,0
8.960999999999999,-7.528900000000007,-4.699999999999999,1
-0.7369999999999948,-13.882900000000006,10.099999999999998,1
-3.655000000000001,-0.13739999999999952,-6.800000000000001,0
7.561999999999998,1.834699999999998,-5.300000000000004,1
-4.8430000000000035,2.2228999999999957,3.5,0
3.222999999999999,-1.219300000000004,1.9000000000000021,0
7.313000000000002,-5.412999999999997,3.8000000000000007,1
8.218000000000004,-0.7980999999999909,3.3000000000000007,0
-1.8840000000000003,3.4381000000000057,-5.099999999999998,0
2.368000000000009,-6.537000000000006,-4.899999999999999,0
3.2169999999999987,-6.921700000000001,-4.800000000000004,1
-10.088999999999999,7.104600000000005,0.0,0
0.025000000000005684,-6.915099999999995,-2.3000000000000007,1
2.0279999999999916,0.7357000000000085,2.400000000000002,1
-2.760000000000005,1.8212000000000046,4.600000000000001,0
-3.534000000000006,-8.901600000000002,-0.3000000000000007,1
0.41899999999999693,2.2627999999999986,4.700000000000003,1
0.9350000000000023,2.856499999999997,-1.5,0
-8.144999999999996,-2.73599999999999,3.1000000000000014,1
-1.3689999999999998,-5.294000000000011,-7.700000000000003,1
-7.150999999999996,-3.7164999999999964,-4.699999999999996,0
-12.12100000000001,10.339200000000005,4.399999999999999,0
11.099000000000004,-4.062300000000008,6.099999999999998,1
9.814999999999998,7.626999999999995,0.09999999999999787,1
-0.17199999999999704,-6.237799999999993,1.3999999999999986,1
2.852000000000004,-1.5388999999999982,1.6999999999999993,0
2.492999999999995,6.966000000000008,-1.0,0
-5.686999999999998,-8.125399999999999,-1.0,0
5.174000000000007,-6.398600000000002,6.799999999999997,1
8.730000000000004,6.808399999999992,-5.100000000000001,1
5.530000000000001,9.229100000000003,-3.8999999999999986,0
4.271999999999991,7.916999999999987,4.600000000000001,0
-2.8559999999999945,-1.9340000000000117,-6.900000000000002,0
4.211999999999989,8.355999999999995,-2.0000000000000036,0
2.9939999999999998,5.917699999999996,1.5,0
-1.3189999999999884,-6.233999999999995,4.9999999999999964,1
-4.609999999999999,-10.515600000000006,0.8000000000000007,0
12.884999999999991,-14.625100000000003,-0.3999999999999986,1
-3.3569999999999993,-3.7072000000000003,2.9999999999999964,0
-12.488,8.838100000000011,0.5999999999999943,0
25.17,-2.1869999999999976,1.5,1
8.694999999999993,-10.677800000000005,-5.299999999999997,1
-4.0930000000000035,3.4549999999999983,-2.5,1
-4.299999999999997,0.4269999999999925,-3.299999999999997,0
10.290000000000006,-1.9928999999999917,2.8999999999999986,1
2.3279999999999887,11.216000000000008,3.6000000000000014,0
9.908000000000001,11.057900000000004,6.600000000000001,0
8.786999999999992,-9.745500000000007,-0.5,1
-2.0660000000000025,-0.26789999999999736,0.0,0
10.748999999999995,-11.372799999999998,-2.5,1
